	track	direction	distance	weather	going	start_at	title	grade	date	round	place	days	requirement	rule	単勝:的中	単勝:配当	単勝:人気	複勝_1:的中	複勝_1:配当	複勝_1:人気	複勝_2:的中	複勝_2:配当	複勝_2:人気	複勝_3:的中	複勝_3:配当	複勝_3:人気	枠連:的中	枠連:配当	枠連:人気	馬連:的中	馬連:配当	馬連:人気	ワイド_1:的中	ワイド_1:配当	ワイド_1:人気	ワイド_2:的中	ワイド_2:配当	ワイド_2:人気	ワイド_3:的中	ワイド_3:配当	ワイド_3:人気	枠単:的中	枠単:配当	枠単:人気	馬単:的中	馬単:配当	馬単:人気	三連複:的中	三連複:配当	三連複:人気	三連単:的中	三連単:配当	三連単:人気	spacing_on_corner:1	spacing_on_corner:2	spacing_on_corner:3	spacing_on_corner:4	laptime	pacemaker
201745013011	ダ	左	1500	晴	良	16:15	湘南にのみや菜の花記 		2017-1-30	13	川崎	1			5	2330	9	5.0	590	10.0	3.0	160	2.0	7.0	140	1.0	3-4	1080.0	5.0	3-5	4680	17	3-5	1,660	20	5-7	1,410	17	3-7	370	2	4=>3	2430.0	13.0	5=>3	9360	36	3-5-7	5930	16	5=>3=>7	45710	137	5713141123496108112	5,7,1,(12,13),14,3,4,6,9,(8,10),11,2	5713114412361189102	5,7,1,3,13,4,6,9,12,(8,14),11,(10,2)	6.0 - 11.3 - 12.6 - 14.1 - 12.1 - 12.7 - 13.9 - 12.8	6.0 - 17.3 - 29.9 - 44.0 - 56.1 - 68.8 - 82.7 - 95.5 (29.9-39.4)
201745020301	ダ	左	1400	晴	良	11:00	3歳8		2017-2-3	13	川崎	5	25万円未満		9	1310	4	9.0	160	3.0	11.0	110	1.0	2.0	210	5.0	7-8	310.0	1.0	9-11	590	2	9-11	200	1	2-9	1,670	22	2-11	650	8	7=>8	910.0	4.0	9=>11	2690	9	2-9-11	3680	14	9=>11=>2	29350	94	523108411617912	2,3,(4,5),8,10,(6,11),(1,7),9,12	(2,11),10,9,3,12,5,4,8,7,6-1	(2,11),9,10,8,(3,5),12,4,7,6-1	13.4 - 12.3 - 14.1 - 12.8 - 13.3 - 13.8 - 13.7	13.4 - 25.7 - 39.8 - 52.6 - 65.9 - 79.7 - 93.4 (39.8-40.8)
201745020302	ダ	左	1500	晴	良	11:30	C3一　二三		2017-2-3	13	川崎	5			7	350	1	7.0	130	1.0	3.0	140	4.0	1.0	130	2.0	3-7	580.0	2.0	3-7	560	1	3-7	230	3	1-7	230	2	1-3	210	1	7=>3	1190.0	2.0	7=>3	1230	1	1-3-7	690	1	7=>3=>1	3930	2	864913725	846913725	847132659	487132569	5.7 - 11.4 - 12.2 - 14.5 - 13.0 - 13.5 - 14.0 - 13.8	5.7 - 17.1 - 29.3 - 43.8 - 56.8 - 70.3 - 84.3 - 98.1 (29.3-41.3)
201745020303	ダ	左	1500	晴	良	12:00	C3一　二三		2017-2-3	13	川崎	5			7	350	2	7.0	140	2.0	9.0	240	6.0	8.0	100	1.0	7-8	330.0	1.0	7-9	1930	8	7-9	620	9	7-8	170	1	8-9	310	4	7=>8	790.0	2.0	7=>9	3120	14	7-8-9	770	2	7=>9=>8	8050	29	897624135	897624315	8,9,6,7,2,3,(4,5),1	(8,9),7,2,6,3,5,1,4	6.0 - 12.4 - 13.2 - 14.2 - 12.3 - 12.6 - 13.6 - 14.2	6.0 - 18.4 - 31.6 - 45.8 - 58.1 - 70.7 - 84.3 - 98.5 (31.6-40.4)
201745020304	ダ	左	1500	晴	良	12:30	C3一　二三		2017-2-3	13	川崎	5			9	420	2	9.0	170	2.0	2.0	530	7.0	8.0	200	3.0	2-8	4420.0	11.0	2-9	7140	20	2-9	1,310	15	8-9	370	2	2-8	1,570	19	8=>2	7640.0	16.0	9=>2	8670	34	2-8-9	5660	22	9=>2=>8	36480	139	3982761510	3982761510	9872651310	9,8,2,6,7,1,5,10-3	6.2 - 12.2 - 13.5 - 14.4 - 12.4 - 13.1 - 13.7 - 13.4	6.2 - 18.4 - 31.9 - 46.3 - 58.7 - 71.8 - 85.5 - 98.9 (31.9-40.2)
201745020305	ダ	左	900	晴	良	13:00	瞬発賞		2017-2-3	13	川崎	5			6	370	2	6.0	170	2.0	5.0	180	3.0	3.0	620	9.0	5-5	720.0	3.0	5-6	680	1	5-6	280	1	3-6	1,100	17	3-5	1,320	21	5=>5	740.0	2.0	6=>5	1440	3	3-5-6	3080	11	6=>5=>3	12850	33			6711835121429.0	6711351841229.0	6.7 - 11.0 - 12.2 - 13.1 - 12.8	6.7 - 17.7 - 29.9 - 43.0 - 55.8 (29.9-38.1)
201745020306	ダ	左	1400	晴	良	13:30	ありがとう37年!清		2017-2-3	13	川崎	5			10	170	1	10.0	120	1.0	8.0	310	7.0	1.0	170	3.0	6-7	250.0	1.0	8-10	1520	5	8-10	580	7	1-10	300	2	1-8	1,300	15	7=>6	450.0	1.0	10=>8	1530	6	1-8-10	2540	9	10=>8=>1	9520	29	710984152113126	7,10,9,8,4,1,5,(2,11),3,12,6	(7,10),8,9,(4,5),1,11,(2,3),12,6	10,7,8,9,(4,5),1,11,2,3,12,6	13.2 - 12.4 - 13.6 - 11.9 - 12.9 - 13.7 - 13.7	13.2 - 25.6 - 39.2 - 51.1 - 64.0 - 77.7 - 91.4 (39.2-40.3)
201745020307	ダ	左	1500	晴	良	14:00	C211　12		2017-2-3	13	川崎	5			8	560	3	8.0	140	2.0	3.0	110	1.0	12.0	140	3.0	3-6	440.0	1.0	3-8	680	2	3-8	270	2	8-12	360	5	3-12	260	1	6=>3	1200.0	3.0	8=>3	1710	6	3-8-12	890	1	8=>3=>12	7420	16	536179481021112	5,3,1,6,7,9,4,8,2,10,(11,12)	8,(3,9),(7,6),4,12,10,2,1,11	89732612101411	6.0 - 12.1 - 13.0 - 14.3 - 11.9 - 12.8 - 13.7 - 13.6	6.0 - 18.1 - 31.1 - 45.4 - 57.3 - 70.1 - 83.8 - 97.4 (31.1-40.1)
201745020308	ダ	左	1400	晴	良	14:30	C1四		2017-2-3	13	川崎	5			1	1060	4	1.0	330	6.0	6.0	210	3.0	9.0	190	2.0	1-5	2890.0	14.0	1-6	2830	13	1-6	1,060	15	1-9	750	6	6-9	410	2	1=>5	6300.0	26.0	1=>6	6280	28	1-6-9	3380	10	1=>6=>9	27330	83	1,6,9,(8,10),4,3,12,5,11,7,2	169481031251172	1,6,9,10,(4,8),3,(5,12),11,7,2	6,1,9,4,10,5,(12,8),3,11,7,2	12.9 - 12.4 - 13.7 - 11.8 - 12.7 - 13.4 - 13.6	12.9 - 25.3 - 39.0 - 50.8 - 63.5 - 76.9 - 90.5 (39.0-39.7)
201745030101	ダ	左	1400	晴	良	11:10	C3六　七		2017-3-1	14	川崎	3			2	570	3	2.0	160	3.0	3.0	120	1.0	11.0	270	6.0	2-3	650.0	2.0	2-3	640	2	2-3	290	2	2-11	840	15	3-11	570	7	2=>3	1600.0	5.0	2=>3	1490	4	2-3-11	2290	7	2=>3=>11	10580	21	4,(3,2),10,5,9,8,11,7,12,6	4,2,3,10,5,9,(11,8),7,(6,12)	4,2,3,10,8,(5,9),11,6,12,7	2,4,3,10,(5,9),8,11,6,(7,12)	13.1 - 12.6 - 14.0 - 12.3 - 13.1 - 13.9 - 14.0	13.1 - 25.7 - 39.7 - 52.0 - 65.1 - 79.0 - 93.0 (39.7-41.0)
201745030102	ダ	左	1400	晴	良	11:40	C3六　七		2017-3-1	14	川崎	3			5	920	5	5.0	250	5.0	9.0	190	4.0	3.0	180	3.0	5-8	720.0	4.0	5-9	2300	11	5-9	740	10	3-5	670	9	3-9	430	4	5=>8	1770.0	8.0	5=>9	4730	21	3-5-9	3430	10	5=>9=>3	21810	77	59210864137	5,9,2,10,8,(4,6),(1,3),7	5,9,(2,10),6,8,4,3,1,7	5,9,2,10,3,6,4,(1,8),7	13.3 - 12.9 - 14.0 - 12.2 - 13.1 - 13.7 - 13.4	13.3 - 26.2 - 40.2 - 52.4 - 65.5 - 79.2 - 92.6 (40.2-40.2)
201745030103	ダ	左	900	晴	良	12:10	春風賞		2017-3-1	14	川崎	3			3	620	4	3.0	180	4.0	10.0	160	3.0	1.0	140	2.0	3-8	1230.0	7.0	3-10	1540	7	3-10	590	7	1-3	380	4	1-10	370	3	3=>8	3150.0	18.0	3=>10	3480	15	1-3-10	1310	3	3=>10=>1	10400	31			(3,4,10),7,8,5,1,6,9,2	34107158296	6.9 - 10.9 - 12.2 - 13.1 - 12.8	6.9 - 17.8 - 30.0 - 43.1 - 55.9 (30.0-38.1)
201745030104	ダ	左	1600	晴	良	12:40	C2六　七八		2017-3-1	14	川崎	3			4	1050	6	4.0	200	5.0	1.0	130	1.0	5.0	140	2.0	1-4	2190.0	11.0	1-4	2050	11	1-4	630	9	4-5	690	11	1-5	280	1	4=>1	4750.0	25.0	4=>1	4870	24	1-4-5	1870	6	4=>1=>5	16320	58	4691583710	4691583710	4,9,(1,6,8),5,7,3,10	4915836710	13.7 - 11.8 - 13.0 - 13.7 - 12.5 - 13.5 - 13.7 - 13.1	13.7 - 25.5 - 38.5 - 52.2 - 64.7 - 78.2 - 91.9 - 105.0 (38.5-40.3)
201745030105	ダ	左	1500	晴	良	13:10	C2六　七八		2017-3-1	14	川崎	3			10	2010	8	10.0	400	7.0	1.0	210	4.0	7.0	150	1.0	1-8	6430.0	19.0	1-10	6560	26	1-10	1,890	25	7-10	1,080	14	1-7	790	8	8=>1	13110.0	36.0	10=>1	22670	67	1-7-10	10080	39	10=>1=>7	84090	295	10,7,1,8,(5,6),4,9,11,2,3	1071864591123	10,7,4,(1,8),6,3,5,9,(2,11)	10,7,(1,4),(6,8),(5,9),(2,3),11	6.1 - 11.5 - 12.6 - 14.0 - 12.4 - 13.4 - 14.0 - 13.8	6.1 - 17.6 - 30.2 - 44.2 - 56.6 - 70.0 - 84.0 - 97.8 (30.2-41.2)
201745030106	ダ	左	1400	晴	良	13:40	C2六　七八		2017-3-1	14	川崎	3			1	400	2	1.0	180	2.0	9.0	240	5.0	4.0	570	7.0	1-7	720.0	2.0	1-9	2540	12	1-9	910	13	1-4	1,430	16	4-9	2,780	27	1=>7	1570.0	5.0	1=>9	3880	22	1-4-9	12660	38	1=>9=>4	44950	149	1,3,8,2,6,10,(4,12),9,11,5	13826410129115	13826412109115	1,2,4,6,3,(9,10,12),11,8,5	13.1 - 12.5 - 13.6 - 12.2 - 13.3 - 13.5 - 13.3	13.1 - 25.6 - 39.2 - 51.4 - 64.7 - 78.2 - 91.5 (39.2-40.1)
201745030107	ダ	左	1600	晴	良	14:10	C1五		2017-3-1	14	川崎	3			1	450	1	1.0	200	3.0	7.0	190	2.0	3.0	380	8.0	1-5	1450.0	9.0	1-7	1330	3	1-7	570	4	1-3	1,350	21	3-7	2,070	28	1=>5	2110.0	9.0	1=>7	2470	4	1-3-7	6220	27	1=>7=>3	30040	108	14,9,13,(3,11),2,(1,4),(8,12),7,10,(5,6)	14,9,13,3,2,(1,11),8,7,4,12,5,6,10	(14,13),9,(3,11),2,1,8,(7,4),12,5,6,10	14,3,13,9,(2,11),1,(7,8),5,4,12,6,10	12.9 - 11.8 - 13.0 - 13.9 - 12.5 - 13.6 - 14.3 - 13.2	12.9 - 24.7 - 37.7 - 51.6 - 64.1 - 77.7 - 92.0 - 105.2 (37.7-41.1)
201745030108	ダ	左	1600	晴	良	14:40	クラシックジュニアカ 		2017-3-1	14	川崎	3	(別定)		11	210	1	11.0	120	1.0	2.0	370	8.0	9.0	170	2.0	2-8	2020.0	7.0	2-11	2380	10	2-11	770	11	9-11	210	1	2-9	1,670	25	8=>2	2310.0	9.0	11=>2	2810	10	2-9-11	2350	9	11=>2=>9	10790	40	10,11,2,3,9,(7,8),6,(1,4,5)	10,11,2,9,3,8,7,6,(1,4,5)	4,(10,11),2,(9,6),3,8,5,7,1	1011249367851	13.1 - 12.5 - 13.6 - 14.5 - 12.8 - 12.7 - 13.2 - 12.7	13.1 - 25.6 - 39.2 - 53.7 - 66.5 - 79.2 - 92.4 - 105.1 (39.2-38.6)
201745030109	ダ	左	1500	晴	良	15:15	アクアマリンフラワー 		2017-3-1	14	川崎	3	(別定)		4	290	1	4.0	150	1.0	3.0	320	5.0	10.0	380	7.0	3-3	1500.0	8.0	3-4	1190	4	3-4	450	4	4-10	780	8	3-10	1,750	21	3=>3	1490.0	6.0	4=>3	1620	5	3-4-10	3540	10	4=>3=>10	10520	24	3137456102198141112	3137410562918141112	3,(13,7,4),5,10,(6,9),2,8,12,1,14,11	3471310596821214111	5.8 - 11.5 - 12.3 - 13.8 - 12.3 - 13.7 - 14.2 - 13.5	5.8 - 17.3 - 29.6 - 43.4 - 55.7 - 69.4 - 83.6 - 97.1 (29.6-41.4)
201745030110	ダ	左	1400	晴	良	15:50	沈丁花特別 		2017-3-1	14	川崎	3			1	430	2	1.0	140	1.0	8.0	260	7.0	9.0	180	3.0	1-7	1600.0	8.0	1-8	1910	9	1-8	800	12	1-9	390	3	8-9	1,010	16	1=>7	3170.0	14.0	1=>8	3980	19	1-8-9	4450	17	1=>8=>9	22410	84	83711026945	83711026945	8,3,7,1,(2,10),9,6,4,5	8,1,3,2,(9,7),10,6,4	13.0 - 12.2 - 13.1 - 12.0 - 12.8 - 13.6 - 13.5	13.0 - 25.2 - 38.3 - 50.3 - 63.1 - 76.7 - 90.2 (38.3-39.9)
201745030111	ダ	左	2100	晴	良	16:30	エンプレス杯【指定交	G2	2017-3-1	14	川崎	3	牝(別定)		9	180	1	9.0	120	1.0	11.0	160	2.0	4.0	220	6.0	6-7	540.0	1.0	9-11	540	1	9-11	250	1	4-9	380	5	4-11	730	12	6=>7	760.0	1.0	9=>11	760	1	4-9-11	1460	6	9=>11=>4	4350	11	49111210313215687	4,9,11,12,3,10,13,2,1,5,(6,8),7	4,9,(11,12,1),10,2,3,13,5,8,6,7	4,9,11,12,3,(10,1),2,13,5,8,6,7	7.1 - 11.0 - 13.0 - 13.9 - 13.7 - 13.7 - 14.1 - 12.1 - 12.7 - 13.0 - 12.7	7.1 - 18.1 - 31.1 - 45.0 - 58.7 - 72.4 - 86.5 - 98.6 - 111.3 - 124.3 - 137.0 (31.1-38.4)
201745030201	ダ	左	1400	曇	稍重	11:20	3歳8　ロ		2017-3-2	14	川崎	4	54万円以上81万円未満		2	150	1	2.0	100	1.0	7.0	110	2.0	10.0	140	3.0	2-7	270.0	1.0	2-7	280	1	2-7	140	1	2-10	240	3	7-10	310	5	2=>7	500.0	1.0	2=>7	500	1	2-7-10	560	2	2=>7=>10	1620	2	6873105192	6,7,8,3,10,1,5,(9,2)	(7,1),(6,2),8,3,10,9,5	2,(7,1),6,8,3,10,9,5	13.2 - 13.1 - 14.6 - 12.6 - 13.0 - 13.9 - 13.3	13.2 - 26.3 - 40.9 - 53.5 - 66.5 - 80.4 - 93.7 (40.9-40.2)
201745030202	ダ	左	1400	曇	稍重	11:50	3歳7　イ		2017-3-2	14	川崎	4	54万円以上81万円未満		4	860	5	4.0	360	6.0	8.0	180	2.0	9.0	820	9.0	4-7	940.0	4.0	4-8	1160	5	4-8	550	6	4-9	2,100	27	8-9	890	11	4=>7	3060.0	12.0	4=>8	3710	15	4-8-9	3480	12	4=>8=>9	24660	72	1046151172938	4101611597283	4,10,9,6,1,11,8,2,(5,7),3	4,10,9,6,8,1,2,11-7,3	13.2 - 12.4 - 14.0 - 12.5 - 13.5 - 14.4 - 14.4	13.2 - 25.6 - 39.6 - 52.1 - 65.6 - 80.0 - 94.4 (39.6-42.3)
201745030203	ダ	左	1500	曇	稍重	12:20	C3三　四五		2017-3-2	14	川崎	4			3	190	1	3.0	110	1.0	7.0	150	2.0	6.0	160	3.0	3-6	540.0	2.0	3-7	770	2	3-7	320	2	3-6	230	1	6-7	410	4	3=>6	760.0	1.0	3=>7	980	1	3-6-7	1180	1	3=>7=>6	3930	3	691035114172812	6,9,3,10,5,11,(1,4),7,2,8,12	691035114718212	639105471118212	5.9 - 12.8 - 13.5 - 14.0 - 12.3 - 13.2 - 14.2 - 13.3	5.9 - 18.7 - 32.2 - 46.2 - 58.5 - 71.7 - 85.9 - 99.2 (32.2-40.7)
201745030204	ダ	左	1500	曇	稍重	12:50	C3三　四五		2017-3-2	14	川崎	4			11	360	2	11.0	160	2.0	4.0	210	4.0	5.0	170	3.0	4-8	1490.0	5.0	4-11	1610	5	4-11	590	6	5-11	510	5	4-5	670	7	8=>4	2330.0	9.0	11=>4	2670	7	4-5-11	2980	8	11=>4=>5	12690	25	(1,11),(6,8),12,(5,10),7,3,9,4,2	1,11,(6,8,12),(5,10),7,3,9,4,2	11,1,6,12,8,5,10,(7,3),9,4,2	111612571043892	6.2 - 11.7 - 13.1 - 14.1 - 12.4 - 13.6 - 14.4 - 14.3	6.2 - 17.9 - 31.0 - 45.1 - 57.5 - 71.1 - 85.5 - 99.8 (31.0-42.3)
201745030205	ダ	左	1500	雨	稍重	13:20	C3三　四五		2017-3-2	14	川崎	4			2	1400	6	2.0	280	6.0	4.0	120	1.0	11.0	310	7.0	2-4	1120.0	6.0	2-4	1120	4	2-4	440	4	2-11	1,920	22	4-11	470	6	2=>4	3560.0	14.0	2=>4	3480	12	2-4-11	3760	15	2=>4=>11	28330	96	231121184596107	2,(1,3),12,11,4,8,5,9,6,(10,7)	2,11,1,7,12,(4,5),10,9,8,6	2,(1,11),4,7,12,5,10,9,6,8	6.1 - 11.7 - 13.6 - 14.7 - 12.5 - 13.1 - 14.5 - 14.0	6.1 - 17.8 - 31.4 - 46.1 - 58.6 - 71.7 - 86.2 - 100.2 (31.4-41.6)
201745030206	ダ	左	900	雨	稍重	13:50	スパート賞		2017-3-2	14	川崎	4			4	220	1	4.0	150	1.0	8.0	820	8.0	3.0	840	9.0	4-7	1410.0	5.0	4-8	1800	6	4-8	770	8	3-4	1,110	13	3-8	3,900	40	4=>7	2340.0	9.0	4=>8	2870	9	3-4-8	7450	30	4=>8=>3	24310	84			4,8,5,11,(1,10),2,7,3,6,9	4,1,8,5,3,11,6,10,(2,7),9	6.8 - 10.9 - 12.1 - 13.2 - 13.1	6.8 - 17.7 - 29.8 - 43.0 - 56.1 (29.8-38.4)
201745030207	ダ	左	1400	雨	稍重	14:20	C1三　四		2017-3-2	14	川崎	4			6	1200	4	6.0	230	4.0	2.0	130	1.0	9.0	450	6.0	2-5	790.0	3.0	2-6	770	3	2-6	360	3	6-9	1,330	15	2-9	950	10	5=>2	2590.0	9.0	6=>2	3000	9	2-6-9	5930	17	6=>2=>9	42890	121	(2,4),(10,12),8,9,7,1,11,5,6,3	2,4,10,12,8,9,(1,11),7,(5,6),3	2,4,12,10,11,(8,9),6,1,5,7,3	210412118961573	13.0 - 11.7 - 13.3 - 12.1 - 13.3 - 14.3 - 14.7	13.0 - 24.7 - 38.0 - 50.1 - 63.4 - 77.7 - 92.4 (38.0-42.3)
201745030208	ダ	左	1500	雨	稍重	14:50	C1三　四		2017-3-2	14	川崎	4			11	1590	7	11.0	550	8.0	8.0	1,200	11.0	6.0	1,000	10.0	6-8	7290.0	25.0	8-11	31010	57	8-11	6,970	55	6-11	4,480	49	6-8	7,120	56	8=>6	11100.0	49.0	11=>8	58840	111	6-8-11	129800	194	11=>8=>6	708960	1132	11,12,2,4,(5,3,10),1,9,8,6-7	(11,12),(2,4),5,3,10,1,9,8,6,7	11,12,3,(2,4),1,5,10,8,6,9,7	11,(2,12),3,5,8,6,1,10,4,9,7	6.0 - 11.5 - 12.6 - 13.6 - 12.3 - 13.4 - 14.4 - 13.9	6.0 - 17.5 - 30.1 - 43.7 - 56.0 - 69.4 - 83.8 - 97.7 (30.1-41.7)
