	track	direction	distance	weather	going	start_at	title	grade	date	round	place	days	requirement	rule	単勝:的中	単勝:配当	単勝:人気	複勝_1:的中	複勝_1:配当	複勝_1:人気	複勝_2:的中	複勝_2:配当	複勝_2:人気	複勝_3:的中	複勝_3:配当	複勝_3:人気	馬連:的中	馬連:配当	馬連:人気	ワイド_1:的中	ワイド_1:配当	ワイド_1:人気	ワイド_2:的中	ワイド_2:配当	ワイド_2:人気	ワイド_3:的中	ワイド_3:配当	ワイド_3:人気	馬単:的中	馬単:配当	馬単:人気	三連複:的中	三連複:配当	三連複:人気	三連単:的中	三連単:配当	三連単:人気	spacing_on_corner:1	spacing_on_corner:2	spacing_on_corner:3	spacing_on_corner:4	laptime	pacemaker	枠連:的中	枠連:配当	枠連:人気
201736010905	ダ	右	1600	小雨	不良	12:50	C1三組		2017-1-9	10	水沢	5			5	820	5	5	180	4	1	130	1	4.0	140	2.0	1-5	1230	6	1-5	430	6	4-5	600	8	1-4	240	1	5=>1	3000	12	1-4-5	1070	3	5=>1=>4	8030	23	5,(1,7),8,(3,10),9,4,6,2	5,(1,7),(3,8),4,10,2,9,6	5,(1,7),4,8,10,3,9,2,6	5,1,4,7,3,2,6,8,(9,10)			1-5	1170.0	6.0
201736010906	ダ	右	1600	曇	不良	13:25	ほっとゆだ北日本雪合		2017-1-9	10	水沢	5			4	460	2	4	100	2	8	100	1	6.0	240	5.0	4-8	140	1	4-8	130	1	4-6	680	10	6-8	510	8	4=>8	650	2	4-6-8	840	3	4=>8=>6	4370	11	4,9,(6,8),7,2,5,3,10,1	4,(6,9),8,7,(3,5,2),10,1	48679523101	4,8,6,3,7,5,9,2,(1,10)			4-7	150.0	1.0
201736010907	ダ	右	1600	曇	不良	14:00	奥州水沢・黒石寺蘇民		2017-1-9	10	水沢	5			9	200	1	9	110	1	1	150	2	2.0	220	5.0	1-9	430	2	1-9	220	2	2-9	390	5	1-2	690	7	9=>1	710	1	1-2-9	1590	4	9=>1=>2	4200	9	4,6,9,11,(5,10),8,1,7,2,3	4,6,9,5,(8,11),1,10,7,2,3	9,(4,6),5,11,7,(1,8),(2,10),3	(4,9),5,1,2,6,3,8,11,10,7			1-7	510.0	2.0
201736010908	ダ	右	1600	曇	不良	14:35	胆沢・全日本農はだて		2017-1-9	10	水沢	5			1	150	1	1	100	1	4	220	5	8.0	160	3.0	1-4	1240	4	1-4	410	3	1-8	430	4	4-8	2,040	18	1=>4	2090	6	1-4-8	3780	10	1=>4=>8	10240	29	1,4,(2,6),9,3,8,7,5,(10,12),11	1,4,(2,6),(3,9),8,5,7,(10,12),11	1,4,2,(6,8),9,(5,7,11),3,10,12	1,4,8,2,9,7,3,11,5,(6,10),12			1-4	1800.0	7.0
201736010909	ダ	右	1600	曇	不良	15:15	トウケイニセイ記念	G	2017-1-9	10	水沢	5	(別定)		9	440	2	9	130	3	1	110	1	6.0	180	4.0	1-9	370	1	1-9	160	1	6-9	350	6	1-6	190	2	9=>1	1050	4	1-6-9	470	1	9=>1=>6	3150	8	971864325	9,7,1,(6,8,4),(3,2),5	9,(7,4),1,6,3,2,8,5	9,1,4,7,(3,6),2,5,8			1-8	360.0	1.0
201736032001	ダ	右	1400	晴	良	11:30	C2五組		2017-3-20	11	水沢	3			4	420	2	4	130	2	1	450	7	7.0	120	1.0	1-4	10400	24	1-4	1,610	18	4-7	170	1	1-7	890	13	4=>1	12180	34	1-4-7	4110	15	4=>1=>7	42390	132	(1,7),9,8,4,6,3,2,5	179486235	1,8,7,4,(9,6),2,3,5	184769235			1-4	6320.0	17.0
201736032002	ダ	右	1400	晴	良	12:05	C2四組		2017-3-20	11	水沢	3			1	1510	6	1	300	5	4	180	3	2.0	260	4.0	1-4	2210	10	1-4	580	10	1-2	670	11	2-4	280	3	1=>4	4960	25	1-2-4	2590	13	1=>4=>2	24440	96	24681973	24618973	24681973	24167389			1-4	2240.0	9.0
201736032003	ダ	右	1400	晴	良	12:40	C2三組		2017-3-20	11	水沢	3			6	520	3	6	130	2	5	600	8	7.0	110	1.0	5-6	8300	20	5-6	1,210	14	6-7	190	2	5-7	1,010	12	6=>5	11880	25	5-6-7	3030	10	6=>5=>7	44980	104	2,(3,4),6,7,1,8,5,9	234617589	(3,4,6),2,8,(7,5),1,9	634578219			5-6	17080.0	22.0
201736032004	ダ	右	1400	晴	良	13:15	C2二組		2017-3-20	11	水沢	3			1	580	4	1	210	4	2	480	8	9.0	160	2.0	1-2	4810	19	1-2	1,190	21	1-9	750	10	2-9	1,390	22	1=>2	8790	38	1-2-9	9720	39	1=>2=>9	66730	235	138924765	138294576	1,8,(2,3,9),5,4,7,6	192835467			1-2	4900.0	16.0
201736032005	ダ	右	1400	晴	良	13:55	C2一組		2017-3-20	11	水沢	3			5	120	1	5	110	1	7	300	5	1.0	280	4.0	5-7	750	4	5-7	320	3	1-5	350	4	1-7	580	7	5=>7	800	3	1-5-7	1370	7	5=>7=>1	3550	12	123786549	123768549	1,(8,5),3,7,6,2-4,9	(1,5),7,8,3,6,2-4,9			5-7	780.0	3.0
201736032006	ダ	右	850	晴	良	14:35	C2		2017-3-20	11	水沢	3			9	200	1	9	120	1	10	640	8	2.0	430	6.0	9-10	2660	10	9-10	980	12	2-9	440	3	2-10	5,200	38	9=>10	3390	12	2-9-10	7810	23	9=>10=>2	24990	70			9,10,2,5,6,1,(3,8),4,7	9,10,2,5,6,1,8,7,(3,4)			8-8	2240.0	10.0
201736032007	ダ	右	1400	晴	良	15:15	3歳B2		2017-3-20	11	水沢	3			6	750	4	6	240	4	8	700	9	1.0	190	2.0	6-8	9800	27	6-8	1,700	22	1-6	510	6	1-8	1,930	26	6=>8	16570	46	1-6-8	11690	40	6=>8=>1	96880	256	1,8,6,2,3,9,5,(4,7)	186923547	1,8,6,4,(3,5),2,7,9	1,8,6,4,5,(2,7),3,9			6-8	1600.0	8.0
201736032008	ダ	右	1600	晴	良	15:55	雪どけ賞		2017-3-20	11	水沢	3			6	280	1	6	250	3	7	490	6				6-7	1180	5	6-7	360	4	1-6	240	2	1-7	620	11	6=>7	2430	10	1-6-7	1940	10	6=>7=>1	8530	34	2681375	2618375	7,(2,6),8,(1,3),5	6271835					
201736032009	ダ	右	1600	晴	良	16:35	岩手早咲き賞		2017-3-20	11	水沢	3			2	830	4	2	200	4	7	130	2	1.0	150	3.0	2-7	900	3	2-7	310	2	1-2	500	6	1-7	340	3	2=>7	2820	10	1-2-7	1210	3	2=>7=>1	12500	43	5,9,8,7,(1,3),6,4,2	598713624	(5,9,8),7,1,6,2,3,4	725918634			2-7	700.0	3.0
201736040201	ダ	右	1300	曇	稍重	11:30	C2十三組		2017-4-2	1	水沢	2			3	140	1	3	100	1	2	110	2				2-3	190	1	2-3	120	1	3-4	220	5	2-4	220	4	3=>2	260	1	2-3-4	390	2	3=>2=>4	890	2	3,(4,7),2,1,5,6	3472156	3472516	3724516					
201736040202	ダ	右	1300	曇	稍重	12:05	C2十二組		2017-4-2	1	水沢	2			4	1470	6	4	330	6	2	180	4	1.0	170	3.0	2-4	3950	17	2-4	920	15	1-4	1,030	17	1-2	240	1	4=>2	8570	33	1-2-4	3170	14	4=>2=>1	32870	123	42513867	42513687	42583167	42158637					
201736040203	ダ	右	1300	曇	稍重	12:40	C2十一組		2017-4-2	1	水沢	2			7	120	1	7	100	1	8	110	2	4.0	140	4.0	7-8	210	1	7-8	130	1	4-7	310	4	4-8	410	8	7=>8	290	1	4-7-8	740	3	7=>8=>4	1500	3	27851634	2,7,8,1,5,6,(3,4)	27865143	27845631					
201736040204	ダ	右	1300	曇	稍重	13:15	C2十組		2017-4-2	1	水沢	2			4	920	3	4	110	3	3	100	1	1.0	100	2.0	3-4	990	3	3-4	200	3	1-4	170	2	1-3	120	1	4=>3	2820	8	1-3-4	200	1	4=>3=>1	4290	14	436185792	431658729	431657892	431578692			3-4	990.0	4.0
201736040205	ダ	右	1400	曇	稍重	13:55	C2九組		2017-4-2	1	水沢	2			1	230	1	1	120	1	2	140	3	3.0	130	2.0	1-2	880	3	1-2	240	3	1-3	170	1	2-3	450	7	1=>2	1270	5	1-2-3	600	2	1=>2=>3	3160	8	162789534	162785394	1,6,2,3,8,5,7,4-9	1,2,6,3,8,5,4,7-9			1-2	750.0	3.0
201736040206	ダ	右	1400	曇	稍重	14:35	C2八組		2017-4-2	1	水沢	2			3	170	1	3	100	1	2	120	2	7.0	180	4.0	2-3	300	1	2-3	170	1	3-7	220	2	2-7	280	4	3=>2	450	1	2-3-7	530	1	3=>2=>7	1500	1	4,7,3,6,2,5,1-8	4,7,3,6,2,5,1-8	47632518	47362581					
201736040207	ダ	右	850	曇	稍重	15:15	C2		2017-4-2	1	水沢	2			4	130	1	4	110	1	8	140	3	10.0	260	5.0	4-8	370	2	4-8	210	2	4-10	360	4	8-10	630	8	4=>8	440	2	4-8-10	820	4	4=>8=>10	1980	8			41038291756.0	41083291756.0			4-7	380.0	2.0
201736040208	ダ	右	1600	曇	稍重	15:55	奥州はっと賞		2017-4-2	1	水沢	2			2	460	2	2	210	2	9	370	4	8.0	550	7.0	2-9	3150	10	2-9	960	8	2-8	1,180	15	8-9	1,270	18	2=>9	5610	15	2-8-9	11070	35	2=>9=>8	42440	128	74625103198	74265101398	76243101598	7,6,(2,3),1,10,9,8,4,5			2-8	1250.0	5.0
201736040801	ダ	右	1300	曇	良	11:30	C2二十組		2017-4-8	1	水沢	4			7	2020	5	7	320	5	4	180	2				4-7	2220	9	4-7	480	7	2-7	590	9	2-4	190	2	7=>4	5360	17	2-4-7	1240	5	7=>4=>2	14990	51	7562413	7561243	7,5,6,4,(1,3),2	7,4,5,1,3,(6,2)					
201736040802	ダ	右	1300	曇	良	12:05	C2十九組		2017-4-8	1	水沢	4			3	190	1	3	110	1	7	140	3	9.0	150	4.0	3-7	510	2	3-7	220	2	3-9	270	3	7-9	560	10	3=>7	580	2	3-7-9	800	3	3=>7=>9	2620	4	379581624	3,7,9,(5,6,8),1,2,4	379865124	3,7,9,5,2,(6,8),4,1			3-7	430.0	2.0
201736040803	ダ	右	1300	曇	良	12:40	C2十八組		2017-4-8	1	水沢	4			8	1400	4	8	220	4	4	170	3	1.0	130	2.0	4-8	5080	11	4-8	480	7	1-8	160	2	1-4	240	3	8=>4	13680	23	1-4-8	770	3	8=>4=>1	19340	46	4,8,(5,6),1,7,3,2	48156372	4,8,1,5,6,(3,7),2	48135276					
201736040804	ダ	右	1300	曇	良	13:15	C2十七組		2017-4-8	1	水沢	4			5	720	4	5	190	4	7	510	6	6.0	320	5.0	5-7	5020	14	5-7	1,140	13	5-6	1,170	14	6-7	1,600	16	5=>7	8080	26	5-6-7	8370	22	5=>7=>6	78750	138	4,5,7,(1,2),6,3,8	45712683	(4,5,7),(1,2,6),8,3	(5,7),4,2,1,6,8,3					
201736040805	ダ	右	1300	曇	良	13:55	C2十六組		2017-4-8	1	水沢	4			2	610	3	2	150	3	3	170	4	7.0	140	2.0	2-3	2170	13	2-3	680	11	2-7	320	2	3-7	420	5	2=>3	4050	18	2-3-7	2200	10	2=>3=>7	15350	64	1,5,8,3,2,(4,7),6	1,5,8,3,2,7,4-6	18537246	13827654					
201736040806	ダ	右	1300	曇	良	14:35	C2十五組		2017-4-8	1	水沢	4			8	460	3	8	150	2	4	150	3	5.0	190	4.0	4-8	800	3	4-8	310	3	5-8	530	7	4-5	640	10	8=>4	1510	5	4-5-8	2090	10	8=>4=>5	10260	35	14825367	14285367	1,4,8,(2,5),7,3,6	4,8,1,5,2,3,(6,7)					
201736040807	ダ	右	1400	小雨	良	15:15	3歳C1		2017-4-8	1	水沢	4			4	110	1	4	100	1	9	130	2	6.0	130	3.0	4-9	380	1	4-9	230	4	4-6	170	1	6-9	390	5	4=>9	390	2	4-6-9	790	4	4=>9=>6	1730	8	(8,3),4,6,5,2,9,1,7	834659217	(3,4),8,9,6,5,2,1,7	493685271			4-8	210.0	1.0
201736040809	ダ	右	1400	曇	良	16:35	奥州前沢長者ヶ原廃寺		2017-4-8	1	水沢	4			1	440	2	1	120	1	11	130	2	3.0	200	4.0	1-11	550	1	1-11	230	1	1-3	740	10	3-11	920	13	1=>11	1350	3	1-3-11	1680	4	1=>11=>3	6230	9	1101136847925	1103118679425	1101138796452	1111038795462			1-8	460.0	1.0
201736040810	ダ	右	1600	曇	良	17:10	赤松杯	G	2017-4-8	1	水沢	4	(別定)		7	3800	5	7	300	7	8	110	2	9.0	100	1.0	7-8	8400	12	7-8	1,060	12	7-9	550	8	8-9	120	1	7=>8	19130	27	7-8-9	1090	4	7=>8=>9	36640	67	(9,10),8,7,2,4,1,6,5,3	91082471653	(9,10,8),7,2,4,1,5,6,3	97810241563			7-7	5670.0	9.0
201736041601	ダ	右	1300	晴	稍重	11:30	C2十三組		2017-4-16	2	水沢	2			5	180	1	5	110	1	7	130	2	8.0	310	6.0	5-7	300	1	5-7	170	1	5-8	860	11	7-8	1,240	15	5=>7	420	1	5-7-8	2060	8	5=>7=>8	4670	15	35816724	35816724	35876142	35786421					
201736041602	ダ	右	1300	晴	稍重	12:05	C2十二組		2017-4-16	2	水沢	2			6	210	1	6	130	1	4	320	6	5.0	260	4.0	4-6	1330	5	4-6	480	5	5-6	650	9	4-5	1,600	18	6=>4	1570	6	4-5-6	3970	16	6=>4=>5	13480	45	4,7,5,1,6,8,(2,3)	4,7,5,1,(2,6),3,8	4,6,(5,7,3),1,2,8	46351782					
201736041603	ダ	右	1300	晴	稍重	12:40	C2十一組		2017-4-16	2	水沢	2			4	170	1	4	120	1	3	170	3	1.0	250	4.0	3-4	480	2	3-4	210	2	1-4	270	4	1-3	710	8	4=>3	630	2	1-3-4	970	4	4=>3=>1	2650	7	384571692	3,8,4,1,5,7-6,9,2	3,8,4,5,1,7-6,9,2	3,4,(1,8,5),7,6,9-2			3-4	370.0	2.0
201736041604	ダ	右	1400	晴	稍重	13:15	C2十組		2017-4-16	2	水沢	2			2	140	1	2	110	2	3	100	1	6.0	160	4.0	2-3	140	1	2-3	110	1	2-6	160	2	3-6	180	3	2=>3	190	1	2-3-6	250	1	2=>3=>6	570	1	57862341	57836214	(5,7,8,6),2,4,3,1	(7,8),(6,2),(5,3),4,1					
201736041605	ダ	右	1400	晴	良	13:55	C2九組		2017-4-16	2	水沢	2			1	700	3	1	150	3	3	130	2	9.0	270	6.0	1-3	900	3	1-3	220	2	1-9	600	10	3-9	380	4	1=>3	2460	11	1-3-9	2180	8	1=>3=>9	13930	44	834961527	8,3,4,1,9,(5,6),2,7	839146527	3,8,(1,9),6,5,2,4,7			1-3	1040.0	4.0
201736041606	ダ	右	1400	晴	良	14:35	C2八組		2017-4-16	2	水沢	2			8	170	1	8	130	1	9	180	4	5.0	190	5.0	8-9	620	4	8-9	220	3	5-8	200	1	5-9	500	9	8=>9	800	4	5-8-9	900	5	8=>9=>5	2480	9	391528467	395182467	398512647	3,8,9,1,5,(4,6,2),7			8-8	550.0	4.0
201736041607	ダ	右	850	晴	良	15:15	C2		2017-4-16	2	水沢	2			4	120	1	4	100	1	5	150	4	9.0	100	2.0	4-5	410	2	4-5	220	2	4-9	130	1	5-9	300	6	4=>5	560	2	4-5-9	380	1	4=>5=>9	1400	5			4,9,3,5,2,6,8,(1,7)	495362187			4-5	540.0	2.0
201736041608	ダ	右	1600	晴	良	15:55	B2二組		2017-4-16	2	水沢	2			5	1570	5	5	370	6	3	140	2	8.0	220	4.0	3-5	2660	8	3-5	610	7	5-8	1,280	17	3-8	360	4	5=>3	5890	19	3-5-8	3740	13	5=>3=>8	28980	77	547621938	547261938	572493861	573298146			3-5	1950.0	8.0
201736041609	ダ	右	1600	晴	良	16:35	イーハトーブ風景地種		2017-4-16	2	水沢	2			6	380	3	6	130	2	3	130	3	1.0	160	4.0	3-6	480	1	3-6	230	1	1-6	280	4	1-3	270	3	6=>3	950	3	1-3-6	550	1	6=>3=>1	2130	3	4,6,9,(2,5),3,8,1,7	469235187	4,6,3,(1,2,5,9),8,7	461385297			3-6	520.0	1.0
201736041610	ダ	右	1800	晴	良	17:10	駒形賞 		2017-4-16	2	水沢	2	(別定)		1	6580	7	1	650	7	7	110	1	5.0	130	2.0	1-7	3530	10	1-7	1,160	11	1-5	2,000	16	5-7	210	3	1=>7	13110	26	1-5-7	3610	11	1=>7=>5	47430	98	176839254	1,7,6,3,8,(2,9,5),4	1,7,6,5,8,3,4,(2,9)	175632489			1-7	3500.0	12.0
201736041611	ダ	右	1600	晴	良	17:45	水沢公園桜まつり賞		2017-4-16	2	水沢	2			7	1890	7	7	530	8	10	410	7	8.0	160	2.0	7-10	13370	31	7-10	3,140	31	7-8	1,090	14	8-10	840	10	7=>10	37350	67	7-8-10	14170	46	7=>10=>8	170120	382	7,3,10,1,6,4,8,(2,9),5	73101648295	7,10,6,8,(3,4),1,5,2,9	71068415293			7-8	1480.0	7.0
201736041701	ダ	右	1400	晴	良	11:30	C2七組		2017-4-17	2	水沢	3			1	820	3	1	190	3	8	240	4	2.0	320	7.0	1-8	5280	15	1-8	1,330	17	1-2	1,010	13	2-8	2,220	21	1=>8	9760	29	1-2-8	16630	37	1=>8=>2	92700	180	27816543	27816453	2,7,8,(1,6),4,5,3	27186435					
201736041702	ダ	右	1400	晴	良	12:05	C2六組		2017-4-17	2	水沢	3			6	270	1	6	120	1	2	140	2	4.0	230	5.0	2-6	580	2	2-6	210	2	4-6	570	7	2-4	570	8	6=>2	1110	3	2-4-6	1420	5	6=>2=>4	5260	15	(7,1),8,5,3,6,4,2	71856342	(7,1,4),(6,8),2,3,5	14672385					
201736041703	ダ	右	1400	晴	良	12:40	C2五組		2017-4-17	2	水沢	3			7	340	2	7	170	3	3	150	1				3-7	680	3	3-7	240	3	1-7	270	4	1-3	180	1	7=>3	1540	5	1-3-7	610	2	7=>3=>1	4560	15	8147236	8,1,4,(2,7),3,6	8417326	1483762					
201736041704	ダ	右	1400	晴	良	13:15	C2四組		2017-4-17	2	水沢	3			8	250	1	8	130	2	2	200	4	1.0	160	3.0	2-8	4110	14	2-8	1,010	13	1-8	220	2	1-2	1,130	15	8=>2	8290	24	1-2-8	4000	15	8=>2=>1	33480	87	18643752	18643752	18647253	18642753					
201736041705	ダ	右	1400	晴	良	13:55	C2三組		2017-4-17	2	水沢	3			8	260	2	8	160	3	3	200	4	4.0	130	2.0	3-8	1420	7	3-8	430	6	4-8	190	1	3-4	290	3	8=>3	1910	7	3-4-8	840	3	8=>3=>4	5850	18	14863752	14863725	(1,4),8,(6,3,5),7,2	(1,4,8),6,3,(2,5),7					
201736041706	ダ	右	1400	晴	良	14:35	C2二組		2017-4-17	2	水沢	3			8	140	1	8	100	1	4	210	5	3.0	150	4.0	4-8	660	4	4-8	280	4	3-8	220	3	3-4	710	11	8=>4	760	4	3-4-8	1040	6	8=>4=>3	2810	12	16842753	16842753	16847352	(6,8),4,(1,5),3,7,2					
