	track	direction	distance	weather	going	start_at	title	grade	date	round	place	days	requirement	rule	単勝:的中	単勝:配当	単勝:人気	複勝_1:的中	複勝_1:配当	複勝_1:人気	複勝_2:的中	複勝_2:配当	複勝_2:人気	複勝_3:的中	複勝_3:配当	複勝_3:人気	馬連:的中	馬連:配当	馬連:人気	ワイド_1:的中	ワイド_1:配当	ワイド_1:人気	ワイド_2:的中	ワイド_2:配当	ワイド_2:人気	ワイド_3:的中	ワイド_3:配当	ワイド_3:人気	馬単:的中	馬単:配当	馬単:人気	三連複:的中	三連複:配当	三連複:人気	三連単:的中	三連単:配当	三連単:人気	spacing_on_corner:1	spacing_on_corner:2	spacing_on_corner:3	spacing_on_corner:4	laptime	pacemaker	枠連:的中	枠連:配当	枠連:人気
201647011403	ダ	右	1400	晴	良	12:10	サラ系3歳8組		2016-1-14	17	笠松	4	(馬齢)		8	200	1	8.0	100	2.0	9.0	130	3.0	7.0	100.0	1.0	8-9	630	2	8-9	220	2	7-8	160	1	7-9	260	4	8=>9	750	2	7-8-9	460	1	8=>9=>7	1790	3		18591074362.0	1,8,4,(10,9),5,7,6,3,2	1,8,4,(10,9),5,7,6,2,3			7-8	270.0	1.0
201647011404	ダ	右	1400	晴	良	12:40	サラ系C12組		2016-1-14	17	笠松	4	(馬齢)		6	2990	6	6.0	290	5.0	8.0	100	1.0	1.0	100.0	2.0	6-8	800	3	6-8	270	3	1-6	400	8	1-8	120	1	6=>8	5010	15	1-6-8	640	3	6=>8=>1	12590	40		78634521.0	86245371	8,6,(4,5,2),3,1,7					
201647011405	ダ	右	1400	晴	良	13:10	かさオク・サ		2016-1-14	17	笠松	4	(馬齢)		3	230	2	3.0	100	1.0	2.0	100	2.0	4.0	100.0	3.0	2-3	170	1	2-3	110	1	3-4	130	2	2-4	160	3	3=>2	370	2	2-3-4	210	1	3=>2=>4	720	2		83245716.0	83245761.0	38245761.0					
201647011406	ダ	右	1400	晴	良	13:40	サラ系C10組		2016-1-14	17	笠松	4	(馬齢)		8	150	1	8.0	110	2.0	4.0	100	1.0	1.0	190.0	5.0	4-8	180	1	4-8	130	1	1-8	300	4	1-4	420	7	8=>4	270	1	1-4-8	600	2	8=>4=>1	1500	4		142657893.0	148652793	4,1,8,6,(2,5,7),9=3			4-8	220.0	1.0
201647011407	ダ	右	1600	晴	良	14:10	サラ系C7組		2016-1-14	17	笠松	4	(馬齢)		1	100	1	1.0	100	1.0	3.0	100	2.0	7.0	120.0	3.0	1-3	240	2	1-3	120	2	1-7	130	3	3-7	240	8	1=>3	270	3	1-3-7	380	1	1=>3=>7	620	1		91568347.0	19358467.0	13945786.0			1-3	200.0	1.0
201647011408	ダ	右	1400	晴	良	14:40	サラ系C9組		2016-1-14	17	笠松	4	(馬齢)		6	110	1	6.0	100	1.0	5.0	130	3.0	7.0	110.0	2.0	5-6	280	2	5-6	150	2	6-7	120	1	5-7	210	3	6=>5	510	2	5-6-7	260	1	6=>5=>7	860	2		689257134.0	689725143	6,(9,7),8,5,2,1,3,4			5-6	370.0	2.0
201647011409	ダ	右	1400	曇	良	15:10	サラ系C8組		2016-1-14	17	笠松	4	(馬齢)		7	390	3	7.0	120	2.0	8.0	100	1.0	1.0	120.0	3.0	7-8	360	1	7-8	140	1	1-7	170	3	1-8	150	2	7=>8	650	2	1-7-8	420	1	7=>8=>1	2360	3		578126493.0	578126439.0	578124369.0			7-8	250.0	1.0
201647011410	ダ	右	1400	曇	良	15:45	白銀争覇	G	2016-1-14	17	笠松	4	(別定)		4	6320	8	4.0	880	8.0	6.0	700	7.0	10.0	290.0	5.0	4-6	21660	31	4-6	7,110	31	4-10	3,100	26	6-10	1,050	13	4=>6	91260	68	4-6-10	55280	70	4=>6=>10	507590	435		61083129547.0	6,10,3,(2,8),7,1,4,9,5	6,10,3,2,4,(1,9,8),7,5			4-6	28110.0	25.0
201647011411	ダ	右	1600	曇	良	16:20	初花月特別 		2016-1-14	17	笠松	4	(馬齢)		4	190	1	4.0	170	2.0	6.0	490	5.0				4-6	1120	5	4-6	320	6	4-5	260	3	5-6	660	10	4=>6	1420	5	4-5-6	1640	7	4=>6=>5	5110	19		1-6,4,2,5,7,3	1-6,4,2,5,7,3	1645273					
201647012501	ダ	右	1400	晴	重	11:20	サラ系C30組		2016-1-25	18	笠松	1	(馬齢)		5	150	1	5.0	120	1.0	1.0	140	3.0	4.0	510.0	6.0	1-5	1120	4	1-5	540	8	4-5	2,260	11	1-4	5,320	13	5=>1	1340	5	1-4-5	9240	15	5=>1=>4	19390	57		15243687.0	15243876.0	15423876.0					
201647012502	ダ	右	1400	晴	重	11:50	サラ系C29組		2016-1-25	18	笠松	1	(馬齢)		7	160	1	7.0	110	1.0	4.0	200	4.0	5.0	160.0	3.0	4-7	440	3	4-7	200	4	5-7	140	1	4-5	230	5	7=>4	650	3	4-5-7	450	2	7=>4=>5	1880	6		34752618.0	34752168.0	34725618.0					
201647012801	ダ	右	1400	晴	良	11:20	サラ系3歳3組		2016-1-28	18	笠松	4	(馬齢)		5	120	1	5.0	100	1.0	7.0	150	4.0	2.0	490.0	6.0	5-7	310	2	5-7	170	2	2-5	760	9	2-7	2,240	20	5=>7	390	2	2-5-7	2280	8	5=>7=>2	4440	12		84763521	84756213	5,(8,4,7),6,2,1,3					
201647012802	ダ	右	1400	晴	良	11:50	サラ系3歳2組		2016-1-28	18	笠松	4	(馬齢)		3	170	1	3.0	140	4.0	8.0	120	2.0	7.0	130.0	3.0	3-8	450	2	3-8	180	1	3-7	220	3	7-8	310	6	3=>8	660	1	3-7-8	550	3	3=>8=>7	2260	5		83425671	8,3,7,4,5,2-6,1	8,3,7,5,4-2,6,1					
201647012803	ダ	右	1400	晴	良	12:20	サラ系C6組		2016-1-28	18	笠松	4	(馬齢)		1	100	1	1.0	100	1.0	4.0	220	3.0				1-4	310	2	1-4	140	1	1-2	160	3	2-4	420	8	1=>4	310	1	1-2-4	390	2	1=>4=>2	980	6		7124653.0	1742635.0	1427635.0					
201647012804	ダ	右	1400	晴	良	12:50	サラ系C5組		2016-1-28	18	笠松	4	(馬齢)		7	110	1	7.0	100	1.0	2.0	210	3.0				2-7	240	1	2-7	130	1	5-7	160	3	2-5	360	7	7=>2	370	2	2-5-7	420	3	7=>2=>5	960	4		2716354	2,7,1,6-3,5,4	2761354					
201647012805	ダ	右	1600	晴	良	13:20	サラ系C4組		2016-1-28	18	笠松	4	(馬齢)		1	530	4	1.0	250	4.0	7.0	180	2.0				1-7	860	4	1-7	380	5	1-3	2,780	17	3-7	1,630	14	1=>7	2150	9	1-3-7	11470	23	1=>7=>3	79330	105		4572361	4715236	7,(4,1),5,2,3,6					
201647012901	ダ	右	1400	雨	不良	11:20	サラ系C26組		2016-1-29	18	笠松	5	(馬齢)		2	140	1	2.0	100	1.0	6.0	100	2.0	3.0	250.0	5.0	2-6	100	1	2-6	100	1	2-3	360	6	3-6	400	7	2=>6	170	1	2-3-6	310	3	2=>6=>3	830	5		26375148.0	26375418.0	26375418.0					
201647012902	ダ	右	1400	雨	不良	11:50	サラ系C25組		2016-1-29	18	笠松	5	(馬齢)		6	130	1	6.0	110	1.0	4.0	200	3.0				4-6	380	2	4-6	200	2	6-7	480	7	4-7	630	9	6=>4	440	2	4-6-7	1420	5	6=>4=>7	3110	11		6843725	6847325	6,(4,8),7,3,(2,5)					
201647012903	ダ	右	1400	雨	不良	12:20	イチゴカップ		2016-1-29	18	笠松	5	(馬齢)		6	340	3	6.0	170	3.0	1.0	110	1.0				1-6	340	2	1-6	140	2	2-6	200	5	1-2	140	1	6=>1	970	5	1-2-6	310	1	6=>1=>2	2870	12		627154	6,2,(7,1),4,5	6,1,2,(7,4),5					
201647012904	ダ	右	1400	雨	不良	12:50	伊達成実杯		2016-1-29	18	笠松	5	(馬齢)		2	100	1	2.0	100	1.0	3.0	100	2.0				2-3	110	1	2-3	100	1	2-4	220	4	3-4	300	7	2=>3	140	1	2-3-4	300	2	2=>3=>4	460	2		2715346.0	2347156.0	2347516.0					
201647012905	ダ	右	1400	雨	不良	13:20	はらこめし賞		2016-1-29	18	笠松	5	牝(馬齢)		8	950	4	8.0	230	4.0	4.0	180	3.0	6.0	270.0	5.0	4-8	1900	6	4-8	570	7	6-8	1,450	11	4-6	760	9	8=>4	3820	13	4-6-8	5000	11	8=>4=>6	38760	62		45836172	48657321	4,8,6,5,(3,7),2,1					
201647020801	ダ	右	1400	晴	良	11:20	サラ系C29組		2016-2-8	19	笠松	1	(馬齢)		9	260	2	9.0	110	2.0	5.0	100	1.0	1.0	140.0	4.0	5-9	260	1	5-9	150	1	1-9	310	5	1-5	160	2	9=>5	680	3	1-5-9	630	2	9=>5=>1	2450	9		954681372.0	958461237.0	958146273.0			5-8	150.0	1.0
201647020802	ダ	右	1400	晴	良	11:50	サラ系C27組		2016-2-8	19	笠松	1	(馬齢)		7	2860	7	7.0	810	7.0	1.0	260	5.0	3.0	140.0	1.0	1-7	14080	22	1-7	2,250	21	3-7	780	10	1-3	360	4	7=>1	65850	50	1-3-7	7830	23	7=>1=>3	94320	178		693781542.0	697381542.0	973615842.0			1-7	19100.0	20.0
201647020803	ダ	右	1400	晴	良	12:20	サラ系C26組		2016-2-8	19	笠松	1	(馬齢)		8	230	1	8.0	130	2.0	5.0	130	1.0	7.0	330.0	5.0	5-8	310	1	5-8	190	1	7-8	970	12	5-7	870	10	8=>5	620	3	5-7-8	2380	8	8=>5=>7	5960	22		895473612.0	895476321.0	859743261.0			5-8	330.0	3.0
201647020804	ダ	右	1400	晴	良	12:55	サラ系C25組		2016-2-8	19	笠松	1	(馬齢)		6	230	1	6.0	110	1.0	5.0	130	3.0	3.0	140.0	4.0	5-6	280	1	5-6	130	1	3-6	260	3	3-5	450	8	6=>5	600	2	3-5-6	530	2	6=>5=>3	2160	4		569247813.0	569728314.0	569387124.0			5-6	290.0	1.0
201647020805	ダ	右	800	晴	良	13:30	サラ系C28組		2016-2-8	19	笠松	1	(馬齢)		3	450	3	3.0	110	3.0	4.0	100	1.0	8.0	130.0	4.0	3-4	530	3	3-4	230	5	3-8	280	6	4-8	180	2	3=>4	1610	11	3-4-8	520	3	3=>4=>8	3900	19				843917625.0			3-4	610.0	4.0
201647020901	ダ	右	1400	曇	稍重	11:20	サラ系C21組		2016-2-9	19	笠松	2	(馬齢)		7	260	2	7.0	170	4.0	8.0	160	3.0	2.0	220.0	5.0	7-8	620	4	7-8	270	5	2-7	480	6	2-8	650	9	7=>8	810	3	2-7-8	2180	8	7=>8=>2	7080	29		873621459	8,7,6,2,3,4,1-9,5	8,7,6,2,4,3,1,9-5			7-8	610.0	4.0
201647021001	ダ	右	1400	晴	重	11:00	サラ系3歳4組		2016-2-10	19	笠松	3	(馬齢)		5	220	1	5.0	100	1.0	1.0	100	2.0	6.0	120.0	3.0	1-5	250	1	1-5	150	1	5-6	270	4	1-6	270	5	5=>1	530	1	1-5-6	500	2	5=>1=>6	2010	3		85263147	8,5,6,1,(2,3),(7,4)	85167423					
201647021002	ダ	右	1400	晴	重	11:35	サラ系3歳3組		2016-2-10	19	笠松	3	(馬齢)		3	520	3	3.0	220	3.0	6.0	870	4.0				3-6	4320	10	3-6	680	8	3-5	130	1	5-6	350	4	3=>6	7350	14	3-5-6	1340	3	3=>6=>5	18230	41		2365147	2365471	3,(2,6),5,4,7,1					
201647021003	ダ	右	1400	晴	重	12:05	サラ系B8組		2016-2-10	19	笠松	3	(馬齢)		7	270	2	7.0	100	1.0	5.0	100	2.0	8.0	110.0	3.0	5-7	260	1	5-7	130	1	7-8	170	3	5-8	150	2	7=>5	550	3	5-7-8	220	1	7=>5=>8	1000	2		367295841	673825149	6,7,(8,5),2,3,1,4,9			5-7	210.0	1.0
201647021004	ダ	右	1400	晴	重	12:35	サラ系B7組		2016-2-10	19	笠松	3	(馬齢)		3	310	2	3.0	140	2.0	8.0	240	4.0	9.0	250.0	5.0	3-8	2780	8	3-8	850	9	3-9	440	6	8-9	880	10	3=>8	4290	14	3-8-9	2960	11	3=>8=>9	14250	43		138769452.0	138769452.0	138795642.0			3-8	760.0	4.0
201647021005	ダ	右	1400	晴	重	13:05	好きです!笠松競馬		2016-2-10	19	笠松	3	(馬齢)		2	2300	5	2.0	130	4.0	8.0	100	1.0	1.0	100.0	2.0	2-8	1170	4	2-8	300	5	1-2	390	7	1-8	100	1	2=>8	5330	14	1-2-8	370	2	2=>8=>1	12320	29		1,2,7,3,4,5,8-6	1,2,7,3,5,4,8-6	(1,2),3,(7,8),5,4-6					
201647021006	ダ	右	1400	晴	重	13:35	サラ系B5組		2016-2-10	19	笠松	3	(馬齢)		2	1210	5	2.0	220	4.0	9.0	170	2.0	8.0	300.0	6.0	2-9	2190	10	2-9	510	6	2-8	2,470	22	8-9	710	11	2=>9	4590	19	2-8-9	5160	19	2=>9=>8	29650	109		329148657	3,2,(1,9),8,4,6,5,7	329186547			2-8	1350.0	6.0
201647021007	ダ	右	1600	晴	重	14:05	サラ系B4組		2016-2-10	19	笠松	3	(馬齢)		1	140	1	1.0	100	1.0	6.0	100	2.0	5.0	170.0	4.0	1-6	210	1	1-6	140	1	1-5	410	6	5-6	560	7	1=>6	350	1	1-5-6	820	2	1=>6=>5	2370	8		762915438	769125348	(6,9,1),5,7,2,3,8,4			1-6	170.0	1.0
201647021008	ダ	右	1400	晴	重	14:40	サラ系3歳1組特別 		2016-2-10	19	笠松	3	(馬齢)		6	420	2	6.0	120	2.0	3.0	100	1.0				3-6	130	1	3-6	120	1	5-6	300	7	3-5	290	6	6=>3	340	2	3-5-6	460	2	6=>3=>5	2250	7		7264153	7265341	(7,2,6),3,5,4,1					
201647021009	ダ	右	1400	晴	重	15:15	雪割草賞		2016-2-10	19	笠松	3	(別定)		10	160	1	10.0	100	1.0	5.0	110	2.0	9.0	120.0	3.0	5-10	220	1	5-10	140	1	9-10	180	2	5-9	230	5	10=>5	350	1	5-9-10	280	1	10=>5=>9	830	1		59710468123	5,10,9,7,4,6,1,8,2=3	5,10,9,7,6,4,(8,2,1)=3			5-8	140.0	1.0
201647021010	ダ	右	1400	晴	重	15:50	春寒特別 		2016-2-10	19	笠松	3	(別定)		5	380	3	5.0	120	2.0	9.0	120	1.0	7.0	290.0	6.0	5-9	400	1	5-9	220	2	5-7	830	12	7-9	680	10	5=>9	830	3	5-7-9	2050	8	5=>9=>7	7180	29		29107851346	(2,9)-10,5,7,8,1,3,4,6	92587101346			5-8	290.0	1.0
201647021101	ダ	右	1400	晴	稍重	11:20	サラ系3歳7組		2016-2-11	19	笠松	4	(馬齢)		2	120	1	2.0	100	1.0	1.0	100	2.0	6.0	100.0	3.0	1-2	120	1	1-2	100	1	2-6	150	2	1-6	200	4	2=>1	140	1	1-2-6	220	1	2=>1=>6	390	1		26173854.0	26137485.0	26314785.0					
201647021102	ダ	右	1400	晴	稍重	11:55	サラ系3歳6組		2016-2-11	19	笠松	4	(馬齢)		8	190	2	8.0	110	1.0	2.0	160	3.0	7.0	440.0	5.0	2-8	760	3	2-8	230	3	7-8	520	5	2-7	860	9	8=>2	1140	4	2-7-8	3020	8	8=>2=>7	9140	23		58732461	8,(5,2,7),4,6,3,1	82745631					
201647021103	ダ	右	1400	晴	稍重	12:30	頑張れ笠松競馬!!		2016-2-11	19	笠松	4	(馬齢)		4	250	2	4.0	100	1.0	5.0	100	2.0	2.0	120.0	3.0	4-5	140	1	4-5	110	1	2-4	170	2	2-5	180	3	4=>5	410	2	2-4-5	190	1	4=>5=>2	670	2		24537681	24537681	2,4,5,(3,7),6,8,1					
201647021104	ダ	右	1400	晴	良	13:05	木下智史の笠松		2016-2-11	19	笠松	4	(馬齢)		7	130	1	7.0	100	1.0	8.0	140	3.0	6.0	270.0	4.0	7-8	250	2	7-8	210	2	6-7	300	4	6-8	480	6	7=>8	330	2	6-7-8	750	2	7=>8=>6	1300	5		48736512	4,8,7,6,3-1,5,2	(8,7),4,6,3-5,1,2					
201647021105	ダ	右	1600	晴	良	13:40	七郎・陽子誕生日おめ		2016-2-11	19	笠松	4	(馬齢)		2	460	2	2.0	150	3.0	3.0	110	1.0	7.0	580.0	7.0	2-3	290	2	2-3	150	1	2-7	1,310	13	3-7	1,260	12	2=>3	1230	4	2-3-7	3910	12	2=>3=>7	16710	41		46827153.0	86274351.0	82763451.0					
201647021106	ダ	右	1400	晴	良	14:15	サラ系B11・C3組		2016-2-11	19	笠松	4	(馬齢)		3	130	1	3.0	100	1.0	7.0	110	3.0	5.0	100.0	2.0	3-7	230	1	3-7	110	1	3-5	130	2	5-7	140	3	3=>7	320	2	3-5-7	190	1	3=>7=>5	600	2		15723648	(5,3),(1,7),6,2,4-8	3,5,7,1,6,2,4-8					
201647021107	ダ	右	1600	晴	良	14:50	勝負の年ラモス岐阜2		2016-2-11	19	笠松	4	(馬齢)		3	130	1	3.0	100	1.0	5.0	110	2.0	8.0	140.0	4.0	3-5	170	1	3-5	100	1	3-8	170	3	5-8	210	4	3=>5	260	1	3-5-8	340	2	3=>5=>8	860	2		13658742.0	13658742.0	31567842.0					
201647021201	ダ	右	800	曇	良	11:00	サラ系3歳11組		2016-2-12	19	笠松	5	(馬齢)		3	140	1	3.0	100	2.0	5.0	100	1.0	8.0	830.0	7.0	3-5	200	1	3-5	140	1	3-8	1,640	12	5-8	3,360	13	3=>5	280	1	3-5-8	9910	13	3=>5=>8	22760	42				32598174.0			3-5	240.0	1.0
201647021202	ダ	右	1400	曇	良	11:35	サラ系3歳10組		2016-2-12	19	笠松	5	(馬齢)		8	140	1	8.0	100	1.0	5.0	250	6.0	9.0	110.0	2.0	5-8	3290	10	5-8	1,130	16	8-9	130	1	5-9	1,490	20	8=>5	4610	11	5-8-9	1700	6	8=>5=>9	9560	29		982531476	9,8,5,3,(2,1,4),7,6	(9,8),(5,3),4,1,7,2,6			5-8	1890.0	7.0
201647021203	ダ	右	1400	曇	良	12:05	サラ系3歳9組		2016-2-12	19	笠松	5	(馬齢)		3	370	3	3.0	190	4.0	6.0	110	1.0	7.0	140.0	3.0	3-6	520	2	3-6	190	2	3-7	410	7	6-7	360	5	3=>6	1370	7	3-6-7	770	3	3=>6=>7	5980	23		963254718	9,6,3,2,(5,7),4,8,1	639275481			3-6	770.0	5.0
201647021204	ダ	右	1400	曇	良	12:35	サラ系3歳8組		2016-2-12	19	笠松	5	(馬齢)		7	320	2	7.0	100	1.0	1.0	100	2.0	2.0	370.0	8.0	1-7	220	1	1-7	150	1	2-7	1,150	15	1-2	750	11	7=>1	520	2	1-2-7	1770	6	7=>1=>2	7030	21		829176453	891742563	(1,7),8,9,2,4,5,6,3			1-7	220.0	1.0
201647021205	ダ	右	1400	曇	良	13:05	サラ系C10組		2016-2-12	19	笠松	5	(馬齢)		1	110	1	1.0	110	1.0	8.0	120	2.0	4.0	200.0	5.0	1-8	300	1	1-8	180	1	1-4	410	6	4-8	1,440	17	1=>8	260	1	1-4-8	1720	7	1=>8=>4	1910	8		12847593	12845739	1,(2,8),4,5,7,3,9			1-8	210.0	1.0
201647021206	ダ	右	1400	曇	良	13:35	サラ系C9組		2016-2-12	19	笠松	5	(馬齢)		8	180	1	8.0	100	1.0	9.0	100	2.0	3.0	150.0	4.0	8-9	160	1	8-9	120	1	3-8	360	6	3-9	300	4	8=>9	260	1	3-8-9	450	2	8=>9=>3	1440	4		456893712.0	458967312.0	894563712.0			8-8	150.0	1.0
201647021207	ダ	右	1600	曇	良	14:05	サラ系C6組		2016-2-12	19	笠松	5	(馬齢)		1	520	2	1.0	100	2.0	2.0	100	1.0	6.0	110.0	3.0	1-2	170	1	1-2	120	1	1-6	180	3	2-6	180	2	1=>2	700	3	1-2-6	200	1	1=>2=>6	2190	7		567432198	7,2,6,1,5,3,9,4-8	2,7,1,6,(3,9),(5,4),8			1-2	120.0	1.0
201647021208	ダ	右	1400	曇	良	14:40	サラ系C8組		2016-2-12	19	笠松	5	(馬齢)		7	1730	5	7.0	270	4.0	9.0	140	2.0	5.0	540.0	7.0	7-9	1870	8	7-9	440	5	5-7	1,840	18	5-9	1,010	12	7=>9	6120	19	5-7-9	8300	24	7=>9=>5	47200	119		3,6,9,7,1,8,5,4-2	3,9,6,7,1,8,4,5=2	9,3,(6,7),(1,4),8,5=2			7-8	1070.0	3.0
201647021209	ダ	右	1400	曇	良	15:15	サラ系C7組		2016-2-12	19	笠松	5	(馬齢)		7	760	2	7.0	100	2.0	5.0	240	5.0	3.0	100.0	1.0	5-7	2090	7	5-7	670	9	3-7	300	4	3-5	280	3	7=>5	6150	23	3-5-7	880	5	7=>5=>3	11830	42		237951648	2,3,7,(5,9),1,4,6,8	327549168			5-7	2300.0	7.0
201647021210	ダ	右	1600	曇	良	15:50	春雪特別 		2016-2-12	19	笠松	5	(馬齢)		5	220	1	5.0	120	1.0	3.0	170	3.0				3-5	310	2	3-5	130	1	5-6	140	2	3-6	170	3	5=>3	350	1	3-5-6	190	1	5=>3=>6	810	2		126354	1,2,6,3,5-4	(1,2),(3,6,5)=4					
201647021211	ダ	右	1800	曇	良	16:25	東海クラウン 		2016-2-12	19	笠松	5	(別定)		5	820	4	5.0	160	2.0	1.0	110	1.0				1-5	390	2	1-5	140	1	3-5	390	6	1-3	170	3	5=>1	2570	8	1-3-5	630	3	5=>1=>3	6760	22		1452367.0	1456327.0	1536427.0					
