	track	direction	distance	weather	going	start_at	title	grade	date	round	place	days	requirement	rule	単勝:的中	単勝:配当	単勝:人気	複勝_1:的中	複勝_1:配当	複勝_1:人気	複勝_2:的中	複勝_2:配当	複勝_2:人気	複勝_3:的中	複勝_3:配当	複勝_3:人気	枠連:的中	枠連:配当	枠連:人気	馬連:的中	馬連:配当	馬連:人気	ワイド_1:的中	ワイド_1:配当	ワイド_1:人気	ワイド_2:的中	ワイド_2:配当	ワイド_2:人気	ワイド_3:的中	ワイド_3:配当	ワイド_3:人気	枠単:的中	枠単:配当	枠単:人気	馬単:的中	馬単:配当	馬単:人気	三連複:的中	三連複:配当	三連複:人気	三連単:的中	三連単:配当	三連単:人気	spacing_on_corner:1	spacing_on_corner:2	spacing_on_corner:3	spacing_on_corner:4	laptime	pacemaker
201642010710	ダ	左	1500	晴	良	15:00	水仙特別 		2016-1-7	10	浦和	2			7	110	1	7.0	100	1.0	4.0	110	2.0	8.0	160	4.0	4-6	310.0	1.0	4-7	300	1	4-7	160	1	7-8	260	3	4-8	710	9	6=>4	340.0	1.0	7=>4	330	1	4-7-8	780	2	7=>4=>8	1580	3	457386101212119	457386102112911	475836102911121	745836911102121	6.7 - 12.0 - 12.2 - 13.1 - 13.3 - 12.0 - 13.2 - 12.9	6.7 - 18.7 - 30.9 - 44.0 - 57.3 - 69.3 - 82.5 - 95.4 (30.9-38.1)
201642010801	ダ	左	1300	晴	良	10:20	3歳　未出走		2016-1-8	10	浦和	3			8	280	2	8.0	110	1.0	3.0	120	2.0	7.0	420	7.0	3-8	250.0	1.0	3-8	260	1	3-8	180	1	7-8	1,130	16	3-7	980	12	8=>3	710.0	2.0	8=>3	690	2	3-7-8	2280	9	8=>3=>7	7960	25	387941562	3,8-7,9,5,6,1,4,2	3,8-7,9,5,6,2,1-4	3,8-7,9,6,5,2,1=4	6.8 - 11.7 - 13.0 - 13.8 - 12.5 - 13.4 - 14.2	6.8 - 18.5 - 31.5 - 45.3 - 57.8 - 71.2 - 85.4 (31.5-40.1)
201642010802	ダ	左	1400	晴	良	10:50	3歳五		2016-1-8	10	浦和	3	45万円未満		4	2770	6	4.0	510	7.0	6.0	380	5.0	9.0	210	4.0	4-6	14500.0	25.0	4-6	12580	27	4-6	2,980	27	4-9	1,720	20	6-9	730	8	4=>6	12630.0	40.0	4=>6	34560	66	4-6-9	15470	42	4=>6=>9	201980	354	2463591810117	2453691810117	2453961810117	4629318510711	13.0 - 12.8 - 13.1 - 13.9 - 13.1 - 13.9 - 14.0	13.0 - 25.8 - 38.9 - 52.8 - 65.9 - 79.8 - 93.8 (38.9-41.0)
201642010803	ダ	左	1400	晴	良	11:20	C3　4歳エ		2016-1-8	10	浦和	3			10	620	2	10.0	150	3.0	11.0	100	1.0	4.0	200	5.0	7-8	180.0	1.0	10-11	360	1	10-11	150	1	4-10	780	10	4-11	340	3	7=>8	670.0	2.0	10=>11	940	3	4-10-11	1480	4	10=>11=>4	6500	19	101164871223915	101146812732195	101164128319725	101146123819725	12.6 - 12.2 - 13.4 - 13.7 - 12.3 - 13.9 - 14.5	12.6 - 24.8 - 38.2 - 51.9 - 64.2 - 78.1 - 92.6 (38.2-40.7)
201642010804	ダ	左	1400	晴	良	11:50	C3　4歳ウ		2016-1-8	10	浦和	3			3	2350	5	3.0	620	7.0	12.0	280	4.0	11.0	650	8.0	3-8	5480.0	11.0	3-12	9520	19	3-12	2,290	20	3-11	3,590	27	11-12	2,220	19	3=>8	15210.0	26.0	3=>12	26000	47	3-11-12	29950	55	3=>12=>11	269170	350	611125410397812	611125410397182	611125410317982	121163514710298	12.4 - 12.1 - 13.4 - 13.4 - 13.1 - 13.3 - 14.2	12.4 - 24.5 - 37.9 - 51.3 - 64.4 - 77.7 - 91.9 (37.9-40.6)
201642010805	ダ	左	1400	晴	良	12:20	C3三　四		2016-1-8	10	浦和	3			8	5160	6	8.0	580	6.0	4.0	140	1.0	1.0	1,320	9.0	4-7	610.0	3.0	4-8	2530	7	4-8	890	9	1-8	12,060	46	1-4	1,850	16	7=>4	2180.0	7.0	8=>4	9800	27	1-4-8	29890	59	8=>4=>1	442840	500	4119510628731	4119510628731	4119510682371	4958111062731	12.7 - 11.9 - 13.0 - 13.7 - 12.7 - 14.0 - 13.4	12.7 - 24.6 - 37.6 - 51.3 - 64.0 - 78.0 - 91.4 (37.6-40.1)
201642010806	ダ	左	1500	晴	良	12:50	C3三　四		2016-1-8	10	浦和	3			2	160	1	2.0	120	1.0	6.0	180	4.0	3.0	220	5.0	2-6	540.0	3.0	2-6	530	2	2-6	270	2	2-3	620	7	3-6	1,090	16	2=>6	860.0	3.0	2=>6	800	2	2-3-6	2320	10	2=>6=>3	7030	18	9243187610511	9,2,4-3,1,8,7,6,10,11,5	2941381011765	2134891071165	7.1 - 11.4 - 12.1 - 13.0 - 13.9 - 13.1 - 13.8 - 14.1	7.1 - 18.5 - 30.6 - 43.6 - 57.5 - 70.6 - 84.4 - 98.5 (30.6-41.0)
201642010807	ダ	左	1400	晴	良	13:20	C2八　九		2016-1-8	10	浦和	3			4	230	1	4.0	120	1.0	1.0	160	4.0	9.0	140	2.0	1-4	580.0	1.0	1-4	520	1	1-4	260	1	4-9	400	4	1-9	410	5	4=>1	1120.0	1.0	4=>1	950	1	1-4-9	1210	3	4=>1=>9	4020	4	129264183711105	129246318711105	941221386117510	941128211367510	12.4 - 12.2 - 12.8 - 12.9 - 13.0 - 13.4 - 14.0	12.4 - 24.6 - 37.4 - 50.3 - 63.3 - 76.7 - 90.7 (37.4-40.4)
201642010808	ダ	左	1500	晴	良	13:55	寒竹賞		2016-1-8	10	浦和	3			2	440	3	2.0	170	3.0	9.0	210	4.0	3.0	300	6.0	2-7	1690.0	6.0	2-9	1860	6	2-9	610	6	2-3	800	10	3-9	1,460	19	2=>7	3370.0	16.0	2=>9	3130	14	2-3-9	5830	21	2=>9=>3	21420	66	461192312158710	461192312518710	436112951218710	432961857111210	7.4 - 11.5 - 12.4 - 12.9 - 13.8 - 12.8 - 13.7 - 13.2	7.4 - 18.9 - 31.3 - 44.2 - 58.0 - 70.8 - 84.5 - 97.7 (31.3-39.7)
201642010809	ダ	左	1500	晴	良	14:30	冬牡丹賞		2016-1-8	10	浦和	3			1	500	3	1.0	210	4.0	6.0	140	1.0	8.0	1,900	9.0	1-5	620.0	3.0	1-6	810	3	1-6	420	3	1-8	7,630	36	6-8	5,120	29	1=>5	1330.0	5.0	1=>6	1770	6	1-6-8	28430	53	1=>6=>8	108930	256	111964821035712	191164287310512	1,11,6,9,4,2,8,5,7,10,3-12	164811251079312	7.4 - 11.4 - 12.1 - 12.9 - 13.1 - 12.8 - 13.5 - 13.4	7.4 - 18.8 - 30.9 - 43.8 - 56.9 - 69.7 - 83.2 - 96.6 (30.9-39.7)
201642010810	ダ	左	1400	晴	良	15:05	プリムラ賞		2016-1-8	10	浦和	3			10	160	1	10.0	130	1.0	3.0	350	7.0	6.0	270	5.0	3-8	2010.0	7.0	3-10	2750	9	3-10	1,000	12	6-10	560	7	3-6	2,750	25	8=>3	1800.0	7.0	10=>3	2840	10	3-6-10	5350	21	10=>3=>6	40350	110	25934610187	25936410178	29563410178	29563410178	12.3 - 12.7 - 12.6 - 13.1 - 12.2 - 13.5 - 13.9	12.3 - 25.0 - 37.6 - 50.7 - 62.9 - 76.4 - 90.3 (37.6-39.6)
201642020101	ダ	左	1400	曇	重	11:00	3歳三		2016-2-1	11	浦和	1	139万円以上215万円未満		6	210	1	6.0	150	1.0	4.0	630	7.0	10.0	290	5.0	4-6	3440.0	12.0	4-6	2750	11	4-6	990	13	6-10	560	6	4-10	3,370	28	6=>4	5080.0	17.0	6=>4	3070	12	4-6-10	8860	29	6=>4=>10	29600	98	41862910573	48129561073	49628151037	46925110378	12.7 - 12.1 - 13.1 - 14.0 - 12.8 - 13.7 - 14.6	12.7 - 24.8 - 37.9 - 51.9 - 64.7 - 78.4 - 93.0 (37.9-41.1)
201642020102	ダ	左	1500	曇	重	11:30	3歳二		2016-2-1	11	浦和	1	139万円以上215万円未満		10	890	4	10.0	240	4.0	12.0	170	3.0	7.0	690	10.0	7-8	460.0	2.0	10-12	1500	5	10-12	520	5	7-10	2,890	31	7-12	1,790	20	7=>8	1330.0	6.0	10=>12	3050	12	7-10-12	15440	43	10=>12=>7	55240	163	841012671135921	8,10,12,4,11,7,6,3,5-9,2,1	10,12,7,8,11,3,5,4,6-1,2,9	101273851146192	7.0 - 12.4 - 12.1 - 13.6 - 13.5 - 12.3 - 14.2 - 14.5	7.0 - 19.4 - 31.5 - 45.1 - 58.6 - 70.9 - 85.1 - 99.6 (31.5-41.0)
201642020103	ダ	左	1400	曇	重	12:00	C3　4歳ア		2016-2-1	11	浦和	1			3	1130	3	3.0	150	3.0	2.0	100	1.0	5.0	120	2.0	2-3	570.0	3.0	2-3	560	2	2-3	240	2	3-5	360	5	2-5	130	1	3=>2	1920.0	7.0	3=>2	1710	6	2-3-5	530	1	3=>2=>5	3970	10	34210168957	34210169857	34102516978	32574910168	12.6 - 12.1 - 12.6 - 13.3 - 12.9 - 13.6 - 14.8	12.6 - 24.7 - 37.3 - 50.6 - 63.5 - 77.1 - 91.9 (37.3-41.3)
201642020104	ダ	左	1400	曇	重	12:35	C315　16		2016-2-1	11	浦和	1			7	870	4	7.0	180	4.0	1.0	240	5.0	4.0	110	1.0	1-7	1870.0	6.0	1-7	3710	10	1-7	730	10	4-7	270	3	1-4	350	6	7=>1	3360.0	9.0	7=>1	8910	22	1-4-7	1410	7	7=>1=>4	24440	60	21891047356	1,2,8,9,10,4,7,3=5,6	1,8,2,9,7,4,10,3=5,6	1,9,8,4,7,2,3,10=5,6	13.1 - 12.4 - 13.1 - 14.0 - 13.0 - 13.7 - 14.7	13.1 - 25.5 - 38.6 - 52.6 - 65.6 - 79.3 - 94.0 (38.6-41.4)
201642020105	ダ	左	800	曇	重	13:10	C3　選抜馬		2016-2-1	11	浦和	1	(ハンデ)		7	1260	5	7.0	170	4.0	10.0	120	1.0	9.0	130	2.0	6-8	260.0	1.0	7-10	860	3	7-10	290	3	7-9	400	6	9-10	150	1	6=>8	970.0	3.0	7=>10	2830	11	7-9-10	940	2	7=>10=>9	10060	31			3691071511824.0	3191065711824.0	12.5 - 11.0 - 12.2 - 13.2	12.5 - 23.5 - 35.7 - 48.9 (35.7-36.4)
201642020106	ダ	左	1400	曇	重	13:45	C315　16		2016-2-1	11	浦和	1			9	380	3	9.0	120	3.0	4.0	110	1.0	3.0	120	2.0	4-8	650.0	2.0	4-9	640	2	4-9	230	1	3-9	260	3	3-4	230	2	8=>4	1330.0	5.0	9=>4	1400	4	3-4-9	770	1	9=>4=>3	4900	9	453962178	459362718	495362718	4,9,5,3,6,2,7-8,1	12.6 - 12.9 - 13.3 - 13.9 - 12.4 - 13.7 - 14.4	12.6 - 25.5 - 38.8 - 52.7 - 65.1 - 78.8 - 93.2 (38.8-40.5)
201642020107	ダ	左	1400	曇	重	14:20	C2四　五		2016-2-1	11	浦和	1			2	100	1	2.0	100	1.0	1.0	130	2.0	7.0	180	4.0	1-2	290.0	1.0	1-2	340	1	1-2	180	1	2-7	210	3	1-7	440	6	2=>1	340.0	1.0	2=>1	370	1	1-2-7	500	2	2=>1=>7	1080	1	2158367114109	2158361147910	2165378411910	2-1,6,5,7,3,4,8,9,11,10	12.7 - 12.3 - 12.4 - 12.7 - 12.3 - 12.4 - 13.9	12.7 - 25.0 - 37.4 - 50.1 - 62.4 - 74.8 - 88.7 (37.4-38.6)
201642020201	ダ	左	1400	晴	重	10:30	3歳四		2016-2-2	11	浦和	2	103万円以上139万円未満		7	210	1	7.0	100	1.0	1.0	150	3.0	4.0	110	2.0	1-7	750.0	3.0	1-7	930	3	1-7	270	3	4-7	140	1	1-4	270	2	7=>1	1350.0	4.0	7=>1	1520	5	1-4-7	660	1	7=>1=>4	3940	9	156743298	156742398	157642938	176524938	12.5 - 11.8 - 13.3 - 13.8 - 13.1 - 13.6 - 14.2	12.5 - 24.3 - 37.6 - 51.4 - 64.5 - 78.1 - 92.3 (37.6-40.9)
201642020202	ダ	左	1400	晴	重	11:00	C313　14		2016-2-2	11	浦和	2			10	240	1	10.0	150	2.0	5.0	200	3.0	4.0	220	6.0	5-7	730.0	2.0	5-10	900	3	5-10	440	3	4-10	530	5	4-5	780	11	7=>5	1090.0	3.0	10=>5	1520	4	4-5-10	2570	8	10=>5=>4	10950	27	125381091124716	125310892471116	512107398241116	105127234891116	13.0 - 12.5 - 13.1 - 14.0 - 13.0 - 13.9 - 13.3	13.0 - 25.5 - 38.6 - 52.6 - 65.6 - 79.5 - 92.8 (38.6-40.2)
201642020203	ダ	左	1400	晴	重	11:30	C313　14		2016-2-2	11	浦和	2			1	340	2	1.0	140	2.0	9.0	120	1.0	10.0	160	5.0	1-8	320.0	1.0	1-9	430	1	1-9	200	1	1-10	340	4	9-10	300	3	1=>8	770.0	2.0	1=>9	1130	4	1-9-10	720	1	1=>9=>10	3830	6	14510986237	14510986237	15491082736	19510482736	12.9 - 12.6 - 13.4 - 13.7 - 12.8 - 13.2 - 13.3	12.9 - 25.5 - 38.9 - 52.6 - 65.4 - 78.6 - 91.9 (38.9-39.3)
201642020204	ダ	左	1500	晴	重	12:00	C311　12		2016-2-2	11	浦和	2			9	540	3	9.0	160	3.0	3.0	130	1.0	4.0	230	6.0	3-8	340.0	1.0	3-9	500	1	3-9	250	2	4-9	580	9	3-4	380	4	8=>3	980.0	3.0	9=>3	1190	3	3-4-9	960	2	9=>3=>4	5470	13	568721493	568721439	568729341	653298714	7.2 - 12.1 - 11.8 - 13.1 - 14.0 - 13.4 - 14.6 - 14.0	7.2 - 19.3 - 31.1 - 44.2 - 58.2 - 71.6 - 86.2 - 100.2 (31.1-42.0)
