	track	direction	distance	weather	going	start_at	title	grade	date	round	place	days	requirement	rule	単勝:的中	単勝:配当	単勝:人気	複勝_1:的中	複勝_1:配当	複勝_1:人気	複勝_2:的中	複勝_2:配当	複勝_2:人気	複勝_3:的中	複勝_3:配当	複勝_3:人気	枠連:的中	枠連:配当	枠連:人気	馬連:的中	馬連:配当	馬連:人気	ワイド_1:的中	ワイド_1:配当	ワイド_1:人気	ワイド_2:的中	ワイド_2:配当	ワイド_2:人気	ワイド_3:的中	ワイド_3:配当	ワイド_3:人気	馬単:的中	馬単:配当	馬単:人気	三連複:的中	三連複:配当	三連複:人気	三連単:的中	三連単:配当	三連単:人気	spacing_on_corner:1	spacing_on_corner:2	spacing_on_corner:3	spacing_on_corner:4	laptime	pacemaker	枠単:的中	枠単:配当	枠単:人気
200146042901	ダ	右	1400	曇	良	11:00	カストル特別 		2001-4-29	2	金沢	5	(馬齢)																																						(5,6,4),1,3,2	(5,6,4)-1,3,2	(5,6,4)-3-1,2	5,6,4,3-1-2					
200146042902	ダ	右	1300	曇	良	11:30	C2		2001-4-29	2	金沢	5	(馬齢)																																						5-3,(4,6,2),7,1,(9,8)	5=3,(2,4),(7,6,1)-(8,9)	5-(3,4,7),(6,1,2),(8,9)	5-(4,3),(1,7,6),2,8,9					
200146042903	ダ	右	1400	曇	良	12:00	3歳A		2001-4-29	2	金沢	5	(馬齢)																																						4,6,1,(8,2),3,7-5	4,6,(2,1),8,3,7,5	4,6,2,3,1,5-7,8	(4,6),2,5,3-7,(8,1)					
200146042904	ダ	右	1400	曇	良	12:30	3歳A		2001-4-29	2	金沢	5	(馬齢)																																						(4,7),8,(5,6,3),2,1	4,(7,8),3,(5,6),2,1	4,7,8,3-5,(6,2),1	4-7-8,(3,5,2)-6,1					
200146042905	ダ	右	1400	曇	良	13:00	C2		2001-4-29	2	金沢	5	(馬齢)																																						(7,10),3,(5,6,4),9,(8,1),2	(7,10),(3,5),6,4,(9,1),8-2	(7,10),3,4,(5,6),(1,9),8-2	(7,10),3-4,1,(9,6)-(5,8),2					
200146042906	ダ	右	1400	曇	良	13:30	C2		2001-4-29	2	金沢	5	(馬齢)																																						(4,6,9),(3,2,7,5),(1,8),10	(4,6),9,(2,3),(7,1),8,5,10	(4,6),9,(3,2,1),7-8,5,10	6,(3,4,1),(2,9),7-8,5,10					
200146042907	ダ	右	1500	曇	良	14:00	プロキオン特別 		2001-4-29	2	金沢	5	(馬齢)																																						(3,6,7),8=5,(1,2)	3,(6,7),8=(1,5),2	(3,7,8),(6,5)-1,2	3,7,8,5-6,1,2					
200146042908	ダ	右	1500	曇	良	14:35	B3		2001-4-29	2	金沢	5	(馬齢)																																						3,(4,10),5,(7,6),(8,1),(9,2)	3,4,10,(5,1),7,8,6,2,9	(4,3,10,5),1,7-(8,2)-6-9	(3,4),5,1,(10,2,8),7-6-9					
200146051201	ダ	右	1300	晴	良	11:00	C3		2001-5-12	3	金沢	5	(馬齢)																																						4,9,7,3,(10,11,8,5,6,1),(2,12)	4,9,(3,7),(8,1,10),(5,11,6),2,12	(4,9),7,(3,10),(11,8),(5,6,12),1,2	9-(7,10,11,12),(3,8,4),(5,6)-2,1					
200146051202	ダ	右	1400	晴	良	11:30	3歳B		2001-5-12	3	金沢	5	(馬齢)																																						(8,9),(3,7),2,6,4,5,1	8,9,(7,3,2),(5,4,6)-1	(8,9,2),7,(6,3),(5,4)=1	8,2,9,6,7,(3,4)-5,1					
200146051203	ダ	右	1400	晴	良	12:00	C1		2001-5-12	3	金沢	5	(馬齢)																																						(1,2),(7,4),6,(5,8,9),3	(1,2,4,7)-6,(5,8),9,3	1,7-4,2,8,6,5,9,3	(1,7),8,5,(6,9),3,4,2					
200146051204	ダ	右	1400	晴	良	12:35	C1		2001-5-12	3	金沢	5	(馬齢)																																						(7,6,8),(5,3)-(4,2,1),9	(6,7),8,(5,3)-2,(1,4)-9	(6,7),8,3,5,(4,2),1-9	(6,7),8,3,2,4,5-9,1					
200146051205	ダ	右	1500	晴	良	13:10	B3		2001-5-12	3	金沢	5	(馬齢)																																						4,5,8,(7,3,9,1),10-6,2	4,5,(1,8),7,3,9-(10,6,2)	5,(4,8,7)-1,3,9,(6,10),2	(5,7),8,3,4,1,(6,9),(2,10)					
200146060201	ダ	右	1300	晴	重	11:00	C2		2001-6-2	5	金沢	4	(馬齢)																																						3,7,(1,6),2,5,4	3,7-(6,1),2-5,4	(3,7)=6,1,2,5,4	(7,3)=6,1,4,(5,2)					
200146060202	ダ	右	1400	晴	重	11:30	C3		2001-6-2	5	金沢	4	(馬齢)																																						3,4,5,2,6,(1,8),7	3=4,5,2,(1,6),7,8	3-4,5-(6,1,2,7),8	3-(4,5),6,(7,1),8,2					
200146060203	ダ	右	1400	晴	重	12:00	C3		2001-6-2	5	金沢	4	(馬齢)																																						3,4,(6,5),7,9,1-(8,2)	3,4,6,5-7,(9,1),(2,8)	3,4,6,5-1,7,8,9,2	(3,6),(5,1,4),7,8,2,9					
200146060204	ダ	右	1400	雨	稍重	12:35	C3		2001-6-2	5	金沢	4	(馬齢)																																						8,9,7,3,6,(4,2),5,1	8,(9,7)-3,(4,2),5,6,1	(9,7),(3,8),(5,4),2,1,6	(9,7),(4,3,5)-2-1-6-8					
200146060205	ダ	右	1400	晴	稍重	13:10	C3		2001-6-2	5	金沢	4	(馬齢)																																						5,8,(9,2),3,(7,6),(4,1)	5,8,(2,9),3,4,(7,6),1	5,8,3,(2,4,9,6,7),1	5,8-(1,7,3),2,4,6,9					
200146060206	ダ	右	1400	晴	稍重	13:45	C3		2001-6-2	5	金沢	4	(馬齢)																																						(6,8,9),7,(1,5,2,3)-4	6,8,(7,9),(5,1,2,3)-4	6,(9,8,7,5,3),(1,2,4)	6,(7,9,3,5),(1,8,4),2					
200146060207	ダ	右	1500	晴	稍重	14:20	B3		2001-6-2	5	金沢	4	(馬齢)																																						(1,2,4,9,8)-(6,7,10),5,3	1,2,4,(8,9),6,7,5,10,3	1,4,(9,8,2)-6,(5,3),7,10	1-9,4,8,(2,6),3,5,7-10					
200146060401	ダ	右	1400	晴	良	11:00	C1		2001-6-4	5	金沢	6	(馬齢)																																						(1,2),5,(6,3),4	(1,2),5,3,(6,4)	(1,2,5),6,3,4	1,5,2,6-3,4					
200146060402	ダ	右	1400	晴	良	11:30	3歳A		2001-6-4	5	金沢	6	(馬齢)																																						(2,6,7,9),(5,3),8,1,4	2,6,7,9,(5,1),(3,8),4	(6,2,7),9,4,8,(5,1)=3	(2,6,7),4,(8,9)-(1,5)=3					
200146060403	ダ	右	1400	晴	良	12:00	3歳A		2001-6-4	5	金沢	6	(馬齢)																																						(8,6,9),(3,5),(1,4,7),2	(8,6,9),(3,5,4),(1,2),7	6,(9,8),4,2,(3,5,7),1	6,4,9,8,2,(3,7),1,5					
200146060404	ダ	右	1400	晴	良	12:35	C1		2001-6-4	5	金沢	6	(馬齢)																																						3,8,9,(1,7),2,4,6,5	3,8,9,1,(2,7,4)-5,6	(3,9),(8,1),(4,7),(5,2),6	(9,1,3),8,4,7-(5,2),6					
200146060405	ダ	右	1400	晴	良	13:10	C1		2001-6-4	5	金沢	6	(馬齢)																																						7,3,(4,6,8),(1,5)-2	(7,3),4,6,(8,1),5-2	7,4,3,6,8,2,(5,1)	(7,4)-(3,6,2),8,(5,1)					
200146060406	ダ	右	1500	晴	良	13:45	B1		2001-6-4	5	金沢	6	(馬齢)																																						(1,2),5,(3,6),7,4,8	1,2,5,(3,6)-(7,4),8	1,5,2,(6,3),7,(4,8)	5,1=(2,3,6),(7,4),8					
200146060407	ダ	右	1500	晴	良	14:20	レグルス特別 		2001-6-4	5	金沢	6	(馬齢)																																						2,7,9,10,(1,4,6,8)-(3,5)	2,7,9,10,1,4,6,(3,5,8)	2,9,10,(6,7),4,(5,1),8,3	2-9,6,7,10,(5,4),8,(3,1)					
200146060408	ダ	右	1500	晴	良	14:55	JRA交流アカシア賞 		2001-6-4	5	金沢	6	(馬齢)																																						3,4,5,10,(1,6,11),8,2,9,7	3,4,5,(1,6,10)-11,(9,8,2),7	(3,4,6),10,1,5-8,11,(2,9),7	6,4,10,3-(1,8),5,2,9,11,7					
200146061701	ダ	右	1300	晴	重	11:00	3歳B		2001-6-17	6	金沢	5	(馬齢)																																						(3,5),7,8,2,(1,6),4	3,5,(1,7),(8,2)-(4,6)	(3,8,5),(2,1),7-(6,4)	38512746					
200146061702	ダ	右	1300	晴	重	11:30	3歳B		2001-6-17	6	金沢	5	(馬齢)																																						(1,3,4),6,(5,2,8),7	(1,3,4),6,2,5,8,7	(3,4,6),1,5,2,7,8	3,4,6,2,(1,5),7,8					
200146061703	ダ	右	1400	晴	重	12:00	3歳B		2001-6-17	6	金沢	5	(馬齢)																																						(4,6,7),(1,2),(3,5,9),8	(4,6,7),(1,2),(3,5,9)-8	(4,6,7),1,2,5,(3,9),8	(7,6,4),1-2,(5,3),8-9					
200146061704	ダ	右	1400	晴	重	12:30	C3		2001-6-17	6	金沢	5	(馬齢)																																						(1,3),9,8,(6,4),7,(5,2)	1,3,9,8,4,6,5,(7,2)	1,3,9,8,4,6,5-7,2	1,3,9,(8,4),6,5-7,2					
200146061705	ダ	右	1400	晴	稍重	13:05	C1		2001-6-17	6	金沢	5	(馬齢)																																						(1,9),(8,2),6,7,4,5,3	1,9,(8,2),6,7,4=5,3	1,9,(6,8),(7,2)-(5,3,4)	1,(9,6,8),2,5,7,3,4					
200146063001	ダ	右	1400	雨	不良	11:00	C2		2001-6-30	7	金沢	4	(馬齢)																																						(2,7,3),6,1,5,4	2,7,(6,3),(1,5),4	(2,7,6),4,5,1-3	(6,4),(7,1),2,5-3					
200146063002	ダ	右	1400	雨	不良	11:30	C2		2001-6-30	7	金沢	4	(馬齢)																																						7135624	7,1-3,(2,5),6,4	7-(3,1)-(5,4),(6,2)	3,7-1-4,5,(2,6)					
200146063003	ダ	右	1300	雨	不良	12:00	C2		2001-6-30	7	金沢	4	(馬齢)																																						(8,9,5,2,6),(1,11,3),7,10,4	(2,5,6,8),9-(1,11),3-(10,7),4	(9,8,2,6),5-(11,1),10,3,7-4	9,8,2,6,11,(5,10),(3,1),7,4					
200146063004	ダ	右	1400	雨	不良	12:35	C2		2001-6-30	7	金沢	4	(馬齢)																																						2,6,8,(9,3,1),7,4,5	2-6,8,(9,1,3)-(4,7),5	(6,8,9,2),1,3-(4,7)-5	9,8-6,1,(3,2),4,7,5					
200146063005	ダ	右	1400	雨	不良	13:10	C2		2001-6-30	7	金沢	4	(馬齢)																																						(4,5,7)-(1,6),(3,2),8	4,5,7,1,6,(2,3)-8	4,5,(7,1),6,3,2-8	4,6,(7,5,1),3-2=8					
200146063006	ダ	右	1500	雨	不良	13:45	B3		2001-6-30	7	金沢	4	(馬齢)																																						(6,7),8,(2,5),(1,3),9,4	6,7,8,(2,5),(1,3),9-4	(6,7)-8,5,9,2,1,3-4	(7,6),8,(9,5),2,1,3=4					
200146063007	ダ	右	1500	雨	不良	14:20	プロキオン特別 		2001-6-30	7	金沢	4	(馬齢)																																						(1,8),(5,9),(2,7),(4,3,6)	(1,8),5,9,(4,2,7),(3,6)	8,1,5,(3,9),(4,2,7,6)	8,1,5,3-(4,9,6),(2,7)					
200146063008	ダ	右	1500	雨	不良	14:55	アルデバラン特別 		2001-6-30	7	金沢	4	(馬齢)																																						(1,5,9),8,(6,7),(2,3,4)	1,5,9-8,6,(2,7),(3,4)	(1,9,5)-8,6,7,4,2-3	9,1-4,6,5,8,2,7=3					
200146063009	ダ	右	1700	雨	不良	15:30	フェニックス特別 		2001-6-30	7	金沢	4	(定量)																																						(3,4),7,6,(8,2),(5,1)	3,4,7,6,(1,2),(5,8)	3,(4,7)-1,6,8,5,2	3,7,(1,4)=6,8,(5,2)					
200146063010	ダ	右	1400	雨	不良	16:05	B3		2001-6-30	7	金沢	4	(馬齢)																																						5,2,6,(1,4),3	5,2,(1,6,4),3	(5,2),(4,6),1,3	5-2,1,(4,6),3					
200146071401	ダ	右	900	晴	重	11:00	JRA認定2歳新馬戦		2001-7-14	8	金沢	4	(馬齢)																																								7,(3,1),6,9-(4,2)=5,8	7,3,1,(9,6)-4,5,2,8					
200146071402	ダ	右	1300	晴	重	11:30	C3		2001-7-14	8	金沢	4	(馬齢)																																						(6,7),(1,2,3,4,5)	6,7,3,(2,1,4,5)	6,7,3,(2,4),(5,1)	6,7,(3,2),4,1,5					
200146071403	ダ	右	1400	晴	重	12:00	C2		2001-7-14	8	金沢	4	(馬齢)																																						(1,2,3,5,7)-(4,6)	(1,2,3,5),7-4-6	(1,5,7),(2,3),4-6	7,1,(4,5),3,(2,6)					
200146071404	ダ	右	1400	晴	重	12:35	C2		2001-7-14	8	金沢	4	(馬齢)																																						5,(6,1),7,4,(3,2)	5,6,(1,7),4,2,3	(5,1),6,7,4,(3,2)	(1,5),(7,6)-(3,2),4					
200146071405	ダ	右	1400	晴	稍重	13:10	C2		2001-7-14	8	金沢	4	(馬齢)																																						(1,8,5,3),(6,7,9)-(2,4)	(3,1),(5,8,7,9),6-2,4	(3,1),5,8,7,9-6,4,2	(1,3,5,8),4,7,9,6,2					
200146071406	ダ	右	1400	晴	稍重	13:45	C2		2001-7-14	8	金沢	4	(馬齢)																																						2,4,6,(1,8),(3,5),7	2,4,(6,1),(8,3,5),7	(2,4,6,8),1,(5,3),7	(2,6),(4,8)-(1,5,3)-7					
200146071407	ダ	右	1500	晴	稍重	14:20	B3		2001-7-14	8	金沢	4	(馬齢)																																						(5,6),7,(9,1,3),4,2,8	(5,6,7),(3,9),1,4-2,8	(5,6,7),3,(1,2,8),9,4	7,3,(2,5,6),8,1-9,4					
200146071408	ダ	右	1500	晴	稍重	14:55	アルデバラン特別 		2001-7-14	8	金沢	4	(馬齢)																																						(2,3,8),(1,4,7),(6,5)	(2,3,8),(7,6),(1,4)-5	(8,7,6),3,(4,2)-(1,5)	(8,7),6,3,2,4-(1,5)					
200146071409	ダ	右	1700	晴	稍重	15:30	フェニックス特別 		2001-7-14	8	金沢	4	(定量)																																						5,6,7,(1,4),8,2,3	56741823	5,(6,7),4,1,(8,2),3	(5,7),6,(1,4),(8,2),3					
200146071410	ダ	右	1400	晴	稍重	16:05	B3		2001-7-14	8	金沢	4	(馬齢)																																						2,(4,8,9),10,(1,7,3),(5,6)	2-(4,9),8,10,1,7,3-6,5	2,4,(7,9),10,1,8,3-6,5	2,7,(9,4),1,10,8,3,6,5					
200146072901	ダ	右	1400	晴	良	11:00	3歳B		2001-7-29	9	金沢	4	(馬齢)																																						4673521	4673521	(4,6),7,(5,3),2-1	7,6,4,3,5-2,1					
200146072902	ダ	右	1400	晴	良	11:30	3歳B		2001-7-29	9	金沢	4	(馬齢)																																						(5,6),(1,8),(2,3),9,(4,7)	(5,6),(1,8),3,(9,2),4,7	(5,6),8,(9,1),3,(7,4),2	6,5,(8,9),(3,4,7),1-2					
200146072903	ダ	右	1300	晴	良	12:00	3歳B		2001-7-29	9	金沢	4	(馬齢)																																						6,8,7,2,5,(9,1),(4,3)	6-8,(7,2),5,(1,3,4),9	(6,8),5,7,(4,3),9,2,1	(8,6),5-4-3,7,9,(2,1)					
200146072904	ダ	右	1400	晴	良	12:30	C2		2001-7-29	9	金沢	4	(馬齢)																																						(1,5),6,(8,2),3,(7,4)	1,5,6,(8,2),3,4,7	5,(6,8),(1,7,3),2-4	(5,6,7),8,1,3,2-4					
200146072905	ダ	右	1400	晴	良	13:00	C2		2001-7-29	9	金沢	4	(馬齢)																																						(1,4),(7,3,8),(6,5),2	1,4,(3,7),8,6,2,5	4,7,1,(6,3,8),2-5	7,(4,6)=1,8,(3,2),5					
200146072906	ダ	右	1400	晴	良	13:30	C1		2001-7-29	9	金沢	4	(馬齢)																																						(4,5),(6,8,9),(7,2),(3,1)	(4,5),(6,8),9,(2,7),1,3	(4,5,6),(8,7),9,(1,2),3	(5,8),(6,7),4-1,2,(9,3)					
200146072907	ダ	右	1500	晴	良	14:00	プロキオン特別 		2001-7-29	9	金沢	4	(馬齢)																																						(3,6),9,7,2,1,(5,4),8	3-6,9,(7,2),1-(5,8),4	3,(9,2,7),6-1,(8,5),4	(3,9),7,2,6,5,1,8-4					
200146072908	ダ	右	1500	晴	良	14:30	シリウス特別 		2001-7-29	9	金沢	4	(馬齢)																																						(1,4),(8,3),5,(9,2),6,7	1,4,(3,8),5,(2,6),9,7	(1,8),(4,3),(5,6),7,9,2	8,1,(7,9,6),(3,4),5-2					
200146073001	ダ	右	900	晴	良	11:00	2歳		2001-7-30	9	金沢	5	(馬齢)																																								4-2,1,3=5	4=2-3,1-5					
200146073002	ダ	右	900	晴	良	11:30	2歳		2001-7-30	9	金沢	5	(馬齢)																																								(1,2,6)-3=5=4	(1,6),2-3-5=4					
200146073003	ダ	右	1400	晴	良	12:00	C1		2001-7-30	9	金沢	5	(馬齢)																																						1,(3,4,6),7,5-2	(1,4),(3,6)-(7,5)-2	1,4,6,7,(5,3)=2	1,(6,7),4,5-3=2					
200146073004	ダ	右	1400	晴	良	12:30	3歳A		2001-7-30	9	金沢	5	(馬齢)																																						2,4,8,7,(1,5,6),3	2,4,1,8,(7,6),5,3	(2,4),(8,6),1,5,7,3	(2,4,8),6-(7,3),(1,5)					
200146073005	ダ	右	1400	晴	良	13:00	3歳A		2001-7-30	9	金沢	5	(馬齢)																																						3,4,6,(2,8),(1,7)-5	3,4,6,(2,1),8,(5,7)	(3,4),(1,6),(5,8,2),7	(3,4),1,(5,8),6,2-7					
200146073006	ダ	右	1400	晴	良	13:30	C1		2001-7-30	9	金沢	5	(馬齢)																																						1,(6,8),7,3,(4,2),5	1,6,8,(7,3),(2,4),5	(1,8),6,7,(2,4),(3,5)	8,7,1,6,4,(2,3),5					
200146073007	ダ	右	1400	晴	良	14:00	B1		2001-7-30	9	金沢	5	(馬齢)																																						(6,9),(2,4),3,1,7,5,8	6,(9,2),4,3,1,7-5,8	(6,9),(2,4),3-(7,1),5,8	(6,9)-(4,3,2),7,1,(8,5)					
200146073008	ダ	右	1400	晴	良	14:35	JRA交流ハマナス賞 		2001-7-30	9	金沢	5	(馬齢)																																						11,(4,5),2,(1,10),8,9,7,3,6	11,(4,5),(2,10,1),8,(7,9),3-6	11,4,5,(10,2),1,8,3,(7,9)-6	11,10,5,4,1,3=(2,8),7,9-6					
200146073009	ダ	右	1500	晴	良	15:10	B1		2001-7-30	9	金沢	5	(馬齢)																																						5,2,(9,7)-8,(6,1),3,4	5,(2,9),7,(1,6,8),3-4	5,(9,8),(2,7,6),1,3-4	5=9,(6,7),(2,1)-3,4					
200146073010	ダ	右	1500	晴	良	15:45	JRA交流ケヤキ賞 		2001-7-30	9	金沢	5	500万円以下	(馬齢)																																					3,(8,10,4),1,5,(9,2),7,11-6	3,(8,4,10),1,5,9,2,(6,7),11	(3,8,10),4,9,(7,5,1),2,6-11	3,8,10,9,4,(7,2),6,(1,5)=11					
200146081401	ダ	右	1300	晴	良	11:00	2歳		2001-8-14	10	金沢	5	(馬齢)																																						(3,2),4,(1,5)	3,2,4-1,5	(3,4,1),5,2	3,(4,1,5)-2					
200146081402	ダ	右	1400	晴	良	11:30	3歳A		2001-8-14	10	金沢	5	(馬齢)		2.0	190.0											2-4	250.0																							(2,4),5,1	2451	(2,4),1,5	2,4-1,5			2=>4	430.0	
200146081403	ダ	右	900	晴	良	12:00	2歳		2001-8-14	10	金沢	5	(馬齢)																																								(2,4),5-3,1,6	(2,4),5=3,1,6					
200146081404	ダ	右	1400	晴	良	12:30	3歳A		2001-8-14	10	金沢	5	(馬齢)																																						(3,1,4,7,9),(2,8),6,5	134792685	(3,4,7),1,9,8,2,(6,5)	(3,4,7)=1,9,6,(8,5),2					
200146081405	ダ	右	1400	晴	良	13:00	C1		2001-8-14	10	金沢	5	(馬齢)																																						(6,5),4,(1,2,7),(3,8),9	(5,6,4),(1,2),3,(7,9),8	(5,6,2),1,4-7,3,(9,8)	2,(5,1),6,7,4-3,8,9					
200146081406	ダ	右	1400	晴	良	13:30	C1		2001-8-14	10	金沢	5	(馬齢)																																						(4,7,8),2,(3,6,5),9-1	4,(7,8),2,3,5,6,9-1	(4,7,8),2,3,(9,1),5,6	7,8,4,(2,1,3),9,6,5					
200146090301	ダ	右	1300	曇	稍重	11:00	ガーネット特別 		2001-9-3	12	金沢	2	(馬齢)																																						1,3,7,(6,9,10),(5,4),2,(8,11)	1,3,7,9,10,4,6,5,2-(11,8)	(1,7),3,9,(4,10),(5,6),2,11-8	(1,7)-(4,3,9),10,5,(6,2),11=8					
200146090302	ダ	右	1400	曇	稍重	11:30	C2		2001-9-3	12	金沢	2	(馬齢)																																						(1,2,3,8,9,6),7,5-4	(1,2,3,8),9,(5,7),6-4	(3,8,2),9,(7,5),6,4,1	(3,8),(2,4),9,7,5,6=1					
200146090303	ダ	右	1400	曇	稍重	12:00	C2		2001-9-3	12	金沢	2	(馬齢)																																						(2,5),(8,4),7,(9,1),6=3	2,5,(8,4),7,(9,1),6=3	(2,5),(4,8),(9,7,1),6,3	(2,4),(5,9),1,(3,7,6)-8					
200146090304	ダ	右	1400	曇	稍重	12:30	C2		2001-9-3	12	金沢	2	(馬齢)																																						(1,2,3),4,6-(5,7),8	12346578	2,(3,1),4,6,5-7,8	2,3,4-1,5,6-(7,8)					
200146090305	ダ	右	1400	曇	稍重	13:00	C3		2001-9-3	12	金沢	2	(馬齢)																																						(3,5,6),(8,4),(7,9),1	(3,5),6,8,(4,9),(1,7)	(3,5,6),8,(9,4),(1,7)	(6,8,3),5,9,(7,1,4)					
200146090306	ダ	右	1400	曇	稍重	13:30	C3		2001-9-3	12	金沢	2	(馬齢)																																						4,(7,8,9),6,1,5,(2,3)	4,(8,7),9,6,1,(2,5)-3	4,8,(9,6,7),(1,2),5=3	(6,8,4),9,1,(5,7),2-3					
200146090307	ダ	右	1400	雨	稍重	14:00	C1		2001-9-3	12	金沢	2	(馬齢)																																						(5,7),8,(9,6,4,1),(2,3)	5,7,8,(6,9,1),(4,2),3	(7,5),8,9,4,6,(1,3),2	7,8,(9,5)-4,3,6,1,2					
200146090308	ダ	右	1500	雨	稍重	14:30	アメジスト特別 		2001-9-3	12	金沢	2	(馬齢)																																						3,8,9,10,6,(4,2),5,1,7	3,8,9,(2,10),(4,6,1),5,7	3,8,9,(2,10),(6,4,1),7,5	3-9,(2,8),10,1,(7,4),6,5					
200146090309	ダ	右	1700	雨	稍重	15:00	サファイヤ特別 		2001-9-3	12	金沢	2	(定量)																																						7,8,(1,6,11),(9,10),2,4,3,5	7,(8,1,6,10,11),(9,2),4,3,5	7,8,10,9,(11,6,1,4),2,3,5	7,(10,8)-9-(1,6,4),11,(3,2),5					
200146090310	ダ	右	2000	雨	稍重	15:45	サラブレッドチャレン	G3	2001-9-3	12	金沢	2	(定量)																																						4,(3,9),(11,6),10,7,2,1,5-8	4,(3,9),6,(7,11),10-5,2,1-8	4,9,(6,3),7,5,(10,1),11-8=2	9,(7,4),6,(3,5)=8,(1,10),11=2					
200146092501	ダ	右	1400	晴	良	11:00	3歳B		2001-9-25	13	金沢	5	(馬齢)																																						7,(8,1,4),(6,5,3)-2	7,(8,6),(1,4,3),5-2	7,(6,8),4,1,3,5,2	(6,8,7),1,4,5,3-2					
200146092502	ダ	右	1400	晴	良	11:30	3歳B		2001-9-25	13	金沢	5	(馬齢)																																						2,(7,8),(9,1),(4,6)-5,3	2-7,8,1,9,4,(3,5),6	2-7,8,1,9,(5,6,4),3	2=7,8,(1,4,3),(9,5),6					
200146092503	ダ	右	1400	晴	良	12:00	C1		2001-9-25	13	金沢	5	(馬齢)																																						6,7,9,(10,1,2,5),4,3-8	(6,7),9,(10,2),1,5,4,3-8	6,7,9,(2,10,5),4,1-3-8	7,(6,9),2,5,4,10,1-3=8					
200146092504	ダ	右	1400	晴	良	12:30	3歳B		2001-9-25	13	金沢	5	(馬齢)																																						(1,2,5,10),6,(7,3,9),8,4	1,(2,5),10,3,6,(7,9),4-8	(5,10,6),(1,2),3,(4,7,9)-8	(5,10,6)-3,1,4,(7,9,2),8					
200146092505	ダ	右	1400	晴	良	13:00	C1		2001-9-25	13	金沢	5	(馬齢)																																						(1,6,7,9),4,2,(3,8),5	(1,6),(7,9),4,2,(3,5),8	(6,1),7,9,(3,4),2-5-8	1,6,(7,9),3,4,2-5-8					
