	track	direction	distance	weather	going	start_at	title	grade	date	round	place	days	requirement	rule	単勝:的中	単勝:配当	単勝:人気	複勝_1:的中	複勝_1:配当	複勝_1:人気	複勝_2:的中	複勝_2:配当	複勝_2:人気	複勝_3:的中	複勝_3:配当	複勝_3:人気	馬連:的中	馬連:配当	馬連:人気	ワイド_1:的中	ワイド_1:配当	ワイド_1:人気	ワイド_2:的中	ワイド_2:配当	ワイド_2:人気	ワイド_3:的中	ワイド_3:配当	ワイド_3:人気	馬単:的中	馬単:配当	馬単:人気	三連複:的中	三連複:配当	三連複:人気	三連単:的中	三連単:配当	三連単:人気	spacing_on_corner:1	spacing_on_corner:2	spacing_on_corner:3	spacing_on_corner:4	laptime	pacemaker	枠連:的中	枠連:配当	枠連:人気
201547010902	ダ	右	1400	晴	良	11:30	サラ系C19組		2015-1-9	17	笠松	3	(馬齢)		5	160	1	5	100	1	10	1,420	8	6.0	140.0	3.0	5-10	13250	11	5-10	3,980	17	5-6	130	1	6-10	3,500	16	5=>10	11270	11	5-6-10	7850	9	5=>10=>6	73960	63		10625198743	10,6,5,2,(1,9),7,4,8,3	(10,6,5),9,2,7,1,4,8,3			5-8	410.0	2.0
201547010903	ダ	右	1400	晴	良	12:00	サラ系C15・18組		2015-1-9	17	笠松	3	(馬齢)		6	850	4	6	160	4	7	100	1	9.0	120.0	2.0	6-7	460	3	6-7	160	2	6-9	200	5	7-9	140	1	6=>7	1500	5	6-7-9	330	2	6=>7=>9	3580	10		967428531	9,6,7,8,4,2,3,5-1	(9,6,7),8,2,(4,5),3-1			6-7	470.0	2.0
201547010904	ダ	右	1400	晴	良	12:30	サラ系C14組		2015-1-9	17	笠松	3	(馬齢)		4	840	4	4	210	4	6	550	7	2.0	350.0	5.0	4-6	24150	26	4-6	8,140	27	2-4	1,390	11	2-6	10,820	31	4=>6	47270	47	2-4-6	33930	41	4=>6=>2	549270	309		541623978	541623978	(5,4),(1,6),2,3,9,7,8			4-6	27900.0	23.0
201547010905	ダ	右	1400	晴	良	13:00	祝・嫁入!タフレディ		2015-1-9	17	笠松	3	(馬齢)		4	300	2	4	100	2	7	100	1	5.0	160.0	4.0	4-7	170	1	4-7	110	1	4-5	130	2	5-7	130	3	4=>7	610	3	4-5-7	160	1	4=>7=>5	1400	5		14759826	(1,4),7,5,9,8,2,6	47519826			4-7	190.0	1.0
201547010906	ダ	右	1400	晴	良	13:30	サラ系C12組		2015-1-9	17	笠松	3	(馬齢)		4	190	2	4	100	1	3	100	2	7.0	110.0	3.0	3-4	120	1	3-4	110	1	4-7	160	2	3-7	210	4	4=>3	290	2	3-4-7	210	1	4=>3=>7	830	3		73541026981	7,3,5,4=2,10,6,9,8,1	7,3,5,4-2-9,10,8,6,1			3-4	130.0	1.0
201547010907	ダ	右	1600	晴	良	14:00	サラ系C11組		2015-1-9	17	笠松	3	(馬齢)		3	120	1	3	100	1	1	120	2	7.0	160.0	4.0	1-3	130	1	1-3	110	1	3-7	210	4	1-7	240	5	3=>1	150	1	1-3-7	270	1	3=>1=>7	600	2		193478562	139748562	(1,3)-(7,9),(4,8),5,6=2			1-3	130.0	1.0
201547010908	ダ	右	1400	晴	良	14:30	サラ系C17組特選		2015-1-9	17	笠松	3	(馬齢)		3	170	1	3	110	1	4	110	2	1.0	270.0	6.0	3-4	260	1	3-4	150	2	1-3	520	6	1-4	900	9	3=>4	430	2	1-3-4	2080	7	3=>4=>1	2740	10		132465798	1,3,4,2-6,7,5,9,8	314267958			3-4	270.0	2.0
201547010909	ダ	右	1600	晴	良	15:00	めいほう杯 		2015-1-9	17	笠松	3	(馬齢)		3	140	1	3	130	1	10	490	6	1.0	300.0	5.0	3-10	580	3	3-10	260	3	1-3	210	2	1-10	1,230	16	3=>10	810	2	1-3-10	1330	5	3=>10=>1	4030	10		36101248597	3,6,10,1-2,4,8,5,9,7	3,6,10,1,(2,8,5),4-9,7			3-8	640.0	3.0
201547010910	ダ	右	1400	晴	良	15:35	白銀争覇	G	2015-1-9	17	笠松	3	(別定)		1	150	1	1	100	1	2	150	4	3.0	120.0	2.0	1-2	560	3	1-2	190	3	1-3	140	1	2-3	400	6	1=>2	670	3	1-2-3	480	2	1=>2=>3	1550	4		4105193286	4,10,(1,5),(9,3),2,6,8	4,1,10,(2,3),9,6,5,8			1-2	490.0	3.0
201547010911	ダ	右	1600	晴	良	16:10	若菜賞 		2015-1-9	17	笠松	3	(馬齢)		4	160	1	4	110	1	3	350	4				3-4	1200	4	3-4	270	6	2-4	150	2	2-3	230	4	4=>3	1810	7	2-3-4	650	3	4=>3=>2	3780	12		346521	3,4,2,5,6-1	3,4,2,5,6-1					
201547011201	ダ	右	800	晴	良	11:00	サラ系3歳7組		2015-1-12	17	笠松	4	(馬齢)		8	210	1	8	110	2	6	110	1	3.0	120.0	3.0	6-8	300	1	6-8	170	2	3-8	210	4	3-6	190	3	8=>6	660	2	3-6-8	470	2	8=>6=>3	1830	4				8,6,(4,7),3,5,2,1					
201547011202	ダ	右	1400	晴	良	11:35	サラ系3歳6組		2015-1-12	17	笠松	4	(馬齢)		3	430	3	3	110	2	8	120	3	6.0	110.0	1.0	3-8	530	2	3-8	230	3	3-6	220	2	6-8	180	1	3=>8	1520	7	3-6-8	460	1	3=>8=>6	3030	8		34186572.0	34816572.0	36841527.0					
201547011203	ダ	右	1400	晴	良	12:10	サラ系3歳5組		2015-1-12	17	笠松	4	(馬齢)		8	460	3	8	120	3	2	110	2	5.0	100.0	1.0	2-8	610	3	2-8	170	2	5-8	220	3	2-5	120	1	8=>2	1440	7	2-5-8	420	1	8=>2=>5	2960	7		82574316	8,2,5,3,4,7,1-6	8,2,5,3,7,4,1=6					
201547011204	ダ	右	1400	晴	良	12:45	J1チャレンジ201		2015-1-12	17	笠松	4	(馬齢)		6	140	1	6	100	1	8	100	2	1.0	120.0	3.0	6-8	180	1	6-8	120	1	1-6	160	2	1-8	370	6	6=>8	330	1	1-6-8	490	2	6=>8=>1	870	2		76891234105	7,6,9,(1,8),(2,3),4-10,5	7,6,1,8,9,2,3,4-10,5			6-7	140.0	1.0
201547011205	ダ	右	1400	晴	良	13:20	木下智史笠松競		2015-1-12	17	笠松	4	(馬齢)		3	6930	7	3	930	7	8	150	2	4.0	270.0	3.0	3-8	8200	14	3-8	1,590	15	3-4	1,520	13	4-8	300	4	3=>8	34050	32	3-4-8	11780	23	3=>8=>4	125090	115		38674152.0	38764152.0	38746512.0					
201547011206	ダ	右	1400	晴	良	13:55	サラ系C21組		2015-1-12	17	笠松	4	(馬齢)		7	120	1	7	100	1	5	100	2	9.0	100.0	3.0	5-7	100	1	5-7	100	1	7-9	100	2	5-9	110	3	7=>5	130	1	5-7-9	150	1	7=>5=>9	260	1		571928364	571923486	5,7-1,9-2,4,8,3,6			5-7	100.0	1.0
201547011207	ダ	右	1400	晴	良	14:30	サラ系B8・C3組		2015-1-12	17	笠松	4	(馬齢)		3	210	1	3	100	1	6	130	4	7.0	110.0	2.0	3-6	660	2	3-6	230	3	3-7	140	1	6-7	280	4	3=>6	1030	1	3-6-7	520	1	3=>6=>7	2660	4		25834761	53284671	(5,3),8,2,6,4,7,1					
201547011208	ダ	右	1600	晴	良	15:05	岐阜信用金庫		2015-1-12	17	笠松	4	(馬齢)		7	100	1	7	100	1	3	120	2				3-7	200	1	3-7	100	1	4-7	210	4	3-4	580	9	7=>3	180	1	3-4-7	680	3	7=>3=>4	860	4		7562431.0	7526431.0	7534621.0					
201547011209	ダ	右	1600	晴	良	15:40	OKB大垣共立銀行杯		2015-1-12	17	笠松	4	(馬齢)		8	140	1	8	100	1	7	100	2	9.0	100.0	3.0	7-8	300	1	7-8	120	1	8-9	160	2	7-9	160	3	8=>7	260	1	7-8-9	280	1	8=>7=>9	640	1		18924103756.0	18947210365.0	89174210635.0			7-7	300.0	2.0
201547011210	ダ	右	1600	晴	良	16:15	畜産フェア特 		2015-1-12	17	笠松	4	(馬齢)		8	160	1	8	100	1	6	330	4	10.0	510.0	7.0	6-8	1660	4	6-8	330	3	8-10	810	7	6-10	3,790	25	8=>6	2120	7	6-8-10	4500	12	8=>6=>10	12880	32		24101638579	(4,8),(2,6),(1,10),3,5,7,9	84610213579			6-7	960.0	4.0
201547011901	ダ	右	1400	晴	良	11:30	サラ系C31組牝馬		2015-1-19	18	笠松	1	牝(馬齢)		4	1490	5	4	260	5	7	110	3	2.0	110.0	1.0	4-7	1730	5	4-7	450	6	2-4	620	9	2-7	230	3	4=>7	7170	17	2-4-7	1440	7	4=>7=>2	17510	51		25718364	4,(2,5),7,1,3,8,6	4,(5,7),2,1,3,6,8					
201547011902	ダ	右	1400	晴	良	12:05	サラ系C29組		2015-1-19	18	笠松	1	(馬齢)		5	760	2	5	170	4	7	160	3	1.0	100.0	1.0	5-7	1690	6	5-7	610	8	1-5	150	3	1-7	150	2	5=>7	4350	14	1-5-7	550	3	5=>7=>1	7150	24		64571328	65473182	6,5,7,4,3,1,8-2					
201547011903	ダ	右	1400	晴	良	12:40	サラ系C28組		2015-1-19	18	笠松	1	(馬齢)		1	150	1	1	100	3	4	100	1	6.0	100.0	2.0	1-4	190	1	1-4	100	1	1-6	100	2	4-6	110	3	1=>4	280	1	1-4-6	110	1	1=>4=>6	330	1		4-6,3,5,7,1,8,2	4-6,(3,5,7),1,8,2	46175382					
201547011904	ダ	右	1400	晴	良	13:15	サラ系C16組		2015-1-19	18	笠松	1	(馬齢)		6	1490	3	6	100	3	1	100	1	4.0	100.0	2.0	1-6	680	2	1-6	190	3	4-6	180	2	1-4	100	1	6=>1	2700	7	1-4-6	220	1	6=>1=>4	2910	10		68143725	68147235	6,8,(1,4),(3,7),2,5					
201547011905	ダ	右	800	晴	良	13:50	竹口飛翔くん誕生日記		2015-1-19	18	笠松	1	(馬齢)		4	160	1	4	100	1	8	130	3	1.0	150.0	4.0	4-8	160	1	4-8	120	1	1-4	150	2	1-8	220	4	4=>8	260	1	1-4-8	240	1	4=>8=>1	510	1				4,8,1-(3,9,5),(2,6,7)			4-8	170.0	1.0
201547011906	ダ	右	1400	曇	良	14:25	サラ系C15組		2015-1-19	18	笠松	1	(馬齢)		5	310	2	5	110	2	7	100	1	4.0	230.0	5.0	5-7	150	1	5-7	100	1	4-5	390	6	4-7	190	3	5=>7	440	2	4-5-7	390	2	5=>7=>4	1870	6		73625481	5,7,(3,6),(2,4),1,8	5,7,(3,4,6),8,2,1					
201547012001	ダ	右	1400	晴	良	11:00	サラ系C27組		2015-1-20	18	笠松	2	(馬齢)		7	310	3	7	100	3	8	100	2	3.0	100.0	1.0	7-8	290	2	7-8	110	2	3-7	120	3	3-8	100	1	7=>8	720	4	3-7-8	110	1	7=>8=>3	820	4		87361452.0	87364152.0	78364152.0					
201547012002	ダ	右	1400	晴	良	11:35	サラ系C26組		2015-1-20	18	笠松	2	(馬齢)		6	240	1	6	110	1	8	200	5	5.0	180.0	3.0	6-8	1590	6	6-8	380	6	5-6	200	2	5-8	910	12	6=>8	2010	8	5-6-8	2230	8	6=>8=>5	9290	31		86745321.0	86745312.0	86754312.0					
201547012003	ダ	右	1400	晴	良	12:10	サラ系C25組		2015-1-20	18	笠松	2	(馬齢)		5	100	1	5	100	1	4	140	3	8.0	150.0	4.0	4-5	350	2	4-5	150	2	5-8	300	4	4-8	680	8	5=>4	360	2	4-5-8	440	2	5=>4=>8	1190	4		58267349	5-8,6,7,2,3,4-9	5-8,7,6,3,4,2-9			4-5	340.0	2.0
201547012004	ダ	右	1400	晴	良	12:45	サラ系C24組		2015-1-20	18	笠松	2	(馬齢)		6	110	1	6	100	1	5	100	2	4.0	120.0	4.0	5-6	110	1	5-6	100	1	4-6	220	4	4-5	230	5	6=>5	110	1	4-5-6	370	2	6=>5=>4	390	2		56482317	5,6,4,2,8,3,1-7	5,6,4,(2,3),8,1=7					
201547012005	ダ	右	1400	晴	良	13:20	サラ系C23組		2015-1-20	18	笠松	2	(馬齢)		6	120	1	6	110	1	5	160	3	3.0	700.0	6.0	5-6	570	3	5-6	330	3	3-6	950	8	3-5	3,910	16	6=>5	660	3	3-5-6	3010	9	6=>5=>3	4620	15		15364827	1,5,3,6,4,8-2,7	5,(1,6),3,4,8-2,7					
201547012006	ダ	右	1400	晴	良	13:55	サラ系C22組		2015-1-20	18	笠松	2	(馬齢)		3	140	1	3	100	1	1	270	5	4.0	160.0	4.0	1-3	1690	5	1-3	430	6	3-4	140	1	1-4	1,230	13	3=>1	2910	9	1-3-4	2410	6	3=>1=>4	10170	22		34618572	34168572	3,1,4,6,8,(5,7),2					
201547012101	ダ	右	1400	曇	良	11:00	サラ系3歳5組		2015-1-21	18	笠松	3	(馬齢)		6	110	1	6	110	1	5	240	4				5-6	580	3	5-6	190	2	3-6	200	3	3-5	600	8	6=>5	460	2	3-5-6	660	4	6=>5=>3	1480	6		21653	26135	(2,6),5,3,1					
201547012102	ダ	右	1400	曇	良	11:35	サラ系3歳4組		2015-1-21	18	笠松	3	(馬齢)		3	230	2	3	120	1	5	140	3				3-5	210	1	3-5	100	1	1-3	220	4	1-5	250	6	3=>5	470	2	1-3-5	740	3	3=>5=>1	1740	8		45631	45361	(5,3),4,1,6					
201547012103	ダ	右	1400	曇	良	12:10	サラ系3歳3組		2015-1-21	18	笠松	3	(馬齢)		1	110	1	1	140	1	4	500	6				1-4	1680	5	1-4	760	7	1-3	140	1	3-4	1,230	9	1=>4	1880	6	1-3-4	2140	7	1=>4=>3	6030	20		142365	1,(2,4),3,5,6	1,4,(2,3),5,6					
201547012104	ダ	右	1400	曇	良	12:45	サラ系B6組		2015-1-21	18	笠松	3	(馬齢)		3	110	1	3	100	1	1	140	4	8.0	110.0	2.0	1-3	720	3	1-3	170	2	3-8	130	1	1-8	330	6	3=>1	490	3	1-3-8	530	2	3=>1=>8	1330	5		398172546	391872456	3,(1,9),8,7,2,4,5,6			1-3	710.0	4.0
201547012201	ダ	右	1400	雨	不良	11:00	サラ系C7組		2015-1-22	18	笠松	4	(馬齢)		2	150	1	2	100	1	6	100	2	7.0	220.0	5.0	2-6	160	1	2-6	130	1	2-7	430	7	6-7	750	10	2=>6	230	1	2-6-7	1170	3	2=>6=>7	2160	5		26387145	2,6,(3,8),7,1,5,4	2,6,(3,8),7,(1,5),4					
201547012202	ダ	右	1400	雨	不良	11:30	サラ系C6組		2015-1-22	18	笠松	4	(馬齢)		2	370	2	2	210	5	3	410	6	7.0	150.0	2.0	2-3	2600	11	2-3	1,050	15	2-7	210	1	3-7	600	10	2=>3	6150	24	2-3-7	2300	11	2=>3=>7	16880	72		27856341	27586341	2,7,(5,6),8,3,4,1					
201547012203	ダ	右	1400	雨	不良	12:00	サラ系C5組		2015-1-22	18	笠松	4	(馬齢)		6	2420	6	6	320	4	8	100	1	7.0	650.0	7.0	6-8	1240	5	6-8	370	4	6-7	1,570	16	7-8	530	6	6=>8	4880	15	6-7-8	2930	12	6=>8=>7	32720	85		71865423	7,1,(6,8),(5,4,2),3	78162453					
201547012204	ダ	右	1400	雨	不良	12:30	サラ系B9・C3組		2015-1-22	18	笠松	4	(馬齢)		5	400	2	5	120	1	3	120	2	2.0	130.0	3.0	3-5	1250	8	3-5	420	7	2-5	420	8	2-3	540	10	5=>3	2730	15	2-3-5	1600	9	5=>3=>2	7810	38		2,5,1,3,6,8,7-4	2,5,(1,6),3,8,7,4	25613874					
201547012205	ダ	右	1400	雨	不良	13:00	くぅちゃん大好き記念		2015-1-22	18	笠松	4	(馬齢)		8	690	2	8	160	2	5	180	4	1.0	170.0	3.0	5-8	2380	7	5-8	780	9	1-8	490	5	1-5	520	6	8=>5	2870	10	1-5-8	3160	16	8=>5=>1	13770	44		86742513	87624513	8,7,2,6,4,(1,5),3					
201547012206	ダ	右	1600	雨	不良	13:30	サラ系C4組		2015-1-22	18	笠松	4	(馬齢)		5	1210	3	5	220	5	8	100	1	3.0	120.0	2.0	5-8	650	3	5-8	230	3	3-5	320	7	3-8	110	1	5=>8	3110	9	3-5-8	340	1	5=>8=>3	6700	22		85273641	85273614	8,5,(2,3),7,6,1,4					
201547012207	ダ	右	1400	雨	不良	14:00	サラ系B8組		2015-1-22	18	笠松	4	(馬齢)		4	320	2	4	150	2	1	180	3	3.0	250.0	4.0	1-4	550	3	1-4	280	3	3-4	1,080	12	1-3	650	10	4=>1	1360	6	1-3-4	3910	13	4=>1=>3	14510	44		5,4,3,1,8,6,2-7	5,4,3,1,6,8,2=7	(5,4),(1,3),6,8,2=7					
201547012208	ダ	右	1600	雨	不良	14:30	サラ系B7組		2015-1-22	18	笠松	4	(馬齢)		7	500	3	7	130	3	4	280	5	2.0	130.0	2.0	4-7	4090	11	4-7	1,010	13	2-7	180	2	2-4	660	9	7=>4	8460	20	2-4-7	2500	9	7=>4=>2	24810	59		14537286	14537286	(1,4),5,(3,7,2)-8,6					
201547012209	ダ	右	1400	雨	不良	15:05	サラ系C2組特選		2015-1-22	18	笠松	4	(馬齢)		7	390	2	7	170	2	6	430	5	5.0	180.0	3.0	6-7	7410	10	6-7	1,090	10	5-7	300	3	5-6	1,590	14	7=>6	11050	17	5-6-7	3980	10	7=>6=>5	27950	54		46178532	4,6,7,8,1,5-3,2	4,6,(8,7),5,1-3,2					
201547012210	ダ	右	1600	雨	不良	15:40	ゴールドジュニア	G	2015-1-22	18	笠松	4	(別定)		10	100	1	10	100	1	6	120	2	4.0	620.0	8.0	6-10	220	1	6-10	160	1	4-10	1,350	16	4-6	2,670	20	10=>6	270	1	4-6-10	3990	13	10=>6=>4	8030	25		4,1,6,10,(2,5),3,9,8,7	46105312987	(4,6),10,5,3,9,2,8,1,7			6-8	220.0	1.0
201547012211	ダ	右	1400	雨	不良	16:15	端月特別 		2015-1-22	18	笠松	4	(馬齢)		10	130	1	10	100	1	7	150	3	5.0	260.0	5.0	7-10	220	1	7-10	160	1	5-10	360	6	5-7	360	5	10=>7	310	1	5-7-10	620	3	10=>7=>5	1420	3		93728106154	93710826514	9,3,7,10,(8,6),5,2,4,1			7-8	250.0	1.0
201547012301	ダ	右	800	晴	不良	11:00	サラ系3歳8組		2015-1-23	18	笠松	5	(馬齢)		1	610	3	1	120	3	3	100	2	8.0	100.0	1.0	1-3	1360	4	1-3	220	4	1-8	100	1	3-8	120	2	1=>3	3150	9	1-3-8	240	1	1=>3=>8	6550	20				38176425.0					
201547012302	ダ	右	1400	晴	不良	11:30	サラ系3歳7組		2015-1-23	18	笠松	5	(馬齢)		3	280	2	3	100	2	2	120	3	4.0	100.0	1.0	2-3	570	3	2-3	150	2	3-4	120	1	2-4	150	3	3=>2	830	4	2-3-4	200	1	3=>2=>4	1280	4		34572618	34257618	3,4,2-(5,7),1,6,8					
201547012303	ダ	右	1400	晴	重	12:00	サラ系3歳6組		2015-1-23	18	笠松	5	(馬齢)		6	410	3	6	190	3	7	230	4	2.0	130.0	2.0	6-7	2590	10	6-7	500	8	2-6	170	2	2-7	370	6	6=>7	2530	8	2-6-7	690	2	6=>7=>2	7540	27		26837451	26387415	2,6,8,(3,7),4,5,1					
201547012304	ダ	右	1400	晴	重	12:30	サラ系C13組		2015-1-23	18	笠松	5	(馬齢)		2	140	1	2	100	1	5	100	2	7.0	100.0	3.0	2-5	330	2	2-5	130	2	2-7	100	1	5-7	200	4	2=>5	360	2	2-5-7	220	1	2=>5=>7	640	2		25718436	2,5,7,1,8-4,3-6	2,5,7,8,1,3,4-6					
201547012305	ダ	右	1400	晴	重	13:00	サラ系C12組		2015-1-23	18	笠松	5	(馬齢)		5	800	4	5	160	4	6	590	6	4.0	160.0	3.0	5-6	20880	21	5-6	2,740	19	4-5	500	5	4-6	1,990	14	5=>6	13170	25	4-5-6	9510	19	5=>6=>4	169180	151		84617352	84615372	(8,4),6,1,5,(3,7),2					
201547012306	ダ	右	1400	晴	重	13:30	サラ系C11組		2015-1-23	18	笠松	5	(馬齢)		5	310	1	5	150	2	8	130	1				5-8	410	2	5-8	180	2	2-5	220	5	2-8	170	1	5=>8	720	2	2-5-8	370	1	5=>8=>2	1650	2		2,6,7,8,5-4,1	2,6,5,8,7-1,4	2,5,6,8,7-1,4					
201547012307	ダ	右	1600	晴	重	14:00	サラ系C8組		2015-1-23	18	笠松	5	(馬齢)		7	140	1	7	100	1	3	140	4	2.0	130.0	3.0	3-7	240	1	3-7	120	1	2-7	180	3	2-3	250	4	7=>3	350	1	2-3-7	260	1	7=>3=>2	850	2		735291486	7,2,3,5,9,1,4-8,6	7,2,3,5,9,1,4-6,8			3-7	260.0	1.0
201547012308	ダ	右	1400	晴	重	14:30	サラ系C10組		2015-1-23	18	笠松	5	(馬齢)		4	200	1	4	150	2	3	580	6	5.0	350.0	5.0	3-4	1700	6	3-4	450	6	4-5	230	3	3-5	640	10	4=>3	1760	7	3-4-5	920	6	4=>3=>5	3250	11		85437216	85437216	(8,4),5,3,7,2,6,1					
201547012309	ダ	右	1400	晴	重	15:05	サラ系C9組		2015-1-23	18	笠松	5	(馬齢)		1	290	2	1	120	2	6	280	5	4.0	110.0	1.0	1-6	2160	8	1-6	350	6	1-4	150	1	4-6	380	7	1=>6	3300	13	1-4-6	990	3	1=>6=>4	7460	27		2,6,8,7,1,9,4,5-3	2,6,1,(9,8,7,4),5-3	(2,6),1,4,9,7,8,5,3			1-6	2720.0	9.0
201547012310	ダ	右	1400	晴	重	15:40	カトレア短距離特別 		2015-1-23	18	笠松	5	(馬齢)		2	340	3	2	120	1	5	120	2	4.0	180.0	5.0	2-5	530	2	2-5	290	4	2-4	360	6	4-5	530	9	2=>5	1030	3	2-4-5	1100	7	2=>5=>4	4720	20		45761238	4,5,(1,6),7,(3,2),8	45162378					
201547012311	ダ	右	1600	晴	重	16:15	東海クラウン 		2015-1-23	18	笠松	5	(別定)		5	240	2	5	110	1	6	110	2	3.0	250.0	6.0	5-6	390	1	5-6	190	1	3-5	560	10	3-6	320	5	5=>6	740	2	3-5-6	1140	5	5=>6=>3	3670	10		2,3,6,5,8-4,7,1	23658471	2,3,(6,5),8,4,7,1					
201547020301	ダ	右	1400	晴	良	11:00	サラ系C16組		2015-2-3	19	笠松	2	(馬齢)		1	120	1	1	100	1	7	130	3	8.0	100.0	2.0	1-7	490	2	1-7	180	3	1-8	100	1	7-8	160	2	1=>7	800	3	1-7-8	220	1	1=>7=>8	1500	5		178359246	178352496	1,(8,7),3,(2,4,5),9,6			1-7	700.0	2.0
201547020302	ダ	右	1400	晴	良	11:35	サラ系C15組		2015-2-3	19	笠松	2	(馬齢)		7	130	1	7	110	2	3	110	1	6.0	250.0	5.0	3-7	190	1	3-7	120	1	6-7	520	8	3-6	460	7	7=>3	280	1	3-6-7	1020	3	7=>3=>6	2570	9		57241368	7,3,4,5,2,1-6,8	73451268					
201547020303	ダ	右	1400	晴	良	12:10	サラ系B8組		2015-2-3	19	笠松	2	(馬齢)		1	130	1	1	100	1	4	260	7	7.0	130.0	2.0	1-4	1190	5	1-4	430	7	1-7	200	2	4-7	1,010	12	1=>4	1350	5	1-4-7	1370	7	1=>4=>7	4100	16		359241786	3,1,9,5,4,2,7,8-6	(3,1),9,(5,4),7,8,2-6			1-4	1270.0	5.0
