	track	direction	distance	weather	going	start_at	title	grade	date	round	place	days	requirement	rule	単勝:的中	単勝:配当	単勝:人気	複勝_1:的中	複勝_1:配当	複勝_1:人気	複勝_2:的中	複勝_2:配当	複勝_2:人気	複勝_3:的中	複勝_3:配当	複勝_3:人気	馬連:的中	馬連:配当	馬連:人気	ワイド_1:的中	ワイド_1:配当	ワイド_1:人気	ワイド_2:的中	ワイド_2:配当	ワイド_2:人気	ワイド_3:的中	ワイド_3:配当	ワイド_3:人気	馬単:的中	馬単:配当	馬単:人気	三連複:的中	三連複:配当	三連複:人気	三連単:的中	三連単:配当	三連単:人気	spacing_on_corner:1	spacing_on_corner:2	spacing_on_corner:3	spacing_on_corner:4	laptime	pacemaker	枠連:的中	枠連:配当	枠連:人気
201555010302	ダ	右	1300	晴	良	11:45	C2ー30組		2015-1-3	19	佐賀	2	(馬齢)		6	340	2	6	100	1	2	100	2	7.0	140.0	4.0	2-6	210	1	2-6	120	1	6-7	330	6	2-7	240	3	6=>2	500	3	2-6-7	320	1	6=>2=>7	890	2	26174385.0	26174385.0	26714385.0	62714385.0					
201555010303	ダ	右	1300	晴	良	12:15	C2ー27組		2015-1-3	19	佐賀	2	(馬齢)		1	130	1	1	100	1	2	110	3	4.0	100.0	2.0	1-2	650	2	1-2	140	2	1-4	100	1	2-4	160	3	1=>2	590	2	1-2-4	210	1	1=>2=>4	960	3	16238457.0	16238547.0	16253847.0	12645387.0					
201555010304	ダ	右	1300	晴	良	12:45	C2ー24組		2015-1-3	19	佐賀	2	(馬齢)		5	460	3	5	280	4	8	630	6	2.0	140.0	2.0	5-8	2690	8	5-8	1,120	9	2-5	240	3	2-8	640	7	5=>8	3970	14	2-5-8	1730	5	5=>8=>2	18190	49	18345672.0	18345672.0	18346572.0	18365724.0					
201555010305	ダ	右	1400	晴	良	13:15	3歳ー4組		2015-1-3	19	佐賀	2	(馬齢)		1	150	1	1	110	1	4	620	6				1-4	930	4	1-4	370	8	1-2	150	1	2-4	320	7	1=>4	1640	5	1-2-4	620	3	1=>4=>2	2870	13	521346.0	521436.0	521436.0	524136.0					
201555010306	ダ	右	1400	晴	良	13:45	C2ー18組		2015-1-3	19	佐賀	2	(馬齢)		1	500	2	1	240	4	8	1,050	7	6.0	450.0	6.0	1-8	6960	11	1-8	1,260	10	1-6	510	6	6-8	1,280	11	1=>8	9690	17	1-6-8	5810	11	1=>8=>6	52540	77	18632457.0	18632457.0	18362457.0	18362754.0					
201555010307	ダ	右	1400	晴	良	14:15	C2ー16組		2015-1-3	19	佐賀	2	(馬齢)		5	320	2	5	170	3	6	120	1	7.0	460.0	7.0	5-6	440	1	5-6	120	1	5-7	830	13	6-7	590	9	5=>6	870	2	5-6-7	1090	3	5=>6=>7	4320	12	72653481.0	76253481.0	76253481.0	76524381.0					
201555010308	ダ	右	1400	晴	良	14:45	南天賞		2015-1-3	19	佐賀	2	(馬齢)		1	200	1	1	130	2	6	1,580	6	8.0	230.0	5.0	1-6	3780	12	1-6	1,530	13	1-8	160	1	6-8	2,030	17	1=>6	5040	18	1-6-8	3980	13	1=>6=>8	23120	71	87145263.0	87142563.0	87146253.0	84612753.0					
201555010309	ダ	右	1400	晴	良	15:20	頌春賞		2015-1-3	19	佐賀	2	(馬齢)		6	200	1	6	100	1	1	210	5	9.0	200.0	4.0	1-6	1490	6	1-6	610	7	6-9	250	2	1-9	1,260	13	6=>1	3020	12	1-6-9	2310	8	6=>1=>9	12210	39	19425107863.0	14925710863.0	19452710863.0	14975210683.0			1-6	1900.0	8.0
201555010310	ダ	右	1400	晴	良	16:25	門松特別 		2015-1-3	19	佐賀	2	(別定)		3	210	1	3	140	4	5	120	3	9.0	110.0	1.0	3-5	220	1	3-5	120	1	3-9	240	4	5-9	230	3	3=>5	420	1	3-5-9	640	2	3=>5=>9	1320	3	29356871041.0	29365781041.0	23956748101.0	35926710841.0			3-5	210.0	1.0
201555010311	ダ	右	1800	晴	良	17:00	佐賀若駒賞		2015-1-3	19	佐賀	2	(馬齢)		6	2230	5	6	330	5	3	110	1	8.0	980.0	8.0	3-6	2640	7	3-6	750	7	6-8	9,350	29	3-8	2,560	15	6=>3	13950	23	3-6-8	25130	39	6=>3=>8	339600	263	36108241795.0	31068241795.0	36102814795.0	36872101945.0			3-6	1710.0	5.0
201555011101	ダ	右	900	晴	稍重	11:15	C2ー33組		2015-1-11	19	佐賀	4	(馬齢)		7	440	3	7	140	2	2	130	1	4.0	310.0	5.0	2-7	320	1	2-7	160	2	4-7	1,210	11	2-4	690	8	7=>2	780	3	2-4-7	1590	5	7=>2=>4	11540	39			274135968.0	724315869.0			2-7	450.0	2.0
201555011102	ダ	右	1300	晴	稍重	11:45	3歳ー8組		2015-1-11	19	佐賀	4	(馬齢)		3	170	1	3	100	1	4	120	3	6.0	110.0	2.0	3-4	260	2	3-4	180	2	3-6	130	1	4-6	240	4	3=>4	380	2	3-4-6	290	1	3=>4=>6	530	1	24367815.0	24367815.0	34267851.0	34762815.0					
201555011103	ダ	右	1300	晴	稍重	12:15	C2ー32組		2015-1-11	19	佐賀	4	(馬齢)		1	160	1	1	100	1	4	110	3	5.0	110.0	2.0	1-4	170	1	1-4	110	1	1-5	160	3	4-5	160	2	1=>4	240	1	1-4-5	200	1	1=>4=>5	420	1	241895637.0	241859367.0	241958367.0	421596378.0			1-4	170.0	1.0
201555011104	ダ	右	1300	晴	稍重	12:45	3歳ー6組		2015-1-11	19	佐賀	4	(馬齢)		7	280	2	7	130	1	6	150	2				6-7	260	1	6-7	180	3	3-7	340	5	3-6	320	4	7=>6	540	2	3-6-7	490	2	7=>6=>3	2010	7	6372541.0	6732541.0	6735241.0	6734512.0					
201555011105	ダ	右	1400	曇	稍重	13:15	C2ー7組		2015-1-11	19	佐賀	4	(馬齢)		3	920	3	3	190	2	7	200	3				3-7	840	4	3-7	150	3	3-5	140	2	5-7	120	1	3=>7	1930	10	3-5-7	300	1	3=>7=>5	4050	16	2571436.0	2574136.0	2573146.0	2375614.0					
201555011201	ダ	右	1300	晴	稍重	11:15	3歳ー9組		2015-1-12	19	佐賀	5	(馬齢)		6	170	1	6	110	2	4	100	1				4-6	150	1	4-6	130	1	5-6	220	4	4-5	360	8	6=>4	300	1	4-5-6	260	1	6=>4=>5	630	1	463215.0	463215.0	463521.0	645231.0					
201555011202	ダ	右	1300	晴	稍重	11:45	3歳ー7組		2015-1-12	19	佐賀	5	(馬齢)		1	540	2	1	130	3	3	100	2	5.0	100.0	1.0	1-3	1500	5	1-3	260	4	1-5	140	2	3-5	100	1	1=>3	5440	10	1-3-5	270	1	1=>3=>5	3730	11	18365472.0	18365472.0	13845672.0	13845762.0					
201555011203	ダ	右	1300	晴	稍重	12:15	3歳ー5組		2015-1-12	19	佐賀	5	(馬齢)		2	1120	4	2	290	4	5	190	2				2-5	1100	5	2-5	430	5	2-3	2,490	18	3-5	1,720	14	2=>5	3100	11	2-3-5	11080	25	2=>5=>3	48660	105	1267453.0	1267453.0	1275643.0	1254637.0					
201555011204	ダ	右	1400	晴	稍重	12:45	C2ー10組		2015-1-12	19	佐賀	5	(馬齢)		4	280	1	4	100	2	2	110	3	7.0	100.0	1.0	2-4	570	4	2-4	190	3	4-7	130	1	2-7	180	2	4=>2	1130	7	2-4-7	340	1	4=>2=>7	2140	7	459278136.0	452917386.0	452917683.0	452179683.0			2-4	890.0	5.0
201555011205	ダ	右	1400	曇	稍重	13:15	C2ー8組		2015-1-12	19	佐賀	5	(馬齢)		7	650	5	7	170	5	2	110	1	5.0	110.0	2.0	2-7	610	2	2-7	280	4	5-7	310	6	2-5	170	1	7=>2	1650	6	2-5-7	470	2	7=>2=>5	2610	4	75342861.0	73542816.0	75342816.0	75423168.0					
201555011206	ダ	右	1400	曇	稍重	13:45	C2ー6組		2015-1-12	19	佐賀	5	(馬齢)		2	610	3	2	130	3	3	100	1	1.0	100.0	1.0	2-3	500	3	2-3	150	2	1-2	210	3	1-3	100	1	2=>3	1580	6	1-2-3	290	1	2=>3=>1	2380	7	13284765.0	13284765.0	13284765.0	13286745.0					
201555011207	ダ	右	1400	曇	稍重	14:15	C2ー4組		2015-1-12	19	佐賀	5	(馬齢)		2	280	2	2	100	2	1	100	1	4.0	110.0	3.0	1-2	190	1	1-2	100	2	2-4	140	3	1-4	100	1	2=>1	500	3	1-2-4	190	1	2=>1=>4	920	3	54183627.0	54183627.0	52148673.0	21546873.0					
201555011208	ダ	右	1400	曇	稍重	14:45	ネクストジェネレーシ		2015-1-12	19	佐賀	5	(馬齢)		6	180	1	6	120	1	8	1,820	9	7.0	560.0	5.0	6-8	5460	13	6-8	3,440	20	6-7	980	7	7-8	6,200	27	6=>8	14500	23	6-7-8	24190	39	6=>8=>7	120720	141	69521048371.0	69251048371.0	62458103719.0	62847510319.0			6-7	1480.0	5.0
201555011209	ダ	右	1750	曇	稍重	15:20	おうし座特選		2015-1-12	19	佐賀	5	(馬齢)		1	310	2	1	270	5	3	120	1	7.0	700.0	8.0	1-3	930	3	1-3	390	3	1-7	2,540	30	3-7	1,180	15	1=>3	3200	13	1-3-7	12720	42	1=>3=>7	80440	211	78103962154.0	78103621954.0	78310129564.0	73841569102.0			1-3	1330.0	6.0
201555011801	ダ	右	900	曇	不良	12:00	C2ー33組		2015-1-18	20	佐賀	2	(馬齢)		2	150	1	2	100	2	6	100	1	4.0	120.0	3.0	2-6	110	1	2-6	100	1	2-4	140	2	4-6	170	3	2=>6	170	1	2-4-6	160	1	2=>6=>4	320	1			2467815.0	2647815.0					
201555011802	ダ	右	900	曇	不良	12:30	C2ー31組		2015-1-18	20	佐賀	2	(馬齢)		5	130	1	5	100	1	2	100	2				2-5	130	1	2-5	100	1	3-5	100	2	2-3	120	3	5=>2	150	1	2-3-5	120	1	5=>2=>3	180	1			523614.0	523614.0					
201555011803	ダ	右	1300	曇	不良	13:00	C2ー29組		2015-1-18	20	佐賀	2	(馬齢)		2	1840	5	2	290	4	1	160	2				1-2	1500	6	1-2	310	6	2-6	200	4	1-6	130	1	2=>1	4440	15	1-2-6	540	2	2=>1=>6	9360	32	152364.0	156234.0	156234.0	125634.0					
201555011804	ダ	右	1300	曇	不良	13:30	C2ー27組		2015-1-18	20	佐賀	2	(馬齢)		3	610	3	3	170	2	6	180	3				3-6	790	5	3-6	300	5	3-7	1,560	17	6-7	670	7	3=>6	2160	10	3-6-7	3640	10	3=>6=>7	14410	40	6734251.0	6734251.0	6732451.0	6372145.0					
201555011805	ダ	右	1400	晴	不良	14:00	C2ー25組		2015-1-18	20	佐賀	2	(馬齢)		6	110	1	6	100	1	1	120	3	7.0	100.0	2.0	1-6	420	2	1-6	130	2	6-7	100	1	1-7	170	3	6=>1	490	2	1-6-7	180	1	6=>1=>7	830	2	76218543.0	76215843.0	76215843.0	67215843.0					
201555011806	ダ	右	1400	晴	不良	14:30	C2ー23組		2015-1-18	20	佐賀	2	(馬齢)		6	430	3	6	130	2	2	200	4	1.0	180.0	3.0	2-6	640	3	2-6	300	3	1-6	450	6	1-2	480	7	6=>2	1450	6	1-2-6	1430	6	6=>2=>1	6020	22	16452837.0	16452837.0	16425837.0	41628537.0					
201555011807	ダ	右	1400	晴	不良	15:00	C2ー21組		2015-1-18	20	佐賀	2	(馬齢)		6	690	3	6	130	3	1	100	2	5.0	100.0	1.0	1-6	570	3	1-6	210	3	5-6	290	7	1-5	150	1	6=>1	1370	5	1-5-6	360	1	6=>1=>5	3230	14	45176832.0	45168723.0	45168723.0	51648273.0					
201555011808	ダ	右	1400	晴	不良	15:35	チャレンジシリーズ第		2015-1-18	20	佐賀	2	(馬齢)		1	100	1	1	100	1	6	100	2	8.0	110.0	3.0	1-6	190	1	1-6	130	1	1-8	150	2	6-8	180	4	1=>6	290	1	1-6-8	310	1	1=>6=>8	640	1	16824537.0	16824537.0	16825347.0	16852374.0					
201555011809	ダ	右	1400	晴	不良	16:10	C1ー4組		2015-1-18	20	佐賀	2	(馬齢)		4	110	1	4	100	1	5	110	2	2.0	160.0	4.0	4-5	160	1	4-5	110	1	2-4	210	2	2-5	310	6	4=>5	210	1	2-4-5	330	1	4=>5=>2	620	1	23184567.0	23415867.0	24351786.0	42517863.0					
201555011810	ダ	右	1400	晴	不良	16:45	銀嶺賞		2015-1-18	20	佐賀	2	(馬齢)		6	3400	5	6	1,340	5	5	200	3				5-6	4940	9	5-6	980	10	2-6	490	7	2-5	150	1	6=>5	12030	18	2-5-6	1780	5	6=>5=>2	35810	59	6257143.0	6257143.0	6257143.0	6257413.0					
201555011811	ダ	右	1800	晴	不良	17:20	花吹雪賞	G	2015-1-18	20	佐賀	2	(別定)		8	140	1	8	100	1	11	150	3	3.0	210.0	5.0	8-11	300	1	8-11	180	2	3-8	400	5	3-11	600	8	8=>11	440	1	3-8-11	940	4	8=>11=>3	2440	7	811251013497.0	811253110947.0	811532109174.0	811351027914.0			7-8	290.0	1.0
201555012401	ダ	右	900	晴	不良	12:00	C2ー42組		2015-1-24	20	佐賀	3	(馬齢)		8	150	1	8	100	1	6	100	2	4.0	120.0	3.0	6-8	190	1	6-8	110	1	4-8	190	3	4-6	190	2	8=>6	280	1	4-6-8	320	1	8=>6=>4	740	1			48261357.0	48261357.0					
201555012402	ダ	右	1300	晴	不良	12:30	C2ー41組		2015-1-24	20	佐賀	3	(馬齢)		1	160	1	1	100	1	8	260	6	4.0	150.0	3.0	1-8	880	5	1-8	460	7	1-4	180	2	4-8	1,160	13	1=>8	2220	8	1-4-8	1770	8	1=>8=>4	8890	31	371849256.0	317894265.0	318749265.0	318742965.0			1-8	1000.0	5.0
201555012403	ダ	右	1300	晴	不良	13:00	C2ー40組		2015-1-24	20	佐賀	3	(馬齢)		2	120	1	2	100	1	7	120	3	6.0	180.0	4.0	2-7	280	1	2-7	140	2	2-6	140	1	6-7	340	5	2=>7	340	1	2-6-7	400	2	2=>7=>6	920	3	27683541.0	27685431.0	27684531.0	26758413.0					
201555012404	ダ	右	1300	晴	不良	13:30	C2ー39組		2015-1-24	20	佐賀	3	(馬齢)		2	120	1	2	100	1	1	120	2	9.0	290.0	5.0	1-2	380	3	1-2	140	2	2-9	300	5	1-9	960	15	2=>1	440	3	1-2-9	1070	5	2=>1=>9	2140	7	14729386.0	14279386.0	14729386.0	12738496.0			1-2	370.0	2.0
201555012405	ダ	右	1400	晴	不良	14:00	C1ー3組		2015-1-24	20	佐賀	3	(馬齢)		1	160	1	1	130	1	5	230	5				1-5	280	1	1-5	150	1	1-3	160	2	3-5	270	6	1=>5	470	1	1-3-5	320	1	1=>5=>3	1040	1	15243.0	15243.0	15342.0	15342.0					
201555012406	ダ	右	1400	晴	不良	14:35	C2ー18組		2015-1-24	20	佐賀	3	(馬齢)		6	100	1	6	100	1	7	120	2	2.0	130.0	4.0	6-7	280	2	6-7	130	1	2-6	180	3	2-7	370	5	6=>7	310	2	2-6-7	390	2	6=>7=>2	740	3	63728154.0	63728154.0	67321854.0	67321584.0					
201555012407	ダ	右	1400	晴	不良	15:05	3歳ー3組		2015-1-24	20	佐賀	3	(馬齢)		7	240	1	7	100	1	8	340	5	2.0	150.0	3.0	7-8	2340	9	7-8	710	8	2-7	170	2	2-8	940	12	7=>8	2150	9	2-7-8	2090	7	7=>8=>2	12460	45	78243651.0	78243651.0	78426351.0	78246351.0					
201555012408	ダ	右	1400	晴	不良	15:35	C2ー16組		2015-1-24	20	佐賀	3	(馬齢)		2	790	4	2	270	4	7	120	1				2-7	420	2	2-7	260	3	2-4	480	7	4-7	240	2	2=>7	1320	5	2-4-7	730	3	2=>7=>4	5260	20	4572136.0	4752136.0	4752136.0	4752136.0					
201555012409	ダ	右	1400	晴	不良	16:10	M&Kジョッキーズカ		2015-1-24	20	佐賀	3	(馬齢)		6	340	2	6	110	1	5	250	5	3.0	110.0	2.0	5-6	2910	8	5-6	670	9	3-6	180	1	3-5	400	5	6=>5	4850	14	3-5-6	1090	4	6=>5=>3	12200	39	26105938714.0	26510938174.0	62105938174.0	61053928714.0			5-6	2500.0	8.0
201555012501	ダ	右	900	晴	不良	12:00	C2ー43組		2015-1-25	20	佐賀	4	(馬齢)		7	520	2	7	120	3	1	100	1	8.0	110.0	2.0	1-7	310	1	1-7	180	2	7-8	330	6	1-8	200	3	7=>1	1290	4	1-7-8	390	1	7=>1=>8	2810	8			178236954.0	178263549.0			1-7	360.0	2.0
201555012502	ダ	右	1300	晴	不良	12:30	C2ー38組		2015-1-25	20	佐賀	4	(馬齢)		8	1430	4	8	180	4	7	110	2	3.0	100.0	1.0	7-8	1500	4	7-8	300	5	3-8	280	4	3-7	130	1	8=>7	5720	14	3-7-8	430	2	8=>7=>3	11740	33	28456173.0	28461537.0	82716435.0	87123645.0					
201555012503	ダ	右	1300	晴	不良	13:00	C2ー37組		2015-1-25	20	佐賀	4	(馬齢)		6	1200	4	6	200	5	4	130	1	7.0	500.0	9.0	4-6	520	2	4-6	190	1	6-7	2,930	29	4-7	1,200	16	6=>4	1720	7	4-6-7	8210	26	6=>4=>7	49910	136	897423615.0	897426315.0	894762135.0	879462135.0			4-6	580.0	2.0
201555012504	ダ	右	1300	晴	不良	13:30	C2ー36組		2015-1-25	20	佐賀	4	(馬齢)		6	550	2	6	120	2	5	100	1	2.0	170.0	3.0	5-6	220	1	5-6	140	1	2-6	770	11	2-5	270	3	6=>5	1180	4	2-5-6	950	3	6=>5=>2	5410	16	27615834.0	27651834.0	27653184.0	65273418.0					
201555012505	ダ	右	1300	晴	不良	14:05	C2ー35組		2015-1-25	20	佐賀	4	(馬齢)		6	100	1	6	100	1	1	520	6				1-6	1130	5	1-6	580	7	5-6	280	3	1-5	1,680	18	6=>1	1380	5	1-5-6	1340	7	6=>1=>5	5120	18	6123475.0	6123475.0	6123745.0	6137425.0					
201555012506	ダ	右	1400	晴	不良	14:40	C2ー17組		2015-1-25	20	佐賀	4	(馬齢)		8	1050	4	8	250	5	2	240	4	6.0	150.0	2.0	2-8	2610	9	2-8	630	9	6-8	520	5	2-6	560	6	8=>2	6310	21	2-6-8	2430	9	8=>2=>6	19740	60	86251743.0	86257143.0	86257413.0	82657413.0					
201555012507	ダ	右	1400	晴	不良	15:15	オッズパーク杯		2015-1-25	20	佐賀	4	(馬齢)		2	540	3	2	250	5	3	180	2				2-3	1270	9	2-3	350	5	1-2	1,260	14	1-3	1,010	12	2=>3	2790	17	1-2-3	5250	17	2=>3=>1	21890	75	2547316.0	2547316.0	2543617.0	2345167.0					
201555012508	ダ	右	1400	晴	不良	15:50	Bー3組		2015-1-25	20	佐賀	4	(馬齢)		7	120	1	7	100	1	4	100	2	6.0	140.0	3.0	4-7	170	1	4-7	120	1	6-7	280	3	4-6	370	6	7=>4	240	1	4-6-7	570	3	7=>4=>6	1090	3	74562381.0	74536281.0	74356281.0	74623581.0					
201555012509	ダ	右	1750	曇	不良	16:25	早緑月特選		2015-1-25	20	佐賀	4	(馬齢)		2	220	2	2	120	2	7	110	1	5.0	170.0	5.0	2-7	310	1	2-7	140	1	2-5	430	8	5-7	260	4	2=>7	670	2	2-5-7	630	3	2=>7=>5	2810	11	692738451.0	692738451.0	697238541.0	976253841.0			2-7	280.0	2.0
201555020101	ダ	右	1300	晴	不良	12:00	3歳ー10組		2015-2-1	20	佐賀	6	(馬齢)		4	580	3	4	230	4	3	140	1				3-4	670	3	3-4	190	2	4-6	680	8	3-6	390	4	4=>3	1630	6	3-4-6	1740	5	4=>3=>6	9410	23	3574612.0	3174562.0	3417652.0	3416257.0					
201555020102	ダ	右	1300	晴	不良	12:30	3歳ー8組		2015-2-1	20	佐賀	6	(馬齢)		7	430	2	7	110	2	2	130	4	8.0	100.0	1.0	2-7	1160	4	2-7	270	4	7-8	130	1	2-8	200	3	7=>2	2140	7	2-7-8	340	1	7=>2=>8	3280	11	28731645.0	28736154.0	28736514.0	27853164.0					
201555020103	ダ	右	1300	晴	不良	13:00	3歳ー6組		2015-2-1	20	佐賀	6	(馬齢)		3	170	1	3	120	1	7	170	4	6.0	390.0	7.0	3-7	780	3	3-7	280	3	3-6	410	4	6-7	1,500	18	3=>7	850	3	3-6-7	2890	10	3=>7=>6	7230	26	37256184.0	37265148.0	37265148.0	37625148.0					
201555020104	ダ	右	1300	晴	不良	13:35	C2ー44組		2015-2-1	20	佐賀	6	(馬齢)		2	3520	5	2	350	5	3	120	1	1.0	120.0	2.0	2-3	2810	7	2-3	640	7	1-2	770	8	1-3	170	1	2=>3	8810	17	1-2-3	1360	4	2=>3=>1	22160	45	3724191056118.0	3721410596118.0	3721451096118.0	3271510498611.0			2-3	1890.0	7.0
201555020105	ダ	右	1400	晴	不良	14:10	C2ー13組		2015-2-1	20	佐賀	6	(馬齢)		1	110	1	1	100	1	3	120	3	6.0	120.0	2.0	1-3	330	2	1-3	140	1	1-6	200	3	3-6	310	5	1=>3	320	1	1-3-6	450	2	1=>3=>6	980	3	81342675.0	81234657.0	81324657.0	13826475.0					
201555020106	ダ	右	1400	晴	不良	14:45	C2ー11組		2015-2-1	20	佐賀	6	(馬齢)		7	260	2	7	150	3	3	130	1	5.0	370.0	6.0	3-7	270	1	3-7	170	1	5-7	600	11	3-5	640	12	7=>3	680	2	3-5-7	1520	6	7=>3=>5	4830	17	57382416.0	57382416.0	57382416.0	57382614.0					
201555020107	ダ	右	1400	晴	不良	15:20	C2ー9組		2015-2-1	20	佐賀	6	(馬齢)		1	370	2	1	130	2	4	100	1	7.0	150.0	4.0	1-4	440	1	1-4	190	1	1-7	430	7	4-7	270	5	1=>4	940	3	1-4-7	730	2	1=>4=>7	3390	7	18456273.0	18456273.0	18453762.0	18436752.0					
201555020108	ダ	右	1400	晴	不良	15:55	C2ー7組		2015-2-1	20	佐賀	6	(馬齢)		3	420	3	3	120	2	8	100	1	7.0	250.0	5.0	3-8	320	1	3-8	170	2	3-7	760	10	7-8	380	6	3=>8	1070	4	3-7-8	1030	4	3=>8=>7	7370	25	86371425.0	83671425.0	83671425.0	83674512.0					
201555021401	ダ	右	1300	晴	良	12:00	3歳ー9組		2015-2-14	21	佐賀	4	(馬齢)		3	140	1	3	140	1	4	800	5				3-4	1030	4	3-4	350	5	1-3	120	1	1-4	360	6	3=>4	1470	6	1-3-4	710	3	3=>4=>1	3550	15	3241567.0	3214567.0	3241567.0	3124657.0					
201555021402	ダ	右	1300	晴	良	12:30	3歳ー7組		2015-2-14	21	佐賀	4	(馬齢)		5	1060	4	5	240	5	2	310	6	8.0	140.0	2.0	2-5	3350	14	2-5	820	13	5-8	280	4	2-8	460	5	5=>2	7450	29	2-5-8	1740	7	5=>2=>8	13820	45	35728416.0	35278416.0	35782416.0	32587416.0					
201555021403	ダ	右	1400	晴	良	13:05	C2ー9組		2015-2-14	21	佐賀	4	(馬齢)		4	970	4	4	270	4	1	200	2				1-4	1640	6	1-4	330	7	4-7	180	3	1-7	140	1	4=>1	4740	14	1-4-7	520	3	4=>1=>7	6500	27	6745213.0	6745213.0	6741523.0	7614523.0					
201555021404	ダ	右	1400	晴	良	13:40	C2ー7組		2015-2-14	21	佐賀	4	(馬齢)		1	190	1	1	110	1	6	130	2				1-6	180	1	1-6	120	1	1-3	150	2	3-6	150	3	1=>6	320	1	1-3-6	200	1	1=>6=>3	520	1	123647.0	123647.0	123647.0	163427.0					
201555021405	ダ	右	1400	晴	良	14:15	C2ー5組		2015-2-14	21	佐賀	4	(馬齢)		3	640	3	3	120	3	4	100	1	5.0	100.0	2.0	3-4	300	2	3-4	130	2	3-5	240	3	4-5	130	1	3=>4	1060	4	3-4-5	250	1	3=>4=>5	2450	8	34287165.0	34287615.0	34827516.0	34852176.0					
