	track	direction	distance	weather	going	start_at	title	grade	date	round	place	days	requirement	rule	単勝:的中	単勝:配当	単勝:人気	複勝_1:的中	複勝_1:配当	複勝_1:人気	複勝_2:的中	複勝_2:配当	複勝_2:人気	複勝_3:的中	複勝_3:配当	複勝_3:人気	枠連:的中	枠連:配当	枠連:人気	馬連:的中	馬連:配当	馬連:人気	ワイド_1:的中	ワイド_1:配当	ワイド_1:人気	ワイド_2:的中	ワイド_2:配当	ワイド_2:人気	ワイド_3:的中	ワイド_3:配当	ワイド_3:人気	枠単:的中	枠単:配当	枠単:人気	馬単:的中	馬単:配当	馬単:人気	三連複:的中	三連複:配当	三連複:人気	三連単:的中	三連単:配当	三連単:人気	spacing_on_corner:1	spacing_on_corner:2	spacing_on_corner:3	spacing_on_corner:4	laptime	pacemaker
201843020706	ダ	左	1500	晴	稍重	13:30	八幡平マッシュルーム		2018-2-7	11	船橋	3			10	1910	7	10	500	7	6	140	1	12.0	270	4.0	5-7	640.0	2.0	6-10	2100	8	6-10	1,020	13	10-12	2,370	28	6-12	420	3	7=>5	1630.0	6.0	10=>6	7040	25	6-10-12	5540	18	10=>6=>12	52000	166	212105911386471.0	212105911368471.0	212109586113741	212109568374111	6.9 - 12.1 - 13.2 - 13.3 - 12.7 - 12.8 - 13.3 - 13.8	6.9 - 19.0 - 32.2 - 45.5 - 58.2 - 71.0 - 84.3 - 98.1 (32.2-39.9)
201843020707	ダ	左	1600	晴	稍重	14:00	フリオーソ・メモリア 		2018-2-7	11	船橋	3	251万円以上		6	300	2	6	160	1	8	470	8	5.0	440	7.0	4-5	1150.0	4.0	6-8	2990	12	6-8	1,110	15	5-6	640	5	5-8	2,910	36	4=>5	1760.0	7.0	6=>8	5280	15	5-6-8	9610	33	6=>8=>5	41920	120	6.137310812541411e+18	6.137310128451411e+18	6,(13,7),3,12,5,8,10,4,14,11,1,9,2	6712313584101411291	13.0 - 12.4 - 13.4 - 13.3 - 12.7 - 12.8 - 13.7 - 14.1	13.0 - 25.4 - 38.8 - 52.1 - 64.8 - 77.6 - 91.3 - 105.4 (38.8-40.6)
201843031201	ダ	左	1200	晴	重	15:00	C3　四歳選定		2018-3-12	12	船橋	1			1	130	1	1	120	1	4	140	2							1-4	290	2	1-4	130	2	1-5	120	1	4-5	180	4				1=>4	400	1	1-4-5	230	1	1=>4=>5	840	2		5123467.0	5,1,2,4,3,6-7	5,1,2,4-3,6=7	13.2 - 12.4 - 12.2 - 12.9 - 13.1 - 14.8	13.2 - 25.6 - 37.8 - 50.7 - 63.8 - 78.6 (37.8-40.8)
201843031202	ダ	左	1200	晴	重	15:30	C3十　十一ア		2018-3-12	12	船橋	1			11	1910	7	11	340	6	6	190	4	8.0	140	1.0	5-8	750.0	4.0	6-11	4820	18	6-11	960	15	8-11	670	8	6-8	330	4	8=>5	1470.0	6.0	11=>6	9920	35	6-8-11	2100	8	11=>6=>8	18710	81		811263124157910.0	8,11,(2,6),3,(4,12),5,1,7,9,10	118623124517910	13.2 - 11.9 - 12.4 - 12.8 - 12.7 - 14.3	13.2 - 25.1 - 37.5 - 50.3 - 63.0 - 77.3 (37.5-39.8)
201843031203	ダ	左	1200	晴	重	16:00	C3十　十一イ		2018-3-12	12	船橋	1			9	470	2	9	190	3	1	1,590	10	8.0	220	5.0	1-7	5850.0	17.0	1-9	12210	34	1-9	3,710	35	8-9	650	9	1-8	5,070	39	7=>1	6940.0	22.0	9=>1	21280	60	1-8-9	37540	78	9=>1=>8	203450	499		516381112491027.0	516983104111227.0	591683101211427.0	13.3 - 12.2 - 12.9 - 13.0 - 13.0 - 14.1	13.3 - 25.5 - 38.4 - 51.4 - 64.4 - 78.5 (38.4-40.1)
201843031204	ダ	左	1500	晴	重	16:30	3歳三		2018-3-12	12	船橋	1	129万円以上170万円未満		12	730	5	12	190	5	11	150	2	3.0	170	3.0	8-8	1160.0	6.0	11-12	1500	6	11-12	580	7	3-12	700	10	3-11	360	2	8=>8	1750.0	9.0	12=>11	3090	14	3-11-12	2870	8	12=>11=>3	17110	49	210121154918376.0	210125114918763.0	2,10,12,(5,11),9,8,1,3,6,7,4	210121159871364	7.1 - 12.7 - 12.9 - 13.1 - 13.0 - 13.1 - 12.9 - 14.0	7.1 - 19.8 - 32.7 - 45.8 - 58.8 - 71.9 - 84.8 - 98.8 (32.7-40.0)
201843031205	ダ	左	1600	晴	重	17:00	原田雅史先生30歳記		2018-3-12	12	船橋	1	170万円以上263万円未満		10	860	4	10	230	5	1	110	1	8.0	120	2.0	1-8	1580.0	8.0	1-10	1710	5	1-10	560	9	8-10	550	7	1-8	210	1	8=>1	5450.0	23.0	10=>1	5450	17	1-8-10	1230	2	10=>1=>8	17510	51	8101211695743.0	8101211965743.0	8101211569743	8101251174936	12.9 - 12.6 - 13.2 - 12.9 - 12.5 - 12.9 - 13.5 - 15.3	12.9 - 25.5 - 38.7 - 51.6 - 64.1 - 77.0 - 90.5 - 105.8 (38.7-41.7)
201843031401	ダ	左	1200	晴	稍重	14:45	3歳五		2018-3-14	12	船橋	3	54万円以上87万円未満		10	480	3	10	140	2	5	150	3	12.0	110	1.0	5-7	940.0	4.0	5-10	1190	4	5-10	390	4	10-12	220	1	5-12	260	2	7=>5	1480.0	6.0	10=>5	2430	8	5-10-12	910	1	10=>5=>12	6740	12		112356781011294.0	112531086291174.0	112531086921147.0	13.0 - 11.4 - 12.1 - 12.9 - 13.4 - 14.1	13.0 - 24.4 - 36.5 - 49.4 - 62.8 - 76.9 (36.5-40.4)
201843031402	ダ	左	1200	晴	稍重	15:15	C3六　七		2018-3-14	12	船橋	3			11	170	1	11	110	1	7	140	2	1.0	140	3.0	6-8	440.0	2.0	7-11	440	1	7-11	220	1	1-11	220	2	1-7	420	7	8=>6	680.0	1.0	11=>7	610	1	1-7-11	960	3	11=>7=>1	2850	5		1139487121056.0	(11,7),3,8,9,4,1,5,2,10,6	1137841952106	13.0 - 12.1 - 12.2 - 12.1 - 12.7 - 14.4	13.0 - 25.1 - 37.3 - 49.4 - 62.1 - 76.5 (37.3-39.2)
201843031403	ダ	左	1500	晴	稍重	15:45	C3六　七		2018-3-14	12	船橋	3			1	280	1	1	130	1	3	140	2	9.0	170	4.0	1-3	520.0	1.0	1-3	590	1	1-3	220	1	1-9	310	3	3-9	310	2	1=>3	910.0	1.0	1=>3	960	1	1-3-9	960	1	1=>3=>9	2550	1	134911126105872.0	134911126105827.0	1,3,9,4,(11,12),(6,10),2,5,8,7	139114121062587	7.2 - 12.7 - 13.2 - 13.1 - 12.6 - 12.7 - 13.4 - 14.0	7.2 - 19.9 - 33.1 - 46.2 - 58.8 - 71.5 - 84.9 - 98.9 (33.1-40.1)
201843031404	ダ	左	1200	晴	稍重	16:15	C3　選抜馬		2018-3-14	12	船橋	3			11	320	1	11	140	3	4	450	6	10.0	140	1.0	4-8	4080.0	15.0	4-11	4220	14	4-11	1,260	13	10-11	220	1	4-10	1,280	14	8=>4	4770.0	16.0	11=>4	5920	19	4-10-11	4730	14	11=>4=>10	39050	127		341091157121268.0	3,(4,10),9,11,(2,5),1,7,12,8,6	410311925176812	12.6 - 11.6 - 11.7 - 12.4 - 13.1 - 14.1	12.6 - 24.2 - 35.9 - 48.3 - 61.4 - 75.5 (35.9-39.6)
201843031405	ダ	左	1500	晴	稍重	16:45	C2二		2018-3-14	12	船橋	3			2	130	1	2	100	1	3	130	3	12.0	120	2.0	2-3	340.0	2.0	2-3	310	2	2-3	140	1	2-12	150	2	3-12	340	5	2=>3	400.0	2.0	2=>3	400	1	2-3-12	370	1	2=>3=>12	970	1	212351194106781.0	212113541096178.0	2,12,11,3,5,(4,10),6,1,8,7,9	212311541061879	7.1 - 12.5 - 12.8 - 13.0 - 12.6 - 12.5 - 12.9 - 13.3	7.1 - 19.6 - 32.4 - 45.4 - 58.0 - 70.5 - 83.4 - 96.7 (32.4-38.7)
201843031406	ダ	左	1200	晴	稍重	17:15	桃の花賞		2018-3-14	12	船橋	3			10	210	1	10	120	1	6	180	3	3.0	430	7.0	5-7	430.0	3.0	6-10	700	2	6-10	360	4	3-10	900	10	3-6	2,250	20	7=>5	570.0	3.0	10=>6	950	3	3-6-10	4930	16	10=>6=>3	12080	37		23101285741161.0	2,3,10,(5,12,7),8,(11,6),1,4	23105127861114	12.8 - 11.7 - 12.2 - 12.6 - 13.0 - 13.4	12.8 - 24.5 - 36.7 - 49.3 - 62.3 - 75.7 (36.7-39.0)
201843031501	ダ	左	1500	晴	稍重	14:45	C3四　五		2018-3-15	12	船橋	4			8	100	1	8	110	1	10	240	6	6.0	170	3.0	6-7	910.0	3.0	8-10	790	4	8-10	350	4	6-8	220	1	6-10	1,330	16	6=>7	1010.0	4.0	8=>10	1030	5	6-8-10	2280	8	8=>10=>6	6090	19	253691111241087.0	253691111241087.0	2,5,6,3,10,(1,11),8,(4,7),9,12	256310811174129	7.3 - 13.0 - 14.3 - 13.5 - 12.9 - 12.6 - 13.3 - 13.5	7.3 - 20.3 - 34.6 - 48.1 - 61.0 - 73.6 - 86.9 - 100.4 (34.6-39.4)
201843031502	ダ	左	1200	晴	稍重	15:15	C3四　五		2018-3-15	12	船橋	4			8	3450	8	8	860	8	6	190	2	12.0	610	7.0	5-6	3390.0	10.0	6-8	4800	17	6-8	1,520	18	8-12	5,360	33	6-12	1,170	15	6=>5	12930.0	27.0	8=>6	18400	43	6-8-12	29980	61	8=>6=>12	234790	388		961112128357104.0	(6,9),11,(1,2,12),8,7,10,5,3,4	692111281571034	12.9 - 12.0 - 12.4 - 12.5 - 12.6 - 13.9	12.9 - 24.9 - 37.3 - 49.8 - 62.4 - 76.3 (37.3-39.0)
201843031503	ダ	左	1500	晴	稍重	15:45	C3二　三ア		2018-3-15	12	船橋	4			3	870	4	3	230	4	10	290	6	1.0	110	1.0	3-7	1010.0	5.0	3-10	4200	12	3-10	1,400	15	1-3	380	4	1-10	860	9	3=>7	1950.0	9.0	3=>10	7680	24	1-3-10	2860	9	3=>10=>1	26510	92	691031171521248.0	610931171512248.0	(6,10),(3,9,11,5),(1,7),4,12,2,8	103115691742128	7.2 - 12.4 - 12.8 - 12.8 - 12.9 - 12.9 - 13.1 - 14.6	7.2 - 19.6 - 32.4 - 45.2 - 58.1 - 71.0 - 84.1 - 98.7 (32.4-40.6)
201843031504	ダ	左	1500	晴	稍重	16:15	C3二　三イ		2018-3-15	12	船橋	4			12	510	2	12	160	2	3	300	7	6.0	150	1.0	3-8	1150.0	5.0	3-12	3120	15	3-12	1,030	15	6-12	460	3	3-6	860	12	8=>3	1570.0	6.0	12=>3	4400	21	3-6-12	3470	13	12=>3=>6	21790	72	111216539824710.0	111216538924710.0	(11,12),3,1,6,5,(9,8),(7,4),2,10	111213658974210	7.1 - 12.7 - 13.2 - 13.4 - 12.7 - 12.8 - 12.8 - 14.1	7.1 - 19.8 - 33.0 - 46.4 - 59.1 - 71.9 - 84.7 - 98.8 (33.0-39.7)
201843031505	ダ	左	1200	晴	稍重	16:45	新検見川スナックより		2018-3-15	12	船橋	4			6	260	1	6	120	1	9	140	2	8.0	460	7.0	5-7	590.0	2.0	6-9	650	1	6-9	250	1	6-8	1,160	15	8-9	1,500	18	5=>7	1590.0	9.0	6=>9	1060	1	6-8-9	4710	18	6=>9=>8	16480	67		364121758921110.0	(3,6),4,12,(1,7),9,5,8,11,2,10	364127915811210	12.9 - 11.6 - 12.0 - 12.3 - 12.8 - 14.1	12.9 - 24.5 - 36.5 - 48.8 - 61.6 - 75.7 (36.5-39.2)
201843031506	ダ	左	1500	晴	稍重	17:15	C2八　九		2018-3-15	12	船橋	4			12	520	3	12	140	2	8	120	1	6.0	390	6.0	6-8	360.0	1.0	8-12	450	2	8-12	220	1	6-12	1,300	18	6-8	680	8	8=>6	1090.0	5.0	12=>8	1010	3	6-8-12	2340	6	12=>8=>6	13700	38	691215843102711.0	869121534102711.0	6,(9,8),12,(5,3),1,4,10,2,11,7	698123541011127	7.2 - 12.4 - 12.8 - 12.7 - 12.3 - 12.7 - 13.3 - 14.2	7.2 - 19.6 - 32.4 - 45.1 - 57.4 - 70.1 - 83.4 - 97.6 (32.4-40.2)
