	track	direction	distance	weather	going	start_at	title	grade	date	round	place	days	requirement	rule	単勝:的中	単勝:配当	単勝:人気	複勝_1:的中	複勝_1:配当	複勝_1:人気	複勝_2:的中	複勝_2:配当	複勝_2:人気	馬連:的中	馬連:配当	馬連:人気	ワイド_1:的中	ワイド_1:配当	ワイド_1:人気	ワイド_2:的中	ワイド_2:配当	ワイド_2:人気	ワイド_3:的中	ワイド_3:配当	ワイド_3:人気	馬単:的中	馬単:配当	馬単:人気	三連複:的中	三連複:配当	三連複:人気	三連単:的中	三連単:配当	三連単:人気	spacing_on_corner:1	spacing_on_corner:2	spacing_on_corner:3	spacing_on_corner:4	laptime	pacemaker	複勝_3:的中	複勝_3:配当	複勝_3:人気	枠連:的中	枠連:配当	枠連:人気
201454012601	ダ	右	1300	曇	重	15:15	3歳イ		2014-1-26	15	高知	2	(馬齢)		6.0	410.0	3.0	6.0	160	1.0	4.0	220	6.0	4-6	1580.0	8.0	4-6	600	8.0	5-6	300	3.0	4-5	1,410	14.0	6=>4	4000.0	15.0	4-5-6	4130.0	14.0	6=>4=>5	21910.0	65.0	5,6,8,10,3,7,(4,9),2,1	56810374921	5,6,8,(3,4),(7,10),9,2,1	6,5,4,10,8,3,7,2,9-1			5.0	190.0	5.0	4-6	1490.0	7.0
201454012602	ダ	右	1300	曇	重	15:45	2smile感謝特別		2014-1-26	15	高知	2	(見込)		7.0	190.0	1.0	7.0	110	1.0	12.0	230	6.0	7-12	830.0	3.0	7-12	260	4.0	4-7	130	1.0	4-12	250	3.0	7=>12	1120.0	3.0	4-7-12	410.0	1.0	7=>12=>4	2310.0	5.0	7,8,(9,11),12,4,(2,6),10,1,5,3	781211946102153	781211491062153	712841192106513			4.0	110.0	2.0	6-8	400.0	2.0
201454012603	ダ	右	1300	曇	重	16:15	C3ハ		2014-1-26	15	高知	2	(見込)		7.0	670.0	3.0	7.0	120	2.0	6.0	100	1.0	6-7	300.0	1.0	6-7	130	1.0	3-7	210	3.0	3-6	150	2.0	7=>6	630.0	3.0	3-6-7	300.0	1.0	7=>6=>3	1310.0	3.0	4,7,9,3,6,2,(1,5),8	4,(7,9),3,6,2,(1,5),8	(4,7),9,(3,6),(2,5),1,8	7,3,(4,9,6),2,5,1,8			3.0	130.0	3.0	6-7	260.0	1.0
201454012604	ダ	右	1300	曇	重	16:45	C3ロ		2014-1-26	15	高知	2	(見込)		1.0	180.0	1.0	1.0	120	2.0	8.0	110	1.0	1-8	160.0	1.0	1-8	110	1.0	1-4	250	2.0	4-8	290	5.0	1=>8	220.0	1.0	1-4-8	580.0	3.0	1=>8=>4	1260.0	3.0	4,(5,11),(1,6),9,8,2,3,7,10	4,11,1,5,(8,6),9,2,3,7,10	4,11,(1,8),(5,6),3,(2,9),7,10	4181156231097			4.0	150.0	3.0	1-7	190.0	1.0
201454012605	ダ	右	1300	曇	重	17:15	室戸岬の灯台特別		2014-1-26	15	高知	2	(見込)		9.0	810.0	4.0	9.0	150	3.0	11.0	480	7.0	9-11	8890.0	27.0	9-11	3,080	27.0	7-9	380	3.0	7-11	1,190	14.0	9=>11	9860.0	31.0	7-9-11	4690.0	17.0	9=>11=>7	49210.0	135.0	9,3,8,11,(1,4),10,2,6,5,7	9,3,11,(8,6),1,10,(4,7),2,5	9,11,(3,6),8,(1,7),10,5,4,2	9,11,3,(10,7),6,(8,5),4,1,2			7.0	140.0	1.0	7-8	2900.0	11.0
201454020201	ダ	右	1300	晴	不良	15:05	C3ヘ		2014-2-2	15	高知	4	(見込)		9.0	210.0	1.0	9.0	120	1.0	8.0	160	4.0	8-9	450.0	2.0	8-9	140	2.0	9-12	140	1.0	8-12	220	3.0	9=>8	740.0	3.0	8-9-12	290.0	1.0	9=>8=>12	1270.0	3.0	(4,7),10,12,(3,9),(5,8),6,1,2,11	7,(4,10,12),3,(9,8),5,6,1,2,11	(7,10,12),8,3,(4,9),5,6,1,2,11	8,12,9,7,10,5,4,3,6,1,2-11			12.0	140.0	3.0	6-7	280.0	2.0
201454020202	ダ	右	1300	晴	不良	15:40	3歳ー2		2014-2-2	15	高知	4	(馬齢)		11.0	130.0	1.0	11.0	100	1.0	12.0	130	2.0	11-12	340.0	1.0	11-12	160	1.0	9-11	1,890	17.0	9-12	3,330	21.0	11=>12	290.0	1.0	9-11-12	4750.0	13.0	11=>12=>9	8230.0	23.0	11,(1,3),(4,6),9,7,12,10,2,5,8	11,3,1,6,4,9,7,12=10,5,2,8	11,3,12,1,(6,9),(4,7)=10,2,(5,8)	111239164287510			9.0	190.0	4.0	8-8	290.0	1.0
201454020203	ダ	右	1300	晴	不良	16:15	3歳ー1		2014-2-2	15	高知	4	(馬齢)		10.0	160.0	1.0	10.0	100	2.0	1.0	100	1.0	1-10	130.0	1.0	1-10	120	1.0	5-10	200	2.0	1-5	320	4.0	10=>1	170.0	1.0	1-5-10	390.0	1.0	10=>1=>5	680.0	1.0	(1,3),(5,10),2,(7,9),6,12,8,4	(1,3,10),5,2,(8,9),7,(6,12),4	1,10,5,3,(8,9,12),(6,2),(7,4)	(1,10),5,9,12,4,(6,8),2,7,3			5.0	150.0	4.0	1-7	130.0	1.0
201454020204	ダ	右	1300	晴	不良	16:45	C3ー10		2014-2-2	15	高知	4	(見込)		7.0	110.0	1.0	7.0	100	1.0	5.0	130	2.0	5-7	350.0	2.0	5-7	160	1.0	4-7	210	3.0	4-5	500	7.0	7=>5	510.0	2.0	4-5-7	850.0	3.0	7=>5=>4	1840.0	7.0	5,6,7,(4,10),11,12,9,8,1,3,2	5,6,(4,7),10,11,12,9,8,1,3,2	567410121193182	(5,7),6,4,10,12,9,3,8,1,11,2			4.0	210.0	5.0	5-6	300.0	2.0
201454020205	ダ	右	1300	晴	不良	17:15	宿毛市「浜田の泊屋」		2014-2-2	15	高知	4	(見込)		11.0	180.0	2.0	11.0	100	1.0	8.0	170	5.0	8-11	2350.0	5.0	8-11	300	5.0	4-11	110	1.0	4-8	350	7.0	11=>8	1510.0	3.0	4-8-11	540.0	3.0	11=>8=>4	3270.0	10.0	6,11,(3,9),1,(5,10),(12,8),7,4,2	116398110512427	11,6,3,8,9,(5,1),10,12,(4,7),2	11,8,3,4,9,7,10,(6,5),12,1,2			4.0	100.0	2.0	6-8	650.0	2.0
201454020206	ダ	右	1300	晴	不良	17:45	トチノミネフジ特別		2014-2-2	15	高知	4	(見込)		6.0	200.0	1.0	6.0	100	1.0	7.0	160	4.0	6-7	860.0	3.0	6-7	250	3.0	6-12	230	2.0	7-12	580	7.0	6=>7	1080.0	5.0	6-7-12	860.0	3.0	6=>7=>12	3130.0	9.0	6,4,8,(1,7),(3,5,12),(2,9),10,11	6,4,8,(1,7),(2,3,5),12,9,10,11	6,8,4,(1,7),12,5,2,(3,9),10,11	6,7,8,12,1,4,(2,5),9,(3,10),11			12.0	120.0	2.0	5-6	830.0	4.0
201454020207	ダ	右	1300	晴	不良	18:15	黒潮スプリンターズカ	G	2014-2-2	15	高知	4	(定量)		4.0	260.0	2.0	4.0	100	3.0	2.0	100	2.0	2-4	500.0	3.0	2-4	150	2.0	3-4	130	1.0	2-3	180	3.0	4=>2	970.0	6.0	2-3-4	220.0	1.0	4=>2=>3	1640.0	5.0	94321061711512	9,4,3,2,6,10,(1,7),5,11,12	9,4,3,2,(6,5),10,1,7-11,12	4,9,3,2-5,6,1,10,7,12,11			3.0	100.0	1.0	2-4	520.0	3.0
201454020208	ダ	右	1300	晴	不良	18:50	C3ー7		2014-2-2	15	高知	4	(見込)		5.0	220.0	1.0	5.0	150	3.0	3.0	130	2.0	3-5	240.0	1.0	3-5	130	1.0	5-9	440	4.0	3-9	440	5.0	5=>3	380.0	1.0	3-5-9	610.0	2.0	5=>3=>9	2060.0	8.0	(6,7),3,8,5,11,(4,10),9,1,2	6735810114912	6,3,5,7,(8,11,9),10,4,1,2	3569781110214			9.0	200.0	4.0	3-5	160.0	1.0
201454020209	ダ	右	1300	晴	不良	19:20	C3ー6		2014-2-2	15	高知	4	(見込)		12.0	1480.0	3.0	12.0	170	3.0	5.0	140	2.0	5-12	1820.0	5.0	5-12	270	3.0	4-12	780	8.0	4-5	510	7.0	12=>5	4440.0	10.0	4-5-12	3770.0	8.0	12=>5=>4	26540.0	43.0	234791015128611	2,3,4,(1,5),7,9,10,12,8,6=11	2,(3,4),5,7,10,9,12,1,8,6=11	5,12,2,4,7,10,(8,9),3,6=1,11			4.0	300.0	4.0	5-8	1750.0	5.0
201454020210	ダ	右	1400	晴	不良	19:50	Aー3		2014-2-2	15	高知	4	(見込)		4.0	210.0	1.0	4.0	110	1.0	9.0	130	2.0	4-9	760.0	4.0	4-9	310	4.0	4-8	630	9.0	8-9	590	8.0	4=>9	1280.0	2.0	4-8-9	2680.0	11.0	4=>9=>8	11540.0	39.0	6,9,(8,7),4,5,3,2-1	6,9,8,7,4,5,2,3-1	6,9,8,(4,7),5,2,3,1	4,9,8,2,5,(7,1),6,3			8.0	180.0	5.0	4-8	470.0	3.0
201454020211	ダ	右	1400	晴	不良	20:20	大堂海岸観音岩特別		2014-2-2	15	高知	4	(見込)		6.0	560.0	2.0	6.0	130	2.0	2.0	100	1.0	2-6	420.0	2.0	2-6	200	2.0	4-6	1,200	14.0	2-4	270	4.0	6=>2	1320.0	5.0	2-4-6	1730.0	9.0	6=>2=>4	10250.0	34.0	(2,4),(1,7),(9,10),5,6,8	(2,4),1,7,10,(5,9),6,8	2,4,1,10,7,(5,9,6),8	2,6,(1,4),8,10,9,7,5			4.0	260.0	6.0	2-6	340.0	1.0
201454020212	ダ	右	1400	晴	不良	20:50	ファイナルレース		2014-2-2	15	高知	4	(見込)		8.0	5780.0	7.0	8.0	730	8.0	2.0	150	2.0	2-8	7730.0	14.0	2-8	2,210	18.0	7-8	2,570	23.0	2-7	390	5.0	8=>2	22140.0	42.0	2-7-8	9780.0	26.0	8=>2=>7	130380.0	222.0	5,7,4,8,1,2,(3,6),9	574812639	5,7,(2,8),4,9,(1,6),3	(5,8),7,2,4,9,(1,6),3			7.0	220.0	5.0	2-8	730.0	3.0
201454020901	ダ	右	1300	晴	不良	14:55	AイBイ混合		2014-2-9	16	高知	2	(見込)		1.0	100.0	1.0	1.0	100	1.0	6.0	100	2.0	1-6	120.0	1.0	1-6	100	1.0	1-2	290	6.0	2-6	500	8.0	1=>6	110.0	1.0	1-2-6	1080.0	3.0	1=>6=>2	1190.0	4.0	124563	124653	126453	126453								
201454020902	ダ	右	1300	晴	不良	15:30	C3ハ		2014-2-9	16	高知	2	(見込)		1.0	110.0	1.0	1.0	100	1.0	3.0	100	2.0	1-3	140.0	1.0	1-3	110	1.0	1-2	180	3.0	2-3	160	2.0	1=>3	200.0	1.0	1-2-3	230.0	1.0	1=>3=>2	370.0	1.0	1,4,9,(3,2,5),7,8,6	134925768	1,(4,3),9,2,5,6,7,8	1,3,4,9,2,6,(5,8),7			2.0	160.0	4.0	1-3	150.0	1.0
201454020903	ダ	右	1300	晴	不良	16:05	C3ロ		2014-2-9	16	高知	2	(見込)		9.0	100.0	1.0	9.0	100	2.0	4.0	100	1.0	4-9	280.0	1.0	4-9	170	2.0	8-9	680	7.0	4-8	2,080	14.0	9=>4	330.0	1.0	4-8-9	2170.0	8.0	9=>4=>8	5800.0	15.0	4,9,(1,3),6,(5,7),8	4,9,1,3,6,(5,7),8	4,9,(1,7),3,6,5,8	9,4,3,7,1,(8,6),5			8.0	320.0	7.0	4-8	310.0	1.0
201454020904	ダ	右	1300	晴	不良	16:35	C3イ		2014-2-9	16	高知	2	(見込)		8.0	100.0	1.0	8.0	100	1.0	5.0	120	2.0	5-8	170.0	1.0	5-8	150	2.0	4-8	350	5.0	4-5	880	10.0	8=>5	200.0	1.0	4-5-8	780.0	3.0	8=>5=>4	1280.0	4.0	3,6,8,5,(1,4),2,7	3,6,8,5,4,1-2-7	3,(6,8),5,(1,4)-2=7	8,3,6,5,4,1,2=7			4.0	200.0	5.0			
201454020905	ダ	右	1300	晴	不良	17:10	横浪県立自然公園特別		2014-2-9	16	高知	2	(見込)		3.0	170.0	1.0	3.0	110	1.0	2.0	270	5.0	2-3	1300.0	4.0	2-3	430	5.0	3-5	680	7.0	2-5	1,740	16.0	3=>2	1790.0	5.0	2-3-5	5080.0	15.0	3=>2=>5	18170.0	48.0	3,(2,5),7,(1,8),4,6	3,5,(2,7),1,4,6,8	3,5,(2,7),1,(6,4),8	32516748			5.0	320.0	6.0			
201454020906	ダ	右	1300	晴	不良	17:45	C2ー6		2014-2-9	16	高知	2	(見込)		6.0	4390.0	5.0	6.0	470	5.0	4.0	860	6.0	4-6	38190.0	30.0	4-6	10,610	32.0	2-6	1,240	10.0	2-4	3,840	17.0	6=>4	123440.0	65.0	2-4-6	82070.0	74.0	6=>4=>2	883500.0	447.0	6,(2,3,5),1,10,4,7,9,(8,11)	6,(2,3),(1,5),4,10,7,(8,9),11	(6,2),3,4,(1,5),7,10,(8,9),11	6,2,4,3,(1,5),10,7,8,9,11			2.0	240.0	3.0	4-6	13740.0	20.0
201454020907	ダ	右	1300	晴	不良	18:15	C2ー5		2014-2-9	16	高知	2	(見込)		4.0	110.0	1.0	4.0	100	1.0	3.0	150	3.0	3-4	210.0	1.0	3-4	150	1.0	4-6	310	4.0	3-6	730	11.0	4=>3	210.0	1.0	3-4-6	480.0	2.0	4=>3=>6	1220.0	3.0	1,8,3,4,2,7,(6,9),11,10	183469721110	(1,8),(3,4),6,9,7,2,11,10	438691711102			6.0	320.0	6.0	3-4	190.0	1.0
201454021601	ダ	右	1300	晴	重	15:15	3歳ー3		2014-2-16	16	高知	4	(馬齢)		8.0	110.0	1.0	8.0	100	1.0	7.0	540	8.0	7-8	1050.0	4.0	7-8	600	6.0	4-8	310	3.0	4-7	2,970	24.0	8=>7	1060.0	5.0	4-7-8	3110.0	12.0	8=>7=>4	7640.0	26.0	8,5,7,4,6,(2,3),9,10,1	8,(5,7),4,2,6,3,9,10-1	8,7,5,4,2,6,9,3,10-1	8,7,4,5,2,6,9,3,10-1			4.0	260.0	5.0	7-7	1670.0	7.0
201454021602	ダ	右	1300	晴	重	15:45	3歳ー2		2014-2-16	16	高知	4	(馬齢)		3.0	110.0	1.0	3.0	100	1.0	4.0	110	3.0	3-4	320.0	2.0	3-4	210	4.0	2-3	140	3.0	2-4	120	1.0	3=>4	380.0	2.0	2-3-4	190.0	1.0	3=>4=>2	610.0	2.0	314762985	3,(1,4),7,6,2,8,9,5	341762859	(3,4),2,(6,7),1,5,9,8			2.0	100.0	2.0	3-4	270.0	2.0
201454021603	ダ	右	1300	晴	重	16:15	3歳ー1		2014-2-16	16	高知	4	(馬齢)		2.0	150.0	1.0	2.0	100	2.0	1.0	100	1.0	1-2	110.0	1.0	1-2	110	1.0	2-4	230	3.0	1-4	280	4.0	2=>1	220.0	1.0	1-2-4	220.0	1.0	2=>1=>4	600.0	1.0	1,2,8,9,6,5,(3,7),4	1,2,8,9,(3,6),5,7,4	1,2,9,(3,8),6,4,(5,7)	2,1,4,3,6,(9,7),5,8			4.0	130.0	3.0	1-2	130.0	1.0
201454021604	ダ	右	1300	晴	重	16:45	C3ー10		2014-2-16	16	高知	4	(見込)		3.0	170.0	1.0	3.0	120	1.0	1.0	190	4.0	1-3	860.0	3.0	1-3	260	3.0	3-5	830	10.0	1-5	2,540	17.0	3=>1	1620.0	5.0	1-3-5	7000.0	15.0	3=>1=>5	14270.0	36.0	3,6,9,(2,5),1,4,8,(7,10)	3,(6,9),2,1,5,4,7,8,10	3,9,(1,6),(2,5),7,4,8,10	3,(1,9),6,5,2,7,8,(4,10)			5.0	330.0	7.0	1-3	1390.0	3.0
201454021605	ダ	右	1600	晴	重	17:15	だるま夕日賞	G	2014-2-16	16	高知	4	(定量)		6.0	510.0	3.0	6.0	110	3.0	4.0	100	1.0	4-6	400.0	2.0	4-6	130	1.0	6-9	170	3.0	4-9	140	2.0	6=>4	1030.0	6.0	4-6-9	170.0	1.0	6=>4=>9	1570.0	5.0	3,9,8,(1,6),2,4,5,7	398162457	3,9,6,(1,8),4,5,2,7	936458712			9.0	100.0	2.0	4-6	370.0	2.0
201454021606	ダ	右	1600	晴	重	17:45	Aー3		2014-2-16	16	高知	4	(見込)		7.0	310.0	2.0	7.0	120	2.0	3.0	110	1.0	3-7	290.0	1.0	3-7	170	1.0	6-7	470	7.0	3-6	220	3.0	7=>3	800.0	3.0	3-6-7	720.0	2.0	7=>3=>6	3800.0	13.0	7,8,9,(1,2,6),5,(4,3),10	7,8,9,(1,2,6),5,3,4,10	7,(8,9,3),(5,6),(1,2),4,10	7,3,(5,8),9,6,4,10,2-1			6.0	130.0	3.0	3-7	460.0	3.0
201454021607	ダ	右	1300	晴	重	18:20	C3ー9		2014-2-16	16	高知	4	(見込)		1.0	150.0	1.0	1.0	110	1.0	3.0	120	2.0	1-3	230.0	1.0	1-3	190	2.0	1-4	780	8.0	3-4	1,110	9.0	1=>3	470.0	1.0	1-3-4	3150.0	8.0	1=>3=>4	4900.0	16.0	3,(1,10),(6,9),(2,7),8,(4,5)	3,10,1,(2,9),6,(4,7),(5,8)	3,10,1,9,2,6,(4,7),8,5	1,3,2,10,(4,9),7,6,5,8			4.0	590.0	6.0	1-3	220.0	1.0
201454021608	ダ	右	1300	晴	重	18:50	祝2500勝特別		2014-2-16	16	高知	4	(見込)		7.0	240.0	2.0	7.0	100	2.0	1.0	100	1.0	1-7	160.0	1.0	1-7	130	1.0	7-10	200	4.0	1-10	180	2.0	7=>1	440.0	2.0	1-7-10	220.0	1.0	7=>1=>10	690.0	2.0	1,(3,7),(5,9),8,(4,6),(2,10,11)	1,(3,7),5,9,8,(4,6),2,11,10	1-7,(3,5),(6,9,8),4,10,2,11	1,7,3,(5,8,10),2,6,4,9,11			10.0	100.0	3.0	1-6	190.0	1.0
201454021609	ダ	右	1300	晴	重	19:20	C3ー7		2014-2-16	16	高知	4	(見込)		8.0	140.0	1.0	8.0	100	1.0	3.0	140	3.0	3-8	190.0	1.0	3-8	130	1.0	8-10	260	3.0	3-10	540	8.0	8=>3	280.0	1.0	3-8-10	670.0	2.0	8=>3=>10	1590.0	4.0	8,3,(1,5),(2,9),7,(4,6,10)	83159274106	8,3,(1,5),(9,10),7,2,6,4	83109561724			10.0	240.0	4.0	3-7	330.0	2.0
201454021610	ダ	右	1300	晴	重	19:50	C3ー6		2014-2-16	16	高知	4	(見込)		8.0	310.0	2.0	8.0	160	2.0	11.0	280	3.0	8-11	940.0	3.0	8-11	310	3.0	7-8	640	8.0	7-11	590	6.0	8=>11	1850.0	6.0	7-8-11	3870.0	9.0	8=>11=>7	12120.0	26.0	11,(1,7),3,8,6,2,9,5,4,10	11,7,(1,8),3,2,6,(5,9),4,10	11,7,8,1,(3,2,6),(9,10),5,4	1178261103954			7.0	370.0	4.0	7-8	790.0	3.0
201454021611	ダ	右	1600	晴	重	20:20	招霊木特別		2014-2-16	16	高知	4	(見込)		2.0	760.0	4.0	2.0	130	3.0	6.0	100	1.0	2-6	620.0	3.0	2-6	250	2.0	2-8	340	5.0	6-8	160	1.0	2=>6	1640.0	8.0	2-6-8	590.0	1.0	2=>6=>8	3900.0	8.0	41021987635	4,10,2,1,9,8,(3,6),7,5	2,(10,9),8,1,(4,3,6),5,7	28369511047			8.0	110.0	2.0	2-6	620.0	3.0
201454021612	ダ	右	1600	晴	重	20:50	ファイナルレース		2014-2-16	16	高知	4	(見込)		10.0	310.0	2.0	10.0	110	2.0	2.0	100	1.0	2-10	230.0	1.0	2-10	140	1.0	4-10	230	3.0	2-4	180	2.0	10=>2	480.0	2.0	2-4-10	360.0	1.0	10=>2=>4	1250.0	3.0	2,9,8,(1,4,10),5,6,3,7	2,9,4,(1,8,10),3,5,6,7	2,9,10,4,(3,8,5),1,7,6	2,10,4,5,(3,9),8,7,6,1			4.0	140.0	4.0	2-8	200.0	1.0
201454022301	ダ	右	1300	晴	稍重	15:55	C2ー7		2014-2-23	17	高知	2	(見込)		8.0	100.0	1.0	8.0	100	1.0	3.0	100	2.0	3-8	130.0	1.0	3-8	110	1.0	5-8	440	8.0	3-5	700	10.0	8=>3	190.0	1.0	3-5-8	1710.0	5.0	8=>3=>5	2880.0	9.0	4,(3,8),2,(5,6),(1,7)	3,4,8-2,5,6,1,7	3,(4,8)-(5,2),6,1,7	38425617			5.0	480.0	7.0			
201454022302	ダ	右	1300	晴	稍重	16:35	C3ー7		2014-2-23	17	高知	2	(見込)		2.0	690.0	2.0	2.0	160	2.0	5.0	260	3.0	2-5	1370.0	5.0	2-5	240	3.0	2-6	160	2.0	5-6	150	1.0	2=>5	2980.0	8.0	2-5-6	300.0	1.0	2=>5=>6	3070.0	9.0	6734251	6734251	(6,7),3,4,2,(5,1)	6752413								
201454022303	ダ	右	1300	晴	稍重	17:10	C2ー5		2014-2-23	17	高知	2	(見込)		2.0	140.0	1.0	2.0	100	2.0	7.0	330	6.0	2-7	2190.0	5.0	2-7	360	6.0	2-8	120	1.0	7-8	500	9.0	2=>7	2240.0	5.0	2-7-8	670.0	3.0	2=>7=>8	4540.0	12.0	7,3,8,(2,4),5,6,1	73825461	78235641	72856314			8.0	100.0	1.0			
201454030201	ダ	右	1400	曇	不良	16:15	C1ー4		2014-3-2	17	高知	4	(見込)		5.0	680.0	4.0	5.0	150	5.0	4.0	110	1.0	4-5	1220.0	8.0	4-5	430	6.0	1-5	560	9.0	1-4	320	2.0	5=>4	1990.0	9.0	1-4-5	1180.0	4.0	5=>4=>1	10400.0	38.0	4,(2,5),10,(1,7),9,8,(3,6)	4,5,(2,10),1,7,8,9,3,6	(4,5),10,1,7,2,8,6,9,3	54716108293			1.0	130.0	2.0	4-5	1140.0	6.0
